"","year","trait","TP","Family","Qsd1","correlation","Spearman_Cor","n_test","n_train","fold","trainingProportion"
"13726","2021","GI","TP1","Overall","2",0.218555113439325,0.0838657354565848,184,40,83,40
"13727","2021","GI","TP1","Overall","AllAlleles",0.412745615714043,0.39826793493016,313,40,83,40
"13728","2021","GI","TP1","SY_Tepee/DH130910","0",0.32888882453879,0.452584163110479,37,17,83,40
"13729","2021","GI","TP1","SY_Tepee/DH130910","2",0.291190750663093,0.284775318578135,71,17,83,40
"13730","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.458365484384257,0.512686160142642,108,17,83,40
"13731","2021","GI","TP1","Scala/DH130910","0",0.440430350387166,0.3877274128893,46,13,83,40
"13732","2021","GI","TP1","Scala/DH130910","2",0.318935301852402,0.171262699564586,52,13,83,40
"13733","2021","GI","TP1","Scala/DH130910","AllAlleles",0.525570459073946,0.623344745583332,98,13,83,40
"13734","2021","GI","TP1","Wintmalt/DH130910","0",0.217034637509429,0.186062288004934,46,10,83,40
"13735","2021","GI","TP1","Wintmalt/DH130910","2",0.308070679376187,0.152741115340799,60,10,83,40
"13736","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.392565723277011,0.309314604703654,106,10,83,40
"13737","2021","GI","TP1","Overall","0",0.18775410983073,0.221854080030054,132,40,84,40
"13738","2021","GI","TP1","Overall","2",0.283453164503022,0.233766536016127,181,40,84,40
"13739","2021","GI","TP1","Overall","AllAlleles",0.359000349830269,0.445421225639295,313,40,84,40
"13740","2021","GI","TP1","SY_Tepee/DH130910","0",0.442790626639765,0.525708502024291,39,16,84,40
"13741","2021","GI","TP1","SY_Tepee/DH130910","2",0.354222101557285,0.176554982066311,70,16,84,40
"13742","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.524307574217504,0.478852747660087,109,16,84,40
"13743","2021","GI","TP1","Scala/DH130910","0",0.313684202493198,0.124183673469388,49,12,84,40
"13744","2021","GI","TP1","Scala/DH130910","2",0.178021812242707,0.170708283313325,50,12,84,40
"13745","2021","GI","TP1","Scala/DH130910","AllAlleles",0.4331320270724,0.450562770562771,99,12,84,40
"13746","2021","GI","TP1","Wintmalt/DH130910","0",0.465097100368811,0.472445384073291,44,12,84,40
"13747","2021","GI","TP1","Wintmalt/DH130910","2",0.311555194396404,0.323622167607886,60,12,84,40
"13748","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.523709438990831,0.546165971851862,104,12,84,40
"13749","2021","GI","TP1","Overall","0",0.0912520114795737,0.0676503592111542,123,40,85,40
"13750","2021","GI","TP1","Overall","2",0.115930061709248,-0.092086317089685,190,40,85,40
"13751","2021","GI","TP1","Overall","AllAlleles",0.331382226105656,0.331979855840609,313,40,85,40
"13752","2021","GI","TP1","SY_Tepee/DH130910","0",0.396556561941796,0.447641973957763,38,11,85,40
"13753","2021","GI","TP1","SY_Tepee/DH130910","2",0.426887783996099,0.118386876281613,76,11,85,40
"13754","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.547665276460423,0.501521843466822,114,11,85,40
"13755","2021","GI","TP1","Scala/DH130910","0",0.288079557625919,0.195258230141951,43,17,85,40
"13756","2021","GI","TP1","Scala/DH130910","2",0.151770071589309,0.12579185520362,51,17,85,40
"13757","2021","GI","TP1","Scala/DH130910","AllAlleles",0.447851811277548,0.575840768702814,94,17,85,40
"13758","2021","GI","TP1","Wintmalt/DH130910","0",-0.0857891817941831,-0.187424033708776,42,12,85,40
"13759","2021","GI","TP1","Wintmalt/DH130910","2",0.150347250328919,-0.0380005036514732,62,12,85,40
"13760","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.347189914038929,0.283485988936247,104,12,85,40
"13761","2021","GI","TP1","Overall","0",0.26963522411372,0.395231440071556,129,40,86,40
"13762","2021","GI","TP1","Overall","2",0.172412406757247,0.171157530347643,184,40,86,40
"13763","2021","GI","TP1","Overall","AllAlleles",0.328534717095442,0.421088851005131,313,40,86,40
"13764","2021","GI","TP1","SY_Tepee/DH130910","0",0.38656024410788,0.446420104314841,37,14,86,40
"13765","2021","GI","TP1","SY_Tepee/DH130910","2",0.31414988042994,0.0919511292114032,74,14,86,40
"13766","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.438124674491251,0.389940307872797,111,14,86,40
"13767","2021","GI","TP1","Scala/DH130910","0",0.126466170642033,0.242755102040816,49,9,86,40
"13768","2021","GI","TP1","Scala/DH130910","2",0.175952891380092,0.356394129979036,53,9,86,40
"13769","2021","GI","TP1","Scala/DH130910","AllAlleles",0.245076330238609,0.486924020785859,102,9,86,40
"13770","2021","GI","TP1","Wintmalt/DH130910","0",0.558989570192051,0.603443068559348,43,17,86,40
"13771","2021","GI","TP1","Wintmalt/DH130910","2",0.104969996691123,0.210020848285997,56,17,86,40
"13772","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.491075879622203,0.484857667641729,99,17,86,40
"13773","2021","GI","TP1","Overall","0",0.370543068130696,0.392224391975857,130,40,87,40
"13774","2021","GI","TP1","Overall","2",0.437621040905052,0.399148996997209,183,40,87,40
"13775","2021","GI","TP1","Overall","AllAlleles",0.4806898360051,0.604621944354382,313,40,87,40
"13776","2021","GI","TP1","SY_Tepee/DH130910","0",0.322969045498192,0.375422138836773,40,11,87,40
"13777","2021","GI","TP1","SY_Tepee/DH130910","2",0.420834007709485,0.300229544613106,74,11,87,40
"13778","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.517221109706976,0.572896458151921,114,11,87,40
"13779","2021","GI","TP1","Scala/DH130910","0",0.345177183782748,0.328691476590636,50,13,87,40
"13780","2021","GI","TP1","Scala/DH130910","2",0.284568253825801,0.289405123751628,48,13,87,40
"13781","2021","GI","TP1","Scala/DH130910","AllAlleles",0.44950460248159,0.586226243074549,98,13,87,40
"13782","2021","GI","TP1","Wintmalt/DH130910","0",0.354817734497652,0.381050656660413,40,16,87,40
"13783","2021","GI","TP1","Wintmalt/DH130910","2",0.499323856214991,0.325071549640168,60,16,87,40
"13784","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.516603734045294,0.532502445259198,100,16,87,40
"13785","2021","GI","TP1","Overall","0",0.286759349890159,0.308299761948361,128,40,88,40
"13786","2021","GI","TP1","Overall","2",0.241847547604664,0.282307609934811,185,40,88,40
"13787","2021","GI","TP1","Overall","AllAlleles",0.400722833771333,0.5041892318266,313,40,88,40
"13788","2021","GI","TP1","SY_Tepee/DH130910","0",0.200189886765794,0.265054528212423,37,17,88,40
"13789","2021","GI","TP1","SY_Tepee/DH130910","2",0.389292004385576,0.221898054996646,71,17,88,40
"13790","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.473079737513839,0.46219398047608,108,17,88,40
"13791","2021","GI","TP1","Scala/DH130910","0",0.0783963046876207,-0.0655102040816326,49,13,88,40
"13792","2021","GI","TP1","Scala/DH130910","2",-0.0435803337922159,-0.0647959183673469,49,13,88,40
"13793","2021","GI","TP1","Scala/DH130910","AllAlleles",0.287423859578008,0.366843269641502,98,13,88,40
"13794","2021","GI","TP1","Wintmalt/DH130910","0",0.468225735319256,0.512519244793777,42,10,88,40
"13795","2021","GI","TP1","Wintmalt/DH130910","2",0.211472003436131,0.198447766661325,64,10,88,40
"13796","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.499982672790817,0.483892908244493,106,10,88,40
"13797","2021","GI","TP1","Overall","0",0.184209606742282,0.180859203640036,133,40,89,40
"13798","2021","GI","TP1","Overall","2",0.0333067807211609,0.121703407360021,180,40,89,40
"13799","2021","GI","TP1","Overall","AllAlleles",0.289568309824067,0.338176671011178,313,40,89,40
"13800","2021","GI","TP1","SY_Tepee/DH130910","0",0.464439664109503,0.588327526132404,41,11,89,40
"13801","2021","GI","TP1","SY_Tepee/DH130910","2",0.14884589927522,0.184221893126003,73,11,89,40
"13802","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.450766834098365,0.507576816138454,114,11,89,40
"13803","2021","GI","TP1","Scala/DH130910","0",0.126744276395173,0.146005210594876,48,14,89,40
"13804","2021","GI","TP1","Scala/DH130910","2",0.0578660937917525,-0.119489795918367,49,14,89,40
"13805","2021","GI","TP1","Scala/DH130910","AllAlleles",0.330462141101598,0.392804544498212,97,14,89,40
"13806","2021","GI","TP1","Wintmalt/DH130910","0",-0.0910712723209348,-0.0734319943622269,44,15,89,40
"13807","2021","GI","TP1","Wintmalt/DH130910","2",0.0239638328200471,0.190662928838373,57,15,89,40
"13808","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.108722151104683,0.178532843718997,101,15,89,40
"13809","2021","GI","TP1","Overall","0",0.39336554271082,0.352705548434353,128,40,90,40
"13810","2021","GI","TP1","Overall","2",0.200297217829834,0.280970338960997,185,40,90,40
"13811","2021","GI","TP1","Overall","AllAlleles",0.406703990933889,0.437994205644729,313,40,90,40
"13812","2021","GI","TP1","SY_Tepee/DH130910","0",0.238644365694826,0.271669793621013,40,13,90,40
"13813","2021","GI","TP1","SY_Tepee/DH130910","2",0.222622796156779,0.228696379188372,72,13,90,40
"13814","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.41310170124147,0.459878019612533,112,13,90,40
"13815","2021","GI","TP1","Scala/DH130910","0",0.160356174862955,0.0422448350292939,46,13,90,40
"13816","2021","GI","TP1","Scala/DH130910","2",0.016547004226515,-0.0624092888243832,52,13,90,40
"13817","2021","GI","TP1","Scala/DH130910","AllAlleles",0.267178711996736,0.225637396476866,98,13,90,40
"13818","2021","GI","TP1","Wintmalt/DH130910","0",0.625689557306594,0.65772627825946,42,14,90,40
"13819","2021","GI","TP1","Wintmalt/DH130910","2",0.271347724860333,0.358938023624854,60,14,90,40
"13820","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.571013942947251,0.565556783839456,102,14,90,40
"13821","2021","GI","TP1","Overall","0",0.335813514906399,0.350431196100487,126,40,91,40
"13822","2021","GI","TP1","Overall","2",0.30158437598428,0.298893732127495,187,40,91,40
"13823","2021","GI","TP1","Overall","AllAlleles",0.39305779477886,0.449873137790537,313,40,91,40
"13824","2021","GI","TP1","SY_Tepee/DH130910","0",0.249277922559405,0.397425997425997,36,17,91,40
"13825","2021","GI","TP1","SY_Tepee/DH130910","2",0.263490386819157,0.147276352176989,72,17,91,40
"13826","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.443509748638108,0.459516942271117,108,17,91,40
"13827","2021","GI","TP1","Scala/DH130910","0",0.46182463548177,0.475927601809955,51,9,91,40
"13828","2021","GI","TP1","Scala/DH130910","2",0.0766050256674228,0.291221719457014,51,9,91,40
"13829","2021","GI","TP1","Scala/DH130910","AllAlleles",0.393158008464542,0.398408830032061,102,9,91,40
"13830","2021","GI","TP1","Wintmalt/DH130910","0",0.38662561944748,0.396558704453441,39,14,91,40
"13831","2021","GI","TP1","Wintmalt/DH130910","2",0.355960692893899,0.201927346492873,63,14,91,40
"13832","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.461432617009992,0.428701078030896,102,14,91,40
"13833","2021","GI","TP1","Overall","0",0.337142689186068,0.395734570661896,129,40,92,40
"13834","2021","GI","TP1","Overall","2",0.301743422980965,0.331372282726477,184,40,92,40
"13835","2021","GI","TP1","Overall","AllAlleles",0.412607706449833,0.533064744541439,313,40,92,40
"13836","2021","GI","TP1","SY_Tepee/DH130910","0",0.389789625270934,0.458584090163037,38,17,92,40
"13837","2021","GI","TP1","SY_Tepee/DH130910","2",0.349110671654287,0.102965619805791,70,17,92,40
"13838","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.530830547269448,0.472683016289832,108,17,92,40
"13839","2021","GI","TP1","Scala/DH130910","0",0.309761871082853,0.344442032132002,48,12,92,40
"13840","2021","GI","TP1","Scala/DH130910","2",0.225515327081563,0.301628959276018,51,12,92,40
"13841","2021","GI","TP1","Scala/DH130910","AllAlleles",0.408772798150745,0.543537414965986,99,12,92,40
"13842","2021","GI","TP1","Wintmalt/DH130910","0",0.383056368506553,0.367562669888251,43,11,92,40
"13843","2021","GI","TP1","Wintmalt/DH130910","2",0.251583569941777,0.267036011080332,62,11,92,40
"13844","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.419068782894469,0.43160082729021,105,11,92,40
"13845","2021","GI","TP1","Overall","0",0.314147066713094,0.291913978494624,125,40,93,40
"13846","2021","GI","TP1","Overall","2",0.134037571799173,0.0948237017264562,188,40,93,40
"13847","2021","GI","TP1","Overall","AllAlleles",0.369313416332209,0.350971327102897,313,40,93,40
"13848","2021","GI","TP1","SY_Tepee/DH130910","0",0.247533183697912,0.272786956997483,38,13,93,40
"13849","2021","GI","TP1","SY_Tepee/DH130910","2",0.253860882647855,0.223813402443539,74,13,93,40
"13850","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.323704516520207,0.305271947227836,112,13,93,40
"13851","2021","GI","TP1","Scala/DH130910","0",0.227190526373665,-0.0212926608275446,43,17,93,40
"13852","2021","GI","TP1","Scala/DH130910","2",0.0658276775654466,0.0167420814479638,51,17,93,40
"13853","2021","GI","TP1","Scala/DH130910","AllAlleles",0.361781170161944,0.411682259870679,94,17,93,40
"13854","2021","GI","TP1","Wintmalt/DH130910","0",0.385530808286607,0.347568710359408,44,10,93,40
"13855","2021","GI","TP1","Wintmalt/DH130910","2",0.182099812687496,0.0713170486023672,62,10,93,40
"13856","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.418030609015202,0.32576933153302,106,10,93,40
"13857","2021","GI","TP1","Overall","0",0.306294110584558,0.280428220035778,129,40,94,40
"13858","2021","GI","TP1","Overall","2",0.306819570071329,0.281211382184298,184,40,94,40
"13859","2021","GI","TP1","Overall","AllAlleles",0.430996080679475,0.507789156493901,313,40,94,40
"13860","2021","GI","TP1","SY_Tepee/DH130910","0",0.35533720533787,0.348944085786191,38,12,94,40
"13861","2021","GI","TP1","SY_Tepee/DH130910","2",0.414135294438062,0.134281650071124,75,12,94,40
"13862","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.536536009779336,0.45431843086471,113,12,94,40
"13863","2021","GI","TP1","Scala/DH130910","0",0.329164340423433,0.122857142857143,49,14,94,40
"13864","2021","GI","TP1","Scala/DH130910","2",-0.0176196108534036,-0.0777247069040382,48,14,94,40
"13865","2021","GI","TP1","Scala/DH130910","AllAlleles",0.404860119767383,0.409399326741006,97,14,94,40
"13866","2021","GI","TP1","Wintmalt/DH130910","0",0.579278532370456,0.492261567133944,42,14,94,40
"13867","2021","GI","TP1","Wintmalt/DH130910","2",0.32472895420868,0.209480674650588,60,14,94,40
"13868","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.569982050564628,0.513508623126944,102,14,94,40
"13869","2021","GI","TP1","Overall","0",0.143581240572809,0.219664340630078,130,40,95,40
"13870","2021","GI","TP1","Overall","2",0.245736044032703,0.317717096467721,183,40,95,40
"13871","2021","GI","TP1","Overall","AllAlleles",0.277996271633234,0.423895686332682,313,40,95,40
"13872","2021","GI","TP1","SY_Tepee/DH130910","0",0.299471423573023,0.355749128919861,41,14,95,40
"13873","2021","GI","TP1","SY_Tepee/DH130910","2",0.288525761588772,0.243180824074884,70,14,95,40
"13874","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.493111744572,0.495986521558147,111,14,95,40
"13875","2021","GI","TP1","Scala/DH130910","0",-0.0991102031609207,-0.0484505087881591,47,13,95,40
"13876","2021","GI","TP1","Scala/DH130910","2",0.125384189883864,-0.0376470588235294,51,13,95,40
"13877","2021","GI","TP1","Scala/DH130910","AllAlleles",0.126308386648536,0.248869932227811,98,13,95,40
"13878","2021","GI","TP1","Wintmalt/DH130910","0",0.328573635777063,0.319990276314723,42,13,95,40
"13879","2021","GI","TP1","Wintmalt/DH130910","2",0.149809418782996,0.156533005473826,61,13,95,40
"13880","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.38300294915831,0.401030183386235,103,13,95,40
"13881","2021","GI","TP1","Overall","0",0.24325551791679,0.276496873119025,133,40,96,40
"13882","2021","GI","TP1","Overall","2",0.242507687225027,0.333050745445585,180,40,96,40
"13883","2021","GI","TP1","Overall","AllAlleles",0.264167834223783,0.369439774197574,313,40,96,40
"13884","2021","GI","TP1","SY_Tepee/DH130910","0",0.184176201599381,0.196911196911197,36,21,96,40
"13885","2021","GI","TP1","SY_Tepee/DH130910","2",0.363564645426781,0.210672977821888,68,21,96,40
"13886","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.293591244514536,0.277734657353643,104,21,96,40
"13887","2021","GI","TP1","Scala/DH130910","0",0.1281941898028,0.188593870058909,52,8,96,40
"13888","2021","GI","TP1","Scala/DH130910","2",0.202534597209201,0.120361990950226,51,8,96,40
"13889","2021","GI","TP1","Scala/DH130910","AllAlleles",0.126121195440924,0.210319377937882,103,8,96,40
"13890","2021","GI","TP1","Wintmalt/DH130910","0",0.198022121857259,0.188142292490119,45,11,96,40
"13891","2021","GI","TP1","Wintmalt/DH130910","2",0.152490524833963,0.241879463169302,60,11,96,40
"13892","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.260994006680028,0.297720805104733,105,11,96,40
"13893","2021","GI","TP1","Overall","0",0.32854632165068,0.288500670840787,129,40,97,40
"13894","2021","GI","TP1","Overall","2",0.312178323305304,0.187421831317966,184,40,97,40
"13895","2021","GI","TP1","Overall","AllAlleles",0.44280296749375,0.466811448925511,313,40,97,40
"13896","2021","GI","TP1","SY_Tepee/DH130910","0",0.47064404833184,0.479592953277164,38,15,97,40
"13897","2021","GI","TP1","SY_Tepee/DH130910","2",0.312040163051788,0.246961219371021,72,15,97,40
"13898","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.521750657127045,0.505832576320687,110,15,97,40
"13899","2021","GI","TP1","Scala/DH130910","0",0.300624606703622,0.189081632653061,49,11,97,40
"13900","2021","GI","TP1","Scala/DH130910","2",0.0791407270303182,-0.00687782805429864,51,11,97,40
"13901","2021","GI","TP1","Scala/DH130910","AllAlleles",0.396909459967697,0.384842484248425,100,11,97,40
"13902","2021","GI","TP1","Wintmalt/DH130910","0",0.373845259854413,0.310590713880561,42,14,97,40
"13903","2021","GI","TP1","Wintmalt/DH130910","2",0.43049015409762,0.177329498898732,60,14,97,40
"13904","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.493523426540105,0.42833919044788,102,14,97,40
"13905","2021","GI","TP1","Overall","0",0.318881863244791,0.305148856392951,126,40,98,40
"13906","2021","GI","TP1","Overall","2",0.167932311006287,0.168294283079549,187,40,98,40
"13907","2021","GI","TP1","Overall","AllAlleles",0.428904876773128,0.446412182373618,313,40,98,40
"13908","2021","GI","TP1","SY_Tepee/DH130910","0",0.402530367129922,0.525293255131965,32,17,98,40
"13909","2021","GI","TP1","SY_Tepee/DH130910","2",0.216310438753932,0.198004101161996,76,17,98,40
"13910","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.447618802694288,0.458321325563919,108,17,98,40
"13911","2021","GI","TP1","Scala/DH130910","0",0.22959310433956,0.121056422569028,50,12,98,40
"13912","2021","GI","TP1","Scala/DH130910","2",0.0357860953779449,0.0209183673469388,49,12,98,40
"13913","2021","GI","TP1","Scala/DH130910","AllAlleles",0.373199809827561,0.377402597402597,99,12,98,40
"13914","2021","GI","TP1","Wintmalt/DH130910","0",0.430361427412508,0.447216349541931,44,11,98,40
"13915","2021","GI","TP1","Wintmalt/DH130910","2",0.231217479887244,0.205637378037494,61,11,98,40
"13916","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.481444652157437,0.456362514837834,105,11,98,40
"13917","2021","GI","TP1","Overall","0",0.254715296398655,0.292182227221597,127,40,99,40
"13918","2021","GI","TP1","Overall","2",0.342676780844957,0.275385940897613,186,40,99,40
"13919","2021","GI","TP1","Overall","AllAlleles",0.383265131914452,0.454085942869444,313,40,99,40
"13920","2021","GI","TP1","SY_Tepee/DH130910","0",0.403309518446612,0.470602181128497,37,13,99,40
"13921","2021","GI","TP1","SY_Tepee/DH130910","2",0.335270399719071,0.224409672830725,75,13,99,40
"13922","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.520465347164176,0.479188333252565,112,13,99,40
"13923","2021","GI","TP1","Scala/DH130910","0",0.282348544524614,0.217286914765906,50,9,99,40
"13924","2021","GI","TP1","Scala/DH130910","2",0.0769185813648446,0.0308204559036967,52,9,99,40
"13925","2021","GI","TP1","Scala/DH130910","AllAlleles",0.345681703763085,0.351239178743688,102,9,99,40
"13926","2021","GI","TP1","Wintmalt/DH130910","0",0.419046728315052,0.476360225140713,40,18,99,40
"13927","2021","GI","TP1","Wintmalt/DH130910","2",0.4382659167556,0.360126738033715,58,18,99,40
"13928","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.502905058856564,0.517105732938896,98,18,99,40
"13929","2021","GI","TP1","Overall","0",0.432685116000869,0.52059481216458,129,40,100,40
"13930","2021","GI","TP1","Overall","2",0.313849105809456,0.330594830861913,184,40,100,40
"13931","2021","GI","TP1","Overall","AllAlleles",0.492519768284507,0.598757147556014,313,40,100,40
"13932","2021","GI","TP1","SY_Tepee/DH130910","0",0.41244873407838,0.609056424845899,37,16,100,40
"13933","2021","GI","TP1","SY_Tepee/DH130910","2",0.425543288661986,0.241623255514824,72,16,100,40
"13934","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.542918921835686,0.567080361136637,109,16,100,40
"13935","2021","GI","TP1","Scala/DH130910","0",0.444773153023593,0.437599039615846,50,9,100,40
"13936","2021","GI","TP1","Scala/DH130910","2",0.0918038083720045,0.286519252113037,52,9,100,40
"13937","2021","GI","TP1","Scala/DH130910","AllAlleles",0.486350846092588,0.604763331844321,102,9,100,40
"13938","2021","GI","TP1","Wintmalt/DH130910","0",0.550361473959504,0.582367717364881,42,15,100,40
"13939","2021","GI","TP1","Wintmalt/DH130910","2",0.315933748067486,0.219845409804441,59,15,100,40
"13940","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.56880778114124,0.529745281729916,101,15,100,40
"13941","2021","GI","TP1","Overall","0",0.498998405184979,0.460860276313916,119,70,1,70
"13942","2021","GI","TP1","Overall","2",0.228948185284638,0.279954946682827,164,70,1,70
"13943","2021","GI","TP1","Overall","AllAlleles",0.520820595665779,0.519487251099116,283,70,1,70
"13944","2021","GI","TP1","SY_Tepee/DH130910","0",0.162234380423717,0.247876447876448,36,24,1,70
"13945","2021","GI","TP1","SY_Tepee/DH130910","2",0.364512687571618,0.361625874125874,65,24,1,70
"13946","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.45113876191248,0.50570327811303,101,24,1,70
"13947","2021","GI","TP1","Scala/DH130910","0",0.464323724879566,0.365609584214235,44,21,1,70
"13948","2021","GI","TP1","Scala/DH130910","2",-0.00254471341496136,0.117483811285846,46,21,1,70
"13949","2021","GI","TP1","Scala/DH130910","AllAlleles",0.485514489756608,0.54295592048401,90,21,1,70
"13950","2021","GI","TP1","Wintmalt/DH130910","0",0.597667074667447,0.644736842105263,39,25,1,70
"13951","2021","GI","TP1","Wintmalt/DH130910","2",0.347611199193396,0.28,52,25,1,70
"13952","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.601831855962336,0.513366088279091,91,25,1,70
"13953","2021","GI","TP1","Overall","0",0.336314493802385,0.379258208904227,112,70,2,70
"13954","2021","GI","TP1","Overall","2",0.242999011046408,0.315674464009023,171,70,2,70
"13955","2021","GI","TP1","Overall","AllAlleles",0.387930643661849,0.493122536885011,283,70,2,70
"13956","2021","GI","TP1","SY_Tepee/DH130910","0",0.20633533187467,0.271557271557272,36,26,2,70
"13957","2021","GI","TP1","SY_Tepee/DH130910","2",0.313396867026904,0.141945084485407,63,26,2,70
"13958","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.403964446113687,0.392314138264517,99,26,2,70
"13959","2021","GI","TP1","Scala/DH130910","0",0.254317254496422,0.277692245360992,42,19,2,70
"13960","2021","GI","TP1","Scala/DH130910","2",0.139775053349034,0.103097238895558,50,19,2,70
"13961","2021","GI","TP1","Scala/DH130910","AllAlleles",0.353056234486467,0.474993449748008,92,19,2,70
"13962","2021","GI","TP1","Wintmalt/DH130910","0",0.355584075058671,0.34331550802139,34,25,2,70
"13963","2021","GI","TP1","Wintmalt/DH130910","2",0.168009891047862,0.356208779680869,57,25,2,70
"13964","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.373943422883684,0.432761716684895,91,25,2,70
"13965","2021","GI","TP1","Overall","0",0.437790855660477,0.423554012467451,115,70,3,70
"13966","2021","GI","TP1","Overall","2",0.249413232124166,0.327816886704469,168,70,3,70
"13967","2021","GI","TP1","Overall","AllAlleles",0.491050588936925,0.551856428189944,283,70,3,70
"13968","2021","GI","TP1","SY_Tepee/DH130910","0",0.346412772785943,0.37966537966538,36,21,3,70
"13969","2021","GI","TP1","SY_Tepee/DH130910","2",0.29611986632034,0.215978928884987,68,21,3,70
"13970","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.492780584304345,0.471259125306075,104,21,3,70
"13971","2021","GI","TP1","Scala/DH130910","0",0.305495770508313,0.201688555347092,40,29,3,70
"13972","2021","GI","TP1","Scala/DH130910","2",0.0585071333104963,-0.0540474839964347,42,29,3,70
"13973","2021","GI","TP1","Scala/DH130910","AllAlleles",0.4029327399709,0.372884491897128,82,29,3,70
"13974","2021","GI","TP1","Wintmalt/DH130910","0",0.541273389075827,0.610728744939271,39,20,3,70
"13975","2021","GI","TP1","Wintmalt/DH130910","2",0.304978666205438,0.415459406903257,57,20,3,70
"13976","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.57969450394899,0.640434349120653,96,20,3,70
"13977","2021","GI","TP1","Overall","0",0.444802011325048,0.558942220956179,118,70,4,70
"13978","2021","GI","TP1","Overall","2",0.368577778026227,0.321124623410314,165,70,4,70
"13979","2021","GI","TP1","Overall","AllAlleles",0.499279081645861,0.605194701710814,283,70,4,70
"13980","2021","GI","TP1","SY_Tepee/DH130910","0",0.558866660723483,0.67563025210084,35,23,4,70
"13981","2021","GI","TP1","SY_Tepee/DH130910","2",0.453420448649542,0.218094021869263,67,23,4,70
"13982","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.616793395878042,0.5506386732334,102,23,4,70
"13983","2021","GI","TP1","Scala/DH130910","0",0.434258893040006,0.456659619450317,43,21,4,70
"13984","2021","GI","TP1","Scala/DH130910","2",0.209284525635594,0.283071230342276,47,21,4,70
"13985","2021","GI","TP1","Scala/DH130910","AllAlleles",0.478367390772893,0.608626579413096,90,21,4,70
"13986","2021","GI","TP1","Wintmalt/DH130910","0",0.444857497189736,0.553095684803002,40,26,4,70
"13987","2021","GI","TP1","Wintmalt/DH130910","2",0.355104559713897,0.250906384379268,50,26,4,70
"13988","2021","GI","TP1","Wintmalt/DH130910","AllAlleles",0.509577534026401,0.535195848034528,90,26,4,70
"13989","2021","GI","TP1","Overall","0",0.415763419544236,0.478399964940344,118,70,5,70
"13990","2021","GI","TP1","Overall","2",0.238191493377825,0.207120860685044,165,70,5,70
"13991","2021","GI","TP1","Overall","AllAlleles",0.460547410734042,0.527243600137504,283,70,5,70
"13992","2021","GI","TP1","SY_Tepee/DH130910","0",0.493945799100932,0.524649859943978,35,29,5,70
"13993","2021","GI","TP1","SY_Tepee/DH130910","2",-0.0175113452273382,0.0645161290322581,61,29,5,70
"13994","2021","GI","TP1","SY_Tepee/DH130910","AllAlleles",0.502585679093319,0.500908844275638,96,29,5,70
"13995","2021","GI","TP1","Scala/DH130910","0",0.331756418602037,0.320652173913043,47,14,5,70
"13996","2021","GI","TP1","Scala/DH130910","2",0.128638048689207,0.205858343337335,50,14,5,70
