"","year","trait","TP","Qsd1Train","Family","Qsd1","correlation","Spearman_Cor","n_test","n_train","fold","trainingProportion"
"9082","2021","GE","TP1",2,"Scala/DH130910",2,0.0449691396265254,0.107771260997067,32,25,37,0.5
"9083","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.232283185049747,0.273877551020408,49,34,37,0.5
"9084","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.171466057864941,0.229200092348953,34,34,37,0.5
"9085","2021","GE","TP1",2,"Overall",0,0.42101428450165,0.456951982493517,146,104,38,0.5
"9086","2021","GE","TP1",2,"Overall",2,0.353543873910216,0.394181143128318,104,104,38,0.5
"9087","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.295724207952095,0.366656599214739,43,41,38,0.5
"9088","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.377894203588068,0.243554006968641,41,41,38,0.5
"9089","2021","GE","TP1",2,"Scala/DH130910",0,0.469126074033715,0.430074328187536,54,24,38,0.5
"9090","2021","GE","TP1",2,"Scala/DH130910",2,0.351137631167653,0.435160427807487,33,24,38,0.5
"9091","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.414500910951324,0.468673469387755,49,38,38,0.5
"9092","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.228378693565488,0.156413395116283,30,38,38,0.5
"9093","2021","GE","TP1",2,"Overall",0,0.342162859010654,0.335790924778036,146,104,39,0.5
"9094","2021","GE","TP1",2,"Overall",2,0.214541690157968,0.344495744415352,104,104,39,0.5
"9095","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.362984690119706,0.376321353065539,43,44,39,0.5
"9096","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.301963355018566,0.226392384287121,38,44,39,0.5
"9097","2021","GE","TP1",2,"Scala/DH130910",0,0.311507561200637,0.278673527730131,54,23,39,0.5
"9098","2021","GE","TP1",2,"Scala/DH130910",2,0.367515822308747,0.47501909854851,34,23,39,0.5
"9099","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.44199367838263,0.494081632653061,49,36,39,0.5
"9100","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.239980049134349,0.224706744868035,32,36,39,0.5
"9101","2021","GE","TP1",2,"Overall",0,0.242250379848752,0.290941166263388,146,104,40,0.5
"9102","2021","GE","TP1",2,"Overall",2,0.282788319341644,0.170244772871546,104,104,40,0.5
"9103","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.399333638027704,0.373603141045002,43,38,40,0.5
"9104","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.170471169412169,0.052431289640592,44,38,40,0.5
"9105","2021","GE","TP1",2,"Scala/DH130910",0,0.299356418884226,0.353992757766343,54,32,40,0.5
"9106","2021","GE","TP1",2,"Scala/DH130910",2,0.2889210061526,0.157692307692308,25,32,40,0.5
"9107","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.139712077993916,0.134183673469388,49,34,40,0.5
"9108","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.361302281463771,0.156608097784568,34,34,40,0.5
"9109","2021","GE","TP1",2,"Overall",0,0.397649762721466,0.408670336344269,146,104,41,0.5
"9110","2021","GE","TP1",2,"Overall",2,0.207387707874916,0.298719726875067,104,104,41,0.5
"9111","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.372729153371343,0.393385684083359,43,40,41,0.5
"9112","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.286094728270247,0.2669961915566,42,40,41,0.5
"9113","2021","GE","TP1",2,"Scala/DH130910",0,0.35379093291099,0.337526205450734,54,29,41,0.5
"9114","2021","GE","TP1",2,"Scala/DH130910",2,0.449812047122032,0.49480021893815,28,29,41,0.5
"9115","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.343103580767136,0.372959183673469,49,34,41,0.5
"9116","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.0679893337638896,0.0456837280366692,34,34,41,0.5
"9117","2021","GE","TP1",2,"Overall",0,0.427519589909703,0.422918454108143,146,104,42,0.5
"9118","2021","GE","TP1",2,"Overall",2,0.330548251230542,0.328022852937401,104,104,42,0.5
"9119","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.372656377699862,0.380398671096346,43,42,42,0.5
"9120","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.278611929502322,0.127579737335835,40,42,42,0.5
"9121","2021","GE","TP1",2,"Scala/DH130910",0,0.39236092250159,0.376481799123309,54,29,42,0.5
"9122","2021","GE","TP1",2,"Scala/DH130910",2,0.389919248601593,0.203612479474548,28,29,42,0.5
"9123","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.339041978635934,0.350408163265306,49,32,42,0.5
"9124","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.382250725080659,0.262548262548263,36,32,42,0.5
"9125","2021","GE","TP1",2,"Overall",0,0.344073264260328,0.357797422228221,146,104,43,0.5
"9126","2021","GE","TP1",2,"Overall",2,0.226622642626541,0.211646279986557,104,104,43,0.5
"9127","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.214043126165749,0.194805194805195,43,42,43,0.5
"9128","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.52536950158665,0.196622889305816,40,42,43,0.5
"9129","2021","GE","TP1",2,"Scala/DH130910",0,0.353917005319187,0.327920716599962,54,31,43,0.5
"9130","2021","GE","TP1",2,"Scala/DH130910",2,0.103724231677993,0.141196581196581,26,31,43,0.5
"9131","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.503597891032025,0.550816326530612,49,30,43,0.5
"9132","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.206378884798014,0.122558406924156,38,30,43,0.5
"9133","2021","GE","TP1",2,"Overall",0,0.234412432156083,0.27981259579883,146,104,44,0.5
"9134","2021","GE","TP1",2,"Overall",2,0.281648895212232,0.057543095975602,104,104,44,0.5
"9135","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.335435794086798,0.331470854726669,43,31,44,0.5
"9136","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.187063500437611,0.258099547511312,51,31,44,0.5
"9137","2021","GE","TP1",2,"Scala/DH130910",0,0.347241472143481,0.370688012197446,54,39,44,0.5
"9138","2021","GE","TP1",2,"Scala/DH130910",2,0.40311062744194,0.351909184726522,18,39,44,0.5
"9139","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.250426926147793,0.279795918367347,49,33,44,0.5
"9140","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.379532751803348,-0.158263305322129,35,33,44,0.5
"9141","2021","GE","TP1",2,"Overall",0,0.212583889833136,0.284532405309786,146,104,45,0.5
"9142","2021","GE","TP1",2,"Overall",2,0.275061577923573,0.271594664448487,104,104,45,0.5
"9143","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.335883730924951,0.356387798248263,43,42,45,0.5
"9144","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.0341170492862108,0.0551594746716698,40,42,45,0.5
"9145","2021","GE","TP1",2,"Scala/DH130910",0,0.256156446907882,0.264722698684963,54,30,45,0.5
"9146","2021","GE","TP1",2,"Scala/DH130910",2,0.266123901612832,0.278998778998779,27,30,45,0.5
"9147","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.090207427442978,0.136326530612245,49,32,45,0.5
"9148","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.292827168556479,0.294742262017115,36,32,45,0.5
"9149","2021","GE","TP1",2,"Overall",0,0.324986561056524,0.336951596888165,146,104,46,0.5
"9150","2021","GE","TP1",2,"Overall",2,0.291180846593284,0.30259255307799,104,104,46,0.5
"9151","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.335105271395365,0.340531561461794,43,45,46,0.5
"9152","2021","GE","TP1",2,"SY_Tepee/DH130910",2,-0.00513882248923144,-0.025841631104789,37,45,46,0.5
"9153","2021","GE","TP1",2,"Scala/DH130910",0,0.294919911845898,0.285763293310463,54,24,46,0.5
"9154","2021","GE","TP1",2,"Scala/DH130910",2,0.31345109903335,0.464906417112299,33,24,46,0.5
"9155","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.316361886191334,0.341224489795918,49,35,46,0.5
"9156","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.380994634328411,0.296791443850267,33,35,46,0.5
"9157","2021","GE","TP1",2,"Overall",0,0.445865960769949,0.456227044431377,146,104,47,0.5
"9158","2021","GE","TP1",2,"Overall",2,0.357289256544209,0.247348767737117,104,104,47,0.5
"9159","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.40212547005853,0.415282392026578,43,40,47,0.5
"9160","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.303169932111069,0.146422494125273,42,40,47,0.5
"9161","2021","GE","TP1",2,"Scala/DH130910",0,0.323383666078316,0.328378120830951,54,27,47,0.5
"9162","2021","GE","TP1",2,"Scala/DH130910",2,0.306809136172561,0.255617352614016,30,27,47,0.5
"9163","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.479882656348645,0.475204081632653,49,36,47,0.5
"9164","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.381392692394542,0.0890762463343109,32,36,47,0.5
"9165","2021","GE","TP1",2,"Overall",0,0.313052484176698,0.330720214396576,146,104,48,0.5
"9166","2021","GE","TP1",2,"Overall",2,0.397345012752908,0.313272164728475,104,104,48,0.5
"9167","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.33264371111428,0.342645726366657,43,43,48,0.5
"9168","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.593971535142881,0.246761133603239,39,43,48,0.5
"9169","2021","GE","TP1",2,"Scala/DH130910",0,0.368245174127872,0.345530779493044,54,28,48,0.5
"9170","2021","GE","TP1",2,"Scala/DH130910",2,0.280858451040215,0.280788177339901,29,28,48,0.5
"9171","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.258865632238944,0.281938775510204,49,32,48,0.5
"9172","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.177203651651406,0.218532818532819,36,32,48,0.5
"9173","2021","GE","TP1",2,"Overall",0,0.425449106147314,0.432269383899049,146,104,49,0.5
"9174","2021","GE","TP1",2,"Overall",2,0.33772301433224,0.226080833460832,104,104,49,0.5
"9175","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.385751665894958,0.425400181214135,43,40,49,0.5
"9176","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.330722420359883,0.12616481646544,42,40,49,0.5
"9177","2021","GE","TP1",2,"Scala/DH130910",0,0.367288249701381,0.392338479130932,54,31,49,0.5
"9178","2021","GE","TP1",2,"Scala/DH130910",2,0.245012109494021,0.207521367521368,26,31,49,0.5
"9179","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.473688277883017,0.484387755102041,49,33,49,0.5
"9180","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.369334456966228,0.19187675070028,35,33,49,0.5
"9181","2021","GE","TP1",2,"Overall",0,0.375158634017883,0.384087995141373,146,104,50,0.5
"9182","2021","GE","TP1",2,"Overall",2,0.28752508979752,0.296090622242124,104,104,50,0.5
"9183","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.273707089028279,0.311084264572637,43,40,50,0.5
"9184","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.279235351293343,0.0815979256138076,42,40,50,0.5
"9185","2021","GE","TP1",2,"Scala/DH130910",0,0.35363368961743,0.357347055460263,54,27,50,0.5
"9186","2021","GE","TP1",2,"Scala/DH130910",2,0.230016768454948,0.336596218020022,30,27,50,0.5
"9187","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.402944603804467,0.422142857142857,49,37,50,0.5
"9188","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.264720988052624,0.275229359196879,31,37,50,0.5
"9189","2021","GE","TP1",2,"Overall",0,0.244611823133667,0.241548976699797,146,104,51,0.5
"9190","2021","GE","TP1",2,"Overall",2,0.239283360155357,0.293790675344073,104,104,51,0.5
"9191","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.337437321662445,0.310933252793718,43,39,51,0.5
"9192","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.438213053151426,0.101479915433404,43,39,51,0.5
"9193","2021","GE","TP1",2,"Scala/DH130910",0,0.00646715598106212,0.0882408995616543,54,31,51,0.5
"9194","2021","GE","TP1",2,"Scala/DH130910",2,0.0826376887765122,-0.109059829059829,26,31,51,0.5
"9195","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.121354931278585,0.0840816326530612,49,34,51,0.5
"9196","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.0919329685742387,0.109549274255157,34,34,51,0.5
"9197","2021","GE","TP1",2,"Overall",0,0.289138542206326,0.342932335900822,146,104,52,0.5
"9198","2021","GE","TP1",2,"Overall",2,0.32797566632597,0.256620763419145,104,104,52,0.5
"9199","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.332846735538045,0.29855028692238,43,43,52,0.5
"9200","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.290448777356668,0.218623481781377,39,43,52,0.5
"9201","2021","GE","TP1",2,"Scala/DH130910",0,0.280945476434013,0.306498951781971,54,25,52,0.5
"9202","2021","GE","TP1",2,"Scala/DH130910",2,0.254730492423462,0.312316715542522,32,25,52,0.5
"9203","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.365851302225616,0.406224489795918,49,35,52,0.5
"9204","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.387033831431554,0.133021390374332,33,35,52,0.5
"9205","2021","GE","TP1",2,"Overall",0,0.377977561313697,0.383794935073699,146,104,53,0.5
"9206","2021","GE","TP1",2,"Overall",2,0.241518733621476,0.330299797290089,104,104,53,0.5
"9207","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.400063195147396,0.396254907882815,43,43,53,0.5
"9208","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.550543043839429,0.154453441295547,39,43,53,0.5
"9209","2021","GE","TP1",2,"Scala/DH130910",0,0.362821818492076,0.352544311034877,54,28,53,0.5
"9210","2021","GE","TP1",2,"Scala/DH130910",2,0.297937736202777,0.376354679802956,29,28,53,0.5
"9211","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.428361546436357,0.493265306122449,49,32,53,0.5
"9212","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.0385426849841212,0.0810810810810811,36,32,53,0.5
"9213","2021","GE","TP1",2,"Overall",0,0.366751615923639,0.412387571939499,146,104,54,0.5
"9214","2021","GE","TP1",2,"Overall",2,0.390056937648225,0.240147231409367,104,104,54,0.5
"9215","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.356375563961111,0.343098761703413,43,44,54,0.5
"9216","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.416658128698532,0.0532881059196849,38,44,54,0.5
"9217","2021","GE","TP1",2,"Scala/DH130910",0,0.410346805737812,0.465828092243187,54,30,54,0.5
"9218","2021","GE","TP1",2,"Scala/DH130910",2,0.481411903425226,0.241758241758242,27,30,54,0.5
"9219","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.19706347843516,0.210918367346939,49,29,54,0.5
"9220","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.276921748221812,0.124493927125506,39,29,54,0.5
"9221","2021","GE","TP1",2,"Overall",0,0.319939682460102,0.313742010739109,146,104,55,0.5
"9222","2021","GE","TP1",2,"Overall",2,0.139530071733624,0.295828443401259,104,104,55,0.5
"9223","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.149310484187343,0.184083358501963,43,44,55,0.5
"9224","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.242872772446308,0.138198927672612,38,44,55,0.5
"9225","2021","GE","TP1",2,"Scala/DH130910",0,0.168954855653335,0.233466742900705,54,26,55,0.5
"9226","2021","GE","TP1",2,"Scala/DH130910",2,-0.0187078658573954,-0.0665322580645161,31,26,55,0.5
"9227","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.209139980404557,0.206020408163265,49,33,55,0.5
"9228","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.0727937297712137,0.305322128851541,35,33,55,0.5
"9229","2021","GE","TP1",2,"Overall",0,0.30176150386876,0.324388574513414,146,104,56,0.5
"9230","2021","GE","TP1",2,"Overall",2,0.34965214484113,0.220639658166949,104,104,56,0.5
"9231","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.432919028949694,0.39081848384174,43,38,56,0.5
"9232","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.11945619499546,-0.0968287526427061,44,38,56,0.5
"9233","2021","GE","TP1",2,"Scala/DH130910",0,0.339936296466004,0.306041547550981,54,24,56,0.5
"9234","2021","GE","TP1",2,"Scala/DH130910",2,0.503258650518313,0.570855614973262,33,24,56,0.5
"9235","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.343874230763908,0.336122448979592,49,41,56,0.5
"9236","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.328158062366907,0.263736263736264,27,41,56,0.5
"9237","2021","GE","TP1",2,"Overall",0,0.26178500962576,0.323513250363915,146,104,57,0.5
"9238","2021","GE","TP1",2,"Overall",2,0.291676529994765,0.190137069607711,104,104,57,0.5
"9239","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.306579146368931,0.276351555421323,43,40,57,0.5
"9240","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.357142765592287,0.254679523539421,42,40,57,0.5
"9241","2021","GE","TP1",2,"Scala/DH130910",0,0.257125566152687,0.308862206975414,54,30,57,0.5
"9242","2021","GE","TP1",2,"Scala/DH130910",2,0.240484208558905,0.435897435897436,27,30,57,0.5
"9243","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.453034339626674,0.457959183673469,49,34,57,0.5
"9244","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.432438892873912,0.12544885054566,34,34,57,0.5
"9245","2021","GE","TP1",2,"Overall",0,0.340733710804954,0.340541582717168,146,104,58,0.5
"9246","2021","GE","TP1",2,"Overall",2,0.285037390677357,0.342697108716526,104,104,58,0.5
"9247","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.189480776551572,0.158864391422531,43,45,58,0.5
"9248","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.407506287364349,0.24656235182551,37,45,58,0.5
"9249","2021","GE","TP1",2,"Scala/DH130910",0,0.232665866596554,0.280045740423099,54,31,58,0.5
"9250","2021","GE","TP1",2,"Scala/DH130910",2,0.0192389419106151,0.065982905982906,26,31,58,0.5
"9251","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.213571309961316,0.243673469387755,49,28,58,0.5
"9252","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.285778877322427,0.328517823639775,40,28,58,0.5
"9253","2021","GE","TP1",2,"Overall",0,0.325418783813591,0.342654700047237,146,104,59,0.5
"9254","2021","GE","TP1",2,"Overall",2,0.248518164886445,0.184839925424549,104,104,59,0.5
"9255","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.26696427278855,0.255058894593778,43,44,59,0.5
"9256","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.0835027259503019,0.0359995623153518,38,44,59,0.5
"9257","2021","GE","TP1",2,"Scala/DH130910",0,0.253778094364758,0.304288164665523,54,33,59,0.5
"9258","2021","GE","TP1",2,"Scala/DH130910",2,0.0792262276484567,0.195652173913043,24,33,59,0.5
"9259","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.380603275397398,0.391224489795918,49,26,59,0.5
"9260","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.308051737393623,0.188396402236448,42,26,59,0.5
"9261","2021","GE","TP1",2,"Overall",0,0.379345206813627,0.397665159592415,146,104,60,0.5
"9262","2021","GE","TP1",2,"Overall",2,0.231782421400772,0.266420213433716,104,104,60,0.5
"9263","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.282646009918491,0.278465720326185,43,38,60,0.5
"9264","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.206726691687962,0.169978858350951,44,38,60,0.5
"9265","2021","GE","TP1",2,"Scala/DH130910",0,0.436058539108937,0.378006479893272,54,25,60,0.5
"9266","2021","GE","TP1",2,"Scala/DH130910",2,0.353609621706142,0.0997067448680352,32,25,60,0.5
"9267","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.352204686923328,0.410204081632653,49,40,60,0.5
"9268","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.132737434511944,0.190228549749127,28,40,60,0.5
"9269","2021","GE","TP1",2,"Overall",0,0.344509707139941,0.367310306267051,146,104,61,0.5
"9270","2021","GE","TP1",2,"Overall",2,0.193617314726332,0.255116438484953,104,104,61,0.5
"9271","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.369544383198305,0.386892177589852,43,45,61,0.5
"9272","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.0697443452853913,0.0734945471787577,37,45,61,0.5
"9273","2021","GE","TP1",2,"Scala/DH130910",0,0.311675108436479,0.311835334476844,54,23,61,0.5
"9274","2021","GE","TP1",2,"Scala/DH130910",2,0.370807924966767,0.32681436210848,34,23,61,0.5
"9275","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.347145819962886,0.357244897959184,49,35,61,0.5
"9276","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.0481376712370093,-0.0394385026737968,33,35,61,0.5
"9277","2021","GE","TP1",2,"Overall",0,0.343306067424519,0.389509606393337,146,104,62,0.5
"9278","2021","GE","TP1",2,"Overall",2,0.333629358342465,0.250513445606773,104,104,62,0.5
"9279","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.449903799951132,0.448504983388704,43,41,62,0.5
"9280","2021","GE","TP1",2,"SY_Tepee/DH130910",2,-0.0254128094444206,-0.11794425087108,41,41,62,0.5
"9281","2021","GE","TP1",2,"Scala/DH130910",0,0.331165549717376,0.37388984181437,54,26,62,0.5
"9282","2021","GE","TP1",2,"Scala/DH130910",2,0.282960261727331,0.160483870967742,31,26,62,0.5
"9283","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.247999176667041,0.277040816326531,49,36,62,0.5
"9284","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.454465231476062,0.40949500676063,32,36,62,0.5
"9285","2021","GE","TP1",2,"Overall",0,0.327970743530816,0.351126449635121,146,104,63,0.5
"9286","2021","GE","TP1",2,"Overall",2,0.362628246989429,0.186279739677798,104,104,63,0.5
"9287","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.262866043932764,0.210359408033827,43,37,63,0.5
"9288","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.521640838658105,0.069433465085639,45,37,63,0.5
"9289","2021","GE","TP1",2,"Scala/DH130910",0,0.404248742570133,0.422145988183724,54,32,63,0.5
"9290","2021","GE","TP1",2,"Scala/DH130910",2,0.308809321868979,0.22,25,32,63,0.5
"9291","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.308844662688639,0.357959183673469,49,34,63,0.5
"9292","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.221387605474344,0.0224598930481283,34,34,63,0.5
"9293","2021","GE","TP1",2,"Overall",0,0.310314706549968,0.332274203965951,146,104,64,0.5
"9294","2021","GE","TP1",2,"Overall",2,0.136861662342679,0.220815107222874,104,104,64,0.5
"9295","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.461412213783647,0.432346723044398,43,39,64,0.5
"9296","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.0750660382918317,0.128511023859861,43,39,64,0.5
"9297","2021","GE","TP1",2,"Scala/DH130910",0,0.391877135450102,0.390356394129979,54,34,64,0.5
"9298","2021","GE","TP1",2,"Scala/DH130910",2,0.130178266804449,0.298418972332016,23,34,64,0.5
"9299","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.29629932744699,0.305102040816326,49,31,64,0.5
"9300","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.100832850278214,0.0872451398767188,37,31,64,0.5
"9301","2021","GE","TP1",2,"Overall",0,0.386470576329578,0.40928344885427,146,104,65,0.5
"9302","2021","GE","TP1",2,"Overall",2,0.23362343925971,0.327884156312263,104,104,65,0.5
"9303","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.362528318526582,0.368619752340683,43,44,65,0.5
"9304","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.308411358769235,0.349381770434402,38,44,65,0.5
"9305","2021","GE","TP1",2,"Scala/DH130910",0,0.317461081730965,0.316485610825233,54,30,65,0.5
"9306","2021","GE","TP1",2,"Scala/DH130910",2,0.375165094335436,0.387667887667888,27,30,65,0.5
"9307","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.294707712662764,0.32265306122449,49,29,65,0.5
"9308","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.137895096397919,0.0257085020242915,39,29,65,0.5
"9309","2021","GE","TP1",2,"Overall",0,0.374216318220306,0.386598285984209,146,104,66,0.5
"9310","2021","GE","TP1",2,"Overall",2,0.343080593480873,0.38002773925104,104,104,66,0.5
"9311","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.432570171039561,0.425098157656297,43,46,66,0.5
"9312","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.451947431887929,0.154182754182754,36,46,66,0.5
"9313","2021","GE","TP1",2,"Scala/DH130910",0,0.192258308508341,0.259919954259577,54,27,66,0.5
"9314","2021","GE","TP1",2,"Scala/DH130910",2,0.369542689743835,0.468298109010011,30,27,66,0.5
"9315","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.305810844022614,0.301020408163265,49,31,66,0.5
"9316","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.19450682706951,0.205784732100522,37,31,66,0.5
"9317","2021","GE","TP1",2,"Overall",0,0.373642540342732,0.38263426296357,146,104,67,0.5
"9318","2021","GE","TP1",2,"Overall",2,0.25349828865288,0.220153632774992,104,104,67,0.5
"9319","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.342915122896461,0.336454243430988,43,47,67,0.5
"9320","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.609717442800954,0.321848739495798,35,47,67,0.5
"9321","2021","GE","TP1",2,"Scala/DH130910",0,0.43064126211051,0.458890794739851,54,26,67,0.5
"9322","2021","GE","TP1",2,"Scala/DH130910",2,0.209245151733457,0.0326612903225807,31,26,67,0.5
"9323","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.428309292829519,0.423367346938775,49,30,67,0.5
"9324","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.111219254202365,0.0686070686070686,38,30,67,0.5
"9325","2021","GE","TP1",2,"Overall",0,0.308416958515814,0.331769060954566,146,104,68,0.5
"9326","2021","GE","TP1",2,"Overall",2,0.308283114955347,0.246943347914222,104,104,68,0.5
"9327","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.295384921356957,0.250679553005134,43,36,68,0.5
"9328","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.0781948742190967,0.069750231267345,46,36,68,0.5
"9329","2021","GE","TP1",2,"Scala/DH130910",0,0.335764820590722,0.32967409948542,54,33,68,0.5
"9330","2021","GE","TP1",2,"Scala/DH130910",2,0.34307147204726,0.310434782608696,24,33,68,0.5
"9331","2021","GE","TP1",2,"Wintmalt/DH130910",0,0.383566465000708,0.435102040816326,49,34,68,0.5
"9332","2021","GE","TP1",2,"Wintmalt/DH130910",2,0.321050141814396,0.206417112299465,34,34,68,0.5
"9333","2021","GE","TP1",2,"Overall",0,0.400330072773673,0.413633077227112,146,104,69,0.5
"9334","2021","GE","TP1",2,"Overall",2,0.307639170615871,0.445040128669375,104,104,69,0.5
"9335","2021","GE","TP1",2,"SY_Tepee/DH130910",0,0.307940472557703,0.305647840531561,43,45,69,0.5
"9336","2021","GE","TP1",2,"SY_Tepee/DH130910",2,0.384857201283532,0.400663821716453,37,45,69,0.5
