"","Family","Qsd1","correlation","trait","Population","Model"
"652","SY_Tepee/DH130910","2",0.697785974180529,"TP3_GE","Full","Base"
"653","SY_Tepee/DH130910","Overall",0.827769722420472,"TP3_GE","Full","Base"
"654","Wintmalt/DH130910","0",0.291641164886999,"TP3_GE","Full","Base"
"655","Wintmalt/DH130910","2",0.396652230002693,"TP3_GE","Full","Base"
"656","Wintmalt/DH130910","Overall",0.725820543624711,"TP3_GE","Full","Base"
"657","Flavia/DH130910","2",0.435827997121868,"TP3_GE","Full","Base"
"658","Flavia/DH130910","Overall",0.435827997121868,"TP3_GE","Full","Base"
"659","Overall","0",0.0285610291413187,"TP3_GE","Full","Base"
"660","Overall","2",0.332737809155752,"TP3_GE","Full","Base"
"661","Overall","Overall",0.771744595671878,"TP3_GE","Full","Base"
"662","Scala/DH130910","0",0.191183857516469,"TP3_GE","Full","Base"
"663","Scala/DH130910","2",0.0159451134163397,"TP3_GE","Full","Base"
"664","Scala/DH130910","Overall",0.658822852288085,"TP3_GE","Full","Base"
"665","SY_Tepee/DH130910","0",0.156889411146078,"TP3_GE","Full","Base"
"666","SY_Tepee/DH130910","2",0.053231908857494,"TP3_GE","Full","Base"
"667","SY_Tepee/DH130910","Overall",0.852918547994667,"TP3_GE","Full","Base"
"668","Wintmalt/DH130910","0",-0.105021866096511,"TP3_GE","Full","Base"
"669","Wintmalt/DH130910","2",0.681951445668812,"TP3_GE","Full","Base"
"670","Wintmalt/DH130910","Overall",0.80919493345882,"TP3_GE","Full","Base"
"671","Flavia/DH130910","2",0.422822417648176,"TP3_GE","Full","Base"
"672","Flavia/DH130910","Overall",0.422822417648176,"TP3_GE","Full","Base"
"673","Overall","0",0.173827664847278,"TP3_GE","Full","Base"
"674","Overall","2",0.348454804707343,"TP3_GE","Full","Base"
"675","Overall","Overall",0.737157478825921,"TP3_GE","Full","Base"
"676","Scala/DH130910","0",0.138146771738073,"TP3_GE","Full","Base"
"677","Scala/DH130910","2",0.0908920373010458,"TP3_GE","Full","Base"
"678","Scala/DH130910","Overall",0.664023595765664,"TP3_GE","Full","Base"
"679","SY_Tepee/DH130910","0",0.248254132250572,"TP3_GE","Full","Base"
"680","SY_Tepee/DH130910","2",0.369056608701548,"TP3_GE","Full","Base"
"681","SY_Tepee/DH130910","Overall",0.847737446378086,"TP3_GE","Full","Base"
"682","Wintmalt/DH130910","0",0.539225911142851,"TP3_GE","Full","Base"
"683","Wintmalt/DH130910","2",0.373273018051633,"TP3_GE","Full","Base"
"684","Wintmalt/DH130910","Overall",0.727582938392502,"TP3_GE","Full","Base"
"685","Flavia/DH130910","2",0.539711120976038,"TP3_GE","Full","Base"
"686","Flavia/DH130910","Overall",0.539711120976038,"TP3_GE","Full","Base"
"687","Overall","0",-0.0252897005147461,"TP3_GE","Full","Base"
"688","Overall","2",0.45274711700157,"TP3_GE","Full","Base"
"689","Overall","Overall",0.76838249875305,"TP3_GE","Full","Base"
"690","Scala/DH130910","0",0.556349445426349,"TP3_GE","Full","Base"
"691","Scala/DH130910","2",0.675778908126194,"TP3_GE","Full","Base"
"692","Scala/DH130910","Overall",0.859651197943087,"TP3_GE","Full","Base"
"693","SY_Tepee/DH130910","0",-0.421199283652408,"TP3_GE","Full","Base"
"694","SY_Tepee/DH130910","2",0.153664316525305,"TP3_GE","Full","Base"
"695","SY_Tepee/DH130910","Overall",0.697067254325388,"TP3_GE","Full","Base"
"696","Wintmalt/DH130910","0",0.572452923638233,"TP3_GE","Full","Base"
"697","Wintmalt/DH130910","2",0.476508842665015,"TP3_GE","Full","Base"
"698","Wintmalt/DH130910","Overall",0.773804729436196,"TP3_GE","Full","Base"
"699","Flavia/DH130910","2",0.0201152424714324,"TP3_GE","Full","Base"
"700","Flavia/DH130910","Overall",0.0201152424714324,"TP3_GE","Full","Base"
"701","Overall","0",0.00928057804549963,"TP3_GE","Full","Base"
"702","Overall","2",0.423086977547996,"TP3_GE","Full","Base"
"703","Overall","Overall",0.739715600458187,"TP3_GE","Full","Base"
"704","Scala/DH130910","0",0.118321498076773,"TP3_GE","Full","Base"
"705","Scala/DH130910","2",0.483707455783304,"TP3_GE","Full","Base"
"706","Scala/DH130910","Overall",0.727364572770059,"TP3_GE","Full","Base"
"707","SY_Tepee/DH130910","0",-0.0716117436296965,"TP3_GE","Full","Base"
"708","SY_Tepee/DH130910","2",0.504233471589893,"TP3_GE","Full","Base"
"709","SY_Tepee/DH130910","Overall",0.823241609586287,"TP3_GE","Full","Base"
"710","Wintmalt/DH130910","0",0.177244354511913,"TP3_GE","Full","Base"
"711","Wintmalt/DH130910","2",0.306543353083314,"TP3_GE","Full","Base"
"712","Wintmalt/DH130910","Overall",0.680640927951792,"TP3_GE","Full","Base"
"713","DH130910","2",NA,"TP3_GE","Full","Base"
"714","DH130910","Overall",NA,"TP3_GE","Full","Base"
"715","Flavia/DH130910","2",0.364878820564271,"TP3_GE","Full","Base"
"716","Flavia/DH130910","Overall",0.364878820564271,"TP3_GE","Full","Base"
"717","Overall","0",-0.0680655555376064,"TP3_GE","Full","Base"
"718","Overall","2",0.354837747202244,"TP3_GE","Full","Base"
"719","Overall","Overall",0.676542645169778,"TP3_GE","Full","Base"
"720","Scala/DH130910","0",-0.126144469322089,"TP3_GE","Full","Base"
"721","Scala/DH130910","2",0.60216605623908,"TP3_GE","Full","Base"
"722","Scala/DH130910","Overall",0.705866795845445,"TP3_GE","Full","Base"
"723","SY_Tepee/DH130910","0",-0.422552366834487,"TP3_GE","Full","Base"
"724","SY_Tepee/DH130910","2",0.176105466607424,"TP3_GE","Full","Base"
"725","SY_Tepee/DH130910","Overall",0.615614562443856,"TP3_GE","Full","Base"
"726","Wintmalt/DH130910","0",0.427299274679625,"TP3_GE","Full","Base"
"727","Wintmalt/DH130910","2",0.485820899878067,"TP3_GE","Full","Base"
"728","Wintmalt/DH130910","Overall",0.762038956265164,"TP3_GE","Full","Base"
"729","DH130910","2",NA,"TP3_GE","Full","Base"
"730","DH130910","Overall",NA,"TP3_GE","Full","Base"
"731","Flavia/DH130910","2",0.336991641353552,"TP3_GE","Full","Base"
"732","Flavia/DH130910","Overall",0.336991641353552,"TP3_GE","Full","Base"
"733","Overall","0",-0.000188750752781229,"TP3_GE","Full","Base"
"734","Overall","2",0.501512680985144,"TP3_GE","Full","Base"
"735","Overall","Overall",0.798212944801628,"TP3_GE","Full","Base"
"736","Scala/DH130910","0",0.0296111463199377,"TP3_GE","Full","Base"
"737","Scala/DH130910","2",0.798440188489262,"TP3_GE","Full","Base"
"738","Scala/DH130910","Overall",0.888424199236361,"TP3_GE","Full","Base"
"739","SY_Tepee/DH130910","0",-0.268433751754845,"TP3_GE","Full","Base"
"740","SY_Tepee/DH130910","2",0.376944257684682,"TP3_GE","Full","Base"
"741","SY_Tepee/DH130910","Overall",0.72385048881966,"TP3_GE","Full","Base"
"742","Wintmalt/DH130910","0",0.293588048239396,"TP3_GE","Full","Base"
"743","Wintmalt/DH130910","2",0.643107721898044,"TP3_GE","Full","Base"
"744","Wintmalt/DH130910","Overall",0.863814612542425,"TP3_GE","Full","Base"
"745","Flavia/DH130910","2",0.490139595154118,"TP3_GE","Full","Base"
"746","Flavia/DH130910","Overall",0.490139595154118,"TP3_GE","Full","Base"
"747","Overall","0",-0.142449848214099,"TP3_GE","Full","Base"
"748","Overall","2",0.354014710247635,"TP3_GE","Full","Base"
"749","Overall","Overall",0.775759029876863,"TP3_GE","Full","Base"
"750","Scala/DH130910","0",0.149196252400008,"TP3_GE","Full","Base"
"751","Scala/DH130910","2",0.299635949116442,"TP3_GE","Full","Base"
"752","Scala/DH130910","Overall",0.79848084924893,"TP3_GE","Full","Base"
"753","SY_Tepee/DH130910","0",-0.190057952479046,"TP3_GE","Full","Base"
"754","SY_Tepee/DH130910","2",0.60942057763338,"TP3_GE","Full","Base"
"755","SY_Tepee/DH130910","Overall",0.778643643821867,"TP3_GE","Full","Base"
"756","Wintmalt/DH130910","0",-0.210928795647912,"TP3_GE","Full","Base"
"757","Wintmalt/DH130910","2",0.163521693261304,"TP3_GE","Full","Base"
"758","Wintmalt/DH130910","Overall",0.753838324273778,"TP3_GE","Full","Base"
"759","Flavia/DH130910","2",0.259358760037022,"TP3_GE","Full","Base"
"760","Flavia/DH130910","Overall",0.259358760037022,"TP3_GE","Full","Base"
"761","Overall","0",0.0853441349039435,"TP3_GE","Full","Base"
"762","Overall","2",0.283817255508951,"TP3_GE","Full","Base"
"763","Overall","Overall",0.741556109213622,"TP3_GE","Full","Base"
"764","Scala/DH130910","0",-0.139842758356934,"TP3_GE","Full","Base"
"765","Scala/DH130910","2",0.314312324950935,"TP3_GE","Full","Base"
"766","Scala/DH130910","Overall",0.644917188986073,"TP3_GE","Full","Base"
"767","SY_Tepee/DH130910","0",0.442970696943384,"TP3_GE","Full","Base"
"768","SY_Tepee/DH130910","2",0.40137607971094,"TP3_GE","Full","Base"
"769","SY_Tepee/DH130910","Overall",0.869523369261875,"TP3_GE","Full","Base"
"770","Wintmalt/DH130910","0",0.267318264349758,"TP3_GE","Full","Base"
"771","Wintmalt/DH130910","2",0.100486166673027,"TP3_GE","Full","Base"
"772","Wintmalt/DH130910","Overall",0.639137544962866,"TP3_GE","Full","Base"
"773","DH130910","2",NA,"TP3_GE","Full","Base"
"774","DH130910","Overall",NA,"TP3_GE","Full","Base"
"775","Flavia/DH130910","2",0.455718926243116,"TP3_GE","Full","Base"
"776","Flavia/DH130910","Overall",0.455718926243116,"TP3_GE","Full","Base"
"777","Overall","0",0.258138419594738,"TP3_GE","Full","Base"
"778","Overall","2",0.546396370952305,"TP3_GE","Full","Base"
"779","Overall","Overall",0.834342314820582,"TP3_GE","Full","Base"
"780","Scala/DH130910","0",0.127703945218165,"TP3_GE","Full","Base"
"781","Scala/DH130910","2",0.578379153984576,"TP3_GE","Full","Base"
"782","Scala/DH130910","Overall",0.803124074556688,"TP3_GE","Full","Base"
"783","SY_Tepee/DH130910","0",0.491316338093376,"TP3_GE","Full","Base"
"784","SY_Tepee/DH130910","2",0.295302723521504,"TP3_GE","Full","Base"
"785","SY_Tepee/DH130910","Overall",0.880020738759032,"TP3_GE","Full","Base"
"786","Wintmalt/DH130910","0",0.37713767069481,"TP3_GE","Full","Base"
"787","Wintmalt/DH130910","2",0.672646252827377,"TP3_GE","Full","Base"
"788","Wintmalt/DH130910","Overall",0.867164627558531,"TP3_GE","Full","Base"
"789","DH130910","2",NA,"TP3_GE","Full","Base"
"790","DH130910","Overall",NA,"TP3_GE","Full","Base"
"791","Flavia/DH130910","2",0.259057121291342,"TP3_GE","Full","Base"
"792","Flavia/DH130910","Overall",0.259057121291342,"TP3_GE","Full","Base"
"793","Overall","0",0.0275831651620859,"TP3_GE","Full","Base"
"794","Overall","2",0.123758206226833,"TP3_GE","Full","Base"
"795","Overall","Overall",0.70084167638065,"TP3_GE","Full","Base"
"796","Scala/DH130910","0",-0.288526989300577,"TP3_GE","Full","Base"
"797","Scala/DH130910","2",0.0621582989005329,"TP3_GE","Full","Base"
"798","Scala/DH130910","Overall",0.696262447968559,"TP3_GE","Full","Base"
"799","SY_Tepee/DH130910","0",-0.111610507809725,"TP3_GE","Full","Base"
"800","SY_Tepee/DH130910","2",-0.268600491836215,"TP3_GE","Full","Base"
"801","SY_Tepee/DH130910","Overall",0.671115628841784,"TP3_GE","Full","Base"
"802","Wintmalt/DH130910","0",0.498930827101176,"TP3_GE","Full","Base"
"803","Wintmalt/DH130910","2",0.339003295341247,"TP3_GE","Full","Base"
"804","Wintmalt/DH130910","Overall",0.736926763818992,"TP3_GE","Full","Base"
"805","Flavia/DH130910","2",0.182202905062687,"TP3_GE","Full","Base"
"806","Flavia/DH130910","Overall",0.182202905062687,"TP3_GE","Full","Base"
"807","Overall","0",0.126574273143146,"TP3_GE","Full","Base"
"808","Overall","2",0.344266778815343,"TP3_GE","Full","Base"
"809","Overall","Overall",0.702340768601359,"TP3_GE","Full","Base"
"810","Scala/DH130910","0",0.283815678994035,"TP3_GE","Full","Base"
"811","Scala/DH130910","2",0.413122167425283,"TP3_GE","Full","Base"
"812","Scala/DH130910","Overall",0.779159032718676,"TP3_GE","Full","Base"
"813","SY_Tepee/DH130910","0",0.0772120065829401,"TP3_GE","Full","Base"
"814","SY_Tepee/DH130910","2",0.5713600378076,"TP3_GE","Full","Base"
"815","SY_Tepee/DH130910","Overall",0.792746159874851,"TP3_GE","Full","Base"
"816","Wintmalt/DH130910","0",0.0276461857470212,"TP3_GE","Full","Base"
"817","Wintmalt/DH130910","2",0.315292209038737,"TP3_GE","Full","Base"
"818","Wintmalt/DH130910","Overall",0.68026308593392,"TP3_GE","Full","Base"
"819","Flavia/DH130910","2",0.466141207410597,"TP3_GE","Full","Base"
"820","Flavia/DH130910","Overall",0.466141207410597,"TP3_GE","Full","Base"
"821","Overall","0",0.0263694425621399,"TP3_GE","Full","Base"
"822","Overall","2",0.494340821408881,"TP3_GE","Full","Base"
"823","Overall","Overall",0.758271341352284,"TP3_GE","Full","Base"
"824","Scala/DH130910","0",0.192514253465464,"TP3_GE","Full","Base"
"825","Scala/DH130910","2",0.414593245393408,"TP3_GE","Full","Base"
"826","Scala/DH130910","Overall",0.750006028375536,"TP3_GE","Full","Base"
"827","SY_Tepee/DH130910","0",-0.262526700281677,"TP3_GE","Full","Base"
"828","SY_Tepee/DH130910","2",0.614088510603355,"TP3_GE","Full","Base"
"829","SY_Tepee/DH130910","Overall",0.738459008550919,"TP3_GE","Full","Base"
"830","Wintmalt/DH130910","0",0.146441842578374,"TP3_GE","Full","Base"
"831","Wintmalt/DH130910","2",0.4099464861084,"TP3_GE","Full","Base"
"832","Wintmalt/DH130910","Overall",0.780009708417049,"TP3_GE","Full","Base"
"833","Flavia/DH130910","2",0.334221659083785,"TP3_GE","Full","Base"
"834","Flavia/DH130910","Overall",0.334221659083785,"TP3_GE","Full","Base"
"835","Overall","0",0.0839904517604925,"TP3_GE","Full","Base"
"836","Overall","2",0.286950125153287,"TP3_GE","Full","Base"
"837","Overall","Overall",0.759173714002811,"TP3_GE","Full","Base"
"838","Scala/DH130910","0",0.249588128025937,"TP3_GE","Full","Base"
"839","Scala/DH130910","2",0.640695244184314,"TP3_GE","Full","Base"
"840","Scala/DH130910","Overall",0.79952454343263,"TP3_GE","Full","Base"
"841","SY_Tepee/DH130910","0",-0.697820525993608,"TP3_GE","Full","Base"
"842","SY_Tepee/DH130910","2",0.297175138737257,"TP3_GE","Full","Base"
"843","SY_Tepee/DH130910","Overall",0.746670560561317,"TP3_GE","Full","Base"
"844","Wintmalt/DH130910","0",-0.0210835392709083,"TP3_GE","Full","Base"
"845","Wintmalt/DH130910","2",-0.00434562529183969,"TP3_GE","Full","Base"
"846","Wintmalt/DH130910","Overall",0.715416136111008,"TP3_GE","Full","Base"
"847","Flavia/DH130910","2",0.462755000264875,"TP3_GE","Full","Base"
"848","Flavia/DH130910","Overall",0.462755000264875,"TP3_GE","Full","Base"
"849","Overall","0",-0.152591604186735,"TP3_GE","Full","Base"
"850","Overall","2",0.418842852053552,"TP3_GE","Full","Base"
"851","Overall","Overall",0.740859066719204,"TP3_GE","Full","Base"
"852","Scala/DH130910","0",0.460706388485469,"TP3_GE","Full","Base"
"853","Scala/DH130910","2",0.413942796404333,"TP3_GE","Full","Base"
"854","Scala/DH130910","Overall",0.782464980618858,"TP3_GE","Full","Base"
"855","SY_Tepee/DH130910","0",-0.310325354176919,"TP3_GE","Full","Base"
"856","SY_Tepee/DH130910","2",0.641036357371791,"TP3_GE","Full","Base"
"857","SY_Tepee/DH130910","Overall",0.761406019869451,"TP3_GE","Full","Base"
"858","Wintmalt/DH130910","0",-0.21391898693371,"TP3_GE","Full","Base"
"859","Wintmalt/DH130910","2",-0.374520387683765,"TP3_GE","Full","Base"
"860","Wintmalt/DH130910","Overall",0.60217643356409,"TP3_GE","Full","Base"
"861","Flavia/DH130910","2",0.406540714574684,"TP3_GE","Full","Base"
"862","Flavia/DH130910","Overall",0.406540714574684,"TP3_GE","Full","Base"
"863","Overall","0",0.0829917687159215,"TP3_GE","Full","Base"
"864","Overall","2",0.208509442675345,"TP3_GE","Full","Base"
"865","Overall","Overall",0.741271715680533,"TP3_GE","Full","Base"
"866","Scala/DH130910","0",-0.0564969102496823,"TP3_GE","Full","Base"
"867","Scala/DH130910","2",0.181157767765873,"TP3_GE","Full","Base"
"868","Scala/DH130910","Overall",0.626552710540921,"TP3_GE","Full","Base"
"869","SY_Tepee/DH130910","0",0.418187794678719,"TP3_GE","Full","Base"
"870","SY_Tepee/DH130910","2",0.159369395871748,"TP3_GE","Full","Base"
"871","SY_Tepee/DH130910","Overall",0.836884818621992,"TP3_GE","Full","Base"
"872","Wintmalt/DH130910","0",0.172378546556296,"TP3_GE","Full","Base"
"873","Wintmalt/DH130910","2",0.0941790058705296,"TP3_GE","Full","Base"
"874","Wintmalt/DH130910","Overall",0.710514156467226,"TP3_GE","Full","Base"
"875","DH130910","2",NA,"TP3_GE","Full","Qsd1"
"876","DH130910","Overall",NA,"TP3_GE","Full","Qsd1"
"877","Flavia/DH130910","2",0.154206817918762,"TP3_GE","Full","Qsd1"
"878","Flavia/DH130910","Overall",0.154206817918762,"TP3_GE","Full","Qsd1"
"879","Overall","0",0.0752298350543288,"TP3_GE","Full","Qsd1"
"880","Overall","2",0.421690242751143,"TP3_GE","Full","Qsd1"
"881","Overall","Overall",0.747326680136665,"TP3_GE","Full","Qsd1"
"882","Scala/DH130910","0",-0.126874940771792,"TP3_GE","Full","Qsd1"
"883","Scala/DH130910","2",-0.0143496894924107,"TP3_GE","Full","Qsd1"
"884","Scala/DH130910","Overall",0.61848858924814,"TP3_GE","Full","Qsd1"
"885","SY_Tepee/DH130910","0",-0.180535613436781,"TP3_GE","Full","Qsd1"
"886","SY_Tepee/DH130910","2",0.557520558575896,"TP3_GE","Full","Qsd1"
"887","SY_Tepee/DH130910","Overall",0.750457174541765,"TP3_GE","Full","Qsd1"
"888","Wintmalt/DH130910","0",0.359606798467231,"TP3_GE","Full","Qsd1"
"889","Wintmalt/DH130910","2",0.767679343991739,"TP3_GE","Full","Qsd1"
"890","Wintmalt/DH130910","Overall",0.901616053636827,"TP3_GE","Full","Qsd1"
"891","DH130910","2",NA,"TP3_GE","Full","Qsd1"
"892","DH130910","Overall",NA,"TP3_GE","Full","Qsd1"
"893","Flavia/DH130910","2",0.118037951505634,"TP3_GE","Full","Qsd1"
"894","Flavia/DH130910","Overall",0.118037951505634,"TP3_GE","Full","Qsd1"
"895","Overall","0",0.00307901001457097,"TP3_GE","Full","Qsd1"
"896","Overall","2",0.395090938096913,"TP3_GE","Full","Qsd1"
"897","Overall","Overall",0.754656762921083,"TP3_GE","Full","Qsd1"
"898","Scala/DH130910","0",-0.0726460018902306,"TP3_GE","Full","Qsd1"
"899","Scala/DH130910","2",0.304503127867061,"TP3_GE","Full","Qsd1"
"900","Scala/DH130910","Overall",0.692315469494302,"TP3_GE","Full","Qsd1"
"901","SY_Tepee/DH130910","0",0.0709565863819407,"TP3_GE","Full","Qsd1"
"902","SY_Tepee/DH130910","2",0.181495542932022,"TP3_GE","Full","Qsd1"
"903","SY_Tepee/DH130910","Overall",0.797339424888723,"TP3_GE","Full","Qsd1"
"904","Wintmalt/DH130910","0",0.168325106785701,"TP3_GE","Full","Qsd1"
"905","Wintmalt/DH130910","2",0.656833549727721,"TP3_GE","Full","Qsd1"
"906","Wintmalt/DH130910","Overall",0.818336926458523,"TP3_GE","Full","Qsd1"
"907","Flavia/DH130910","2",0.528579611295737,"TP3_GE","Full","Qsd1"
"908","Flavia/DH130910","Overall",0.528579611295737,"TP3_GE","Full","Qsd1"
"909","Overall","0",-0.00941184860271398,"TP3_GE","Full","Qsd1"
"910","Overall","2",0.504830924559389,"TP3_GE","Full","Qsd1"
"911","Overall","Overall",0.747737576376392,"TP3_GE","Full","Qsd1"
"912","Scala/DH130910","0",0.254546092739823,"TP3_GE","Full","Qsd1"
"913","Scala/DH130910","2",0.348673713180827,"TP3_GE","Full","Qsd1"
"914","Scala/DH130910","Overall",0.745443949327955,"TP3_GE","Full","Qsd1"
"915","SY_Tepee/DH130910","0",-0.278095989812268,"TP3_GE","Full","Qsd1"
"916","SY_Tepee/DH130910","2",0.618231467209496,"TP3_GE","Full","Qsd1"
"917","SY_Tepee/DH130910","Overall",0.74655938507809,"TP3_GE","Full","Qsd1"
"918","Wintmalt/DH130910","0",0.0913595879081799,"TP3_GE","Full","Qsd1"
"919","Wintmalt/DH130910","2",0.543521885014404,"TP3_GE","Full","Qsd1"
"920","Wintmalt/DH130910","Overall",0.712804406144882,"TP3_GE","Full","Qsd1"
"921","DH130910","2",NA,"TP3_GE","Full","Qsd1"
"922","DH130910","Overall",NA,"TP3_GE","Full","Qsd1"
"923","Flavia/DH130910","2",0.0633370776645751,"TP3_GE","Full","Qsd1"
"924","Flavia/DH130910","Overall",0.0633370776645751,"TP3_GE","Full","Qsd1"
"925","Overall","0",0.00238733767012705,"TP3_GE","Full","Qsd1"
"926","Overall","2",0.265696157762928,"TP3_GE","Full","Qsd1"
"927","Overall","Overall",0.749929528544606,"TP3_GE","Full","Qsd1"
"928","Scala/DH130910","0",-0.0104016574946676,"TP3_GE","Full","Qsd1"
"929","Scala/DH130910","2",0.526732307497766,"TP3_GE","Full","Qsd1"
"930","Scala/DH130910","Overall",0.739638278996695,"TP3_GE","Full","Qsd1"
"931","SY_Tepee/DH130910","0",-0.138231123852378,"TP3_GE","Full","Qsd1"
"932","SY_Tepee/DH130910","2",0.313609243831239,"TP3_GE","Full","Qsd1"
"933","SY_Tepee/DH130910","Overall",0.803339912109704,"TP3_GE","Full","Qsd1"
"934","Wintmalt/DH130910","0",0.131426005162079,"TP3_GE","Full","Qsd1"
"935","Wintmalt/DH130910","2",0.00796456366076629,"TP3_GE","Full","Qsd1"
"936","Wintmalt/DH130910","Overall",0.68245732238185,"TP3_GE","Full","Qsd1"
"937","Flavia/DH130910","2",0.1480728443466,"TP3_GE","Full","Qsd1"
"938","Flavia/DH130910","Overall",0.1480728443466,"TP3_GE","Full","Qsd1"
"939","Overall","0",0.105391373224949,"TP3_GE","Full","Qsd1"
"940","Overall","2",0.199480660601748,"TP3_GE","Full","Qsd1"
"941","Overall","Overall",0.722591572998971,"TP3_GE","Full","Qsd1"
"942","Scala/DH130910","0",0.190248609426494,"TP3_GE","Full","Qsd1"
"943","Scala/DH130910","2",0.325276478113805,"TP3_GE","Full","Qsd1"
"944","Scala/DH130910","Overall",0.695281500479488,"TP3_GE","Full","Qsd1"
"945","SY_Tepee/DH130910","0",0.156405304019933,"TP3_GE","Full","Qsd1"
"946","SY_Tepee/DH130910","2",0.0369277457384301,"TP3_GE","Full","Qsd1"
"947","SY_Tepee/DH130910","Overall",0.724672751500002,"TP3_GE","Full","Qsd1"
"948","Wintmalt/DH130910","0",0.110046821983116,"TP3_GE","Full","Qsd1"
"949","Wintmalt/DH130910","2",0.297301536229725,"TP3_GE","Full","Qsd1"
"950","Wintmalt/DH130910","Overall",0.757362885627688,"TP3_GE","Full","Qsd1"
"951","DH130910","2",NA,"TP3_GE","Full","Qsd1"
"952","DH130910","Overall",NA,"TP3_GE","Full","Qsd1"
"953","Flavia/DH130910","2",0.0955844588384206,"TP3_GE","Full","Qsd1"
"954","Flavia/DH130910","Overall",0.0955844588384206,"TP3_GE","Full","Qsd1"
"955","Overall","0",0.0582338131785503,"TP3_GE","Full","Qsd1"
"956","Overall","2",0.243257804693511,"TP3_GE","Full","Qsd1"
"957","Overall","Overall",0.733096569332332,"TP3_GE","Full","Qsd1"
"958","Scala/DH130910","0",0.0721753738349682,"TP3_GE","Full","Qsd1"
"959","Scala/DH130910","2",0.254483929668683,"TP3_GE","Full","Qsd1"
"960","Scala/DH130910","Overall",0.773635043896587,"TP3_GE","Full","Qsd1"
"961","SY_Tepee/DH130910","0",-0.00826564775530343,"TP3_GE","Full","Qsd1"
"962","SY_Tepee/DH130910","2",0.405843559906566,"TP3_GE","Full","Qsd1"
"963","SY_Tepee/DH130910","Overall",0.829689379187649,"TP3_GE","Full","Qsd1"
"964","Wintmalt/DH130910","0",0.0715506900960069,"TP3_GE","Full","Qsd1"
"965","Wintmalt/DH130910","2",0.186229003596695,"TP3_GE","Full","Qsd1"
"966","Wintmalt/DH130910","Overall",0.639513808012818,"TP3_GE","Full","Qsd1"
"967","Flavia/DH130910","2",0.27182280313441,"TP3_GE","Full","Qsd1"
"968","Flavia/DH130910","Overall",0.27182280313441,"TP3_GE","Full","Qsd1"
"969","Overall","0",0.234148632413929,"TP3_GE","Full","Qsd1"
"970","Overall","2",0.385859305824256,"TP3_GE","Full","Qsd1"
"971","Overall","Overall",0.797383456382093,"TP3_GE","Full","Qsd1"
"972","Scala/DH130910","0",0.0563234104397255,"TP3_GE","Full","Qsd1"
"973","Scala/DH130910","2",0.623809942764076,"TP3_GE","Full","Qsd1"
"974","Scala/DH130910","Overall",0.833327322651833,"TP3_GE","Full","Qsd1"
"975","SY_Tepee/DH130910","0",0.305846566337663,"TP3_GE","Full","Qsd1"
"976","SY_Tepee/DH130910","2",0.151685047585715,"TP3_GE","Full","Qsd1"
"977","SY_Tepee/DH130910","Overall",0.770912131188089,"TP3_GE","Full","Qsd1"
"978","Wintmalt/DH130910","0",0.209016797530684,"TP3_GE","Full","Qsd1"
"979","Wintmalt/DH130910","2",0.514638196833817,"TP3_GE","Full","Qsd1"
"980","Wintmalt/DH130910","Overall",0.818643443266004,"TP3_GE","Full","Qsd1"
"981","Flavia/DH130910","2",0.658188027470336,"TP3_GE","Full","Qsd1"
"982","Flavia/DH130910","Overall",0.658188027470336,"TP3_GE","Full","Qsd1"
"983","Overall","0",-0.0141216740201827,"TP3_GE","Full","Qsd1"
"984","Overall","2",0.373412450381092,"TP3_GE","Full","Qsd1"
"985","Overall","Overall",0.752667169162771,"TP3_GE","Full","Qsd1"
"986","Scala/DH130910","0",0.130627894486013,"TP3_GE","Full","Qsd1"
"987","Scala/DH130910","2",0.391702286777961,"TP3_GE","Full","Qsd1"
"988","Scala/DH130910","Overall",0.800194320423527,"TP3_GE","Full","Qsd1"
"989","SY_Tepee/DH130910","0",-0.311473980669897,"TP3_GE","Full","Qsd1"
"990","SY_Tepee/DH130910","2",0.0552840714888624,"TP3_GE","Full","Qsd1"
"991","SY_Tepee/DH130910","Overall",0.71031888582062,"TP3_GE","Full","Qsd1"
"992","Wintmalt/DH130910","0",0.218741561976408,"TP3_GE","Full","Qsd1"
"993","Wintmalt/DH130910","2",0.350413916257479,"TP3_GE","Full","Qsd1"
"994","Wintmalt/DH130910","Overall",0.74970603627083,"TP3_GE","Full","Qsd1"
"995","Flavia/DH130910","2",0.281133673324153,"TP3_GE","Full","Qsd1"
"996","Flavia/DH130910","Overall",0.281133673324153,"TP3_GE","Full","Qsd1"
"997","Overall","0",0.00558143841761401,"TP3_GE","Full","Qsd1"
"998","Overall","2",0.154850467222864,"TP3_GE","Full","Qsd1"
"999","Overall","Overall",0.68667938171987,"TP3_GE","Full","Qsd1"
"1000","Scala/DH130910","0",-0.0658643944220013,"TP3_GE","Full","Qsd1"
"1001","Scala/DH130910","2",0.0629219598567636,"TP3_GE","Full","Qsd1"
"1002","Scala/DH130910","Overall",0.624433267542904,"TP3_GE","Full","Qsd1"
"1003","SY_Tepee/DH130910","0",0.396429076706947,"TP3_GE","Full","Qsd1"
"1004","SY_Tepee/DH130910","2",-0.180391644876925,"TP3_GE","Full","Qsd1"
"1005","SY_Tepee/DH130910","Overall",0.802261401986719,"TP3_GE","Full","Qsd1"
"1006","Wintmalt/DH130910","0",-0.052105518917486,"TP3_GE","Full","Qsd1"
