"","Family","Qsd1","correlation","trait","Population","Model"
"666","SY_Tepee/DH130910","2",0.137679712466743,"TP1_GI","Full","Base"
"667","SY_Tepee/DH130910","Overall",0.688758692347001,"TP1_GI","Full","Base"
"668","Wintmalt/DH130910","0",0.662082684324959,"TP1_GI","Full","Base"
"669","Wintmalt/DH130910","2",0.605020081305748,"TP1_GI","Full","Base"
"670","Wintmalt/DH130910","Overall",0.708368525361266,"TP1_GI","Full","Base"
"671","Flavia/DH130910","2",0.251396188696474,"TP1_GI","Full","Base"
"672","Flavia/DH130910","Overall",0.251396188696474,"TP1_GI","Full","Base"
"673","Overall","0",0.613461239313172,"TP1_GI","Full","Base"
"674","Overall","2",0.465407294460498,"TP1_GI","Full","Base"
"675","Overall","Overall",0.667841099053473,"TP1_GI","Full","Base"
"676","Scala/DH130910","0",0.329309695388469,"TP1_GI","Full","Base"
"677","Scala/DH130910","2",0.0450099598881739,"TP1_GI","Full","Base"
"678","Scala/DH130910","Overall",0.648386843512716,"TP1_GI","Full","Base"
"679","SY_Tepee/DH130910","0",0.317240551398651,"TP1_GI","Full","Base"
"680","SY_Tepee/DH130910","2",-0.252238615648168,"TP1_GI","Full","Base"
"681","SY_Tepee/DH130910","Overall",0.591729694783107,"TP1_GI","Full","Base"
"682","Wintmalt/DH130910","0",0.8987796856247,"TP1_GI","Full","Base"
"683","Wintmalt/DH130910","2",0.611281119885885,"TP1_GI","Full","Base"
"684","Wintmalt/DH130910","Overall",0.776911489097391,"TP1_GI","Full","Base"
"685","Flavia/DH130910","2",0.633633354532501,"TP1_GI","Full","Base"
"686","Flavia/DH130910","Overall",0.633633354532501,"TP1_GI","Full","Base"
"687","Overall","0",0.601208736979025,"TP1_GI","Full","Base"
"688","Overall","2",0.577613640369339,"TP1_GI","Full","Base"
"689","Overall","Overall",0.664406912567746,"TP1_GI","Full","Base"
"690","Scala/DH130910","0",0.501054771775521,"TP1_GI","Full","Base"
"691","Scala/DH130910","2",0.156653948844302,"TP1_GI","Full","Base"
"692","Scala/DH130910","Overall",0.603569536890765,"TP1_GI","Full","Base"
"693","SY_Tepee/DH130910","0",0.148260866461314,"TP1_GI","Full","Base"
"694","SY_Tepee/DH130910","2",-0.0667444672150772,"TP1_GI","Full","Base"
"695","SY_Tepee/DH130910","Overall",0.513182982896642,"TP1_GI","Full","Base"
"696","Wintmalt/DH130910","0",0.720284959454233,"TP1_GI","Full","Base"
"697","Wintmalt/DH130910","2",0.693470430064719,"TP1_GI","Full","Base"
"698","Wintmalt/DH130910","Overall",0.7240632112662,"TP1_GI","Full","Base"
"699","Flavia/DH130910","2",0.507034171344675,"TP1_GI","Full","Base"
"700","Flavia/DH130910","Overall",0.507034171344675,"TP1_GI","Full","Base"
"701","Overall","0",0.563758138584319,"TP1_GI","Full","Base"
"702","Overall","2",0.48189611009011,"TP1_GI","Full","Base"
"703","Overall","Overall",0.667434254258376,"TP1_GI","Full","Base"
"704","Scala/DH130910","0",0.466995007312225,"TP1_GI","Full","Base"
"705","Scala/DH130910","2",0.252469700631661,"TP1_GI","Full","Base"
"706","Scala/DH130910","Overall",0.594128202398695,"TP1_GI","Full","Base"
"707","SY_Tepee/DH130910","0",0.437429633187529,"TP1_GI","Full","Base"
"708","SY_Tepee/DH130910","2",0.106122403642321,"TP1_GI","Full","Base"
"709","SY_Tepee/DH130910","Overall",0.654632122467507,"TP1_GI","Full","Base"
"710","Wintmalt/DH130910","0",0.786852035017806,"TP1_GI","Full","Base"
"711","Wintmalt/DH130910","2",0.56233731971869,"TP1_GI","Full","Base"
"712","Wintmalt/DH130910","Overall",0.763192557596841,"TP1_GI","Full","Base"
"713","DH130910","2",NA,"TP1_GI","Full","Base"
"714","DH130910","Overall",NA,"TP1_GI","Full","Base"
"715","Flavia/DH130910","2",0.260241627367094,"TP1_GI","Full","Base"
"716","Flavia/DH130910","Overall",0.260241627367094,"TP1_GI","Full","Base"
"717","Overall","0",0.655430763905982,"TP1_GI","Full","Base"
"718","Overall","2",0.347285103780161,"TP1_GI","Full","Base"
"719","Overall","Overall",0.626557303142194,"TP1_GI","Full","Base"
"720","Scala/DH130910","0",0.664838192141402,"TP1_GI","Full","Base"
"721","Scala/DH130910","2",0.125725109402655,"TP1_GI","Full","Base"
"722","Scala/DH130910","Overall",0.676705435823118,"TP1_GI","Full","Base"
"723","SY_Tepee/DH130910","0",0.0330343823139523,"TP1_GI","Full","Base"
"724","SY_Tepee/DH130910","2",-0.115908792654099,"TP1_GI","Full","Base"
"725","SY_Tepee/DH130910","Overall",0.408373028278224,"TP1_GI","Full","Base"
"726","Wintmalt/DH130910","0",0.852355087603043,"TP1_GI","Full","Base"
"727","Wintmalt/DH130910","2",0.537706827467446,"TP1_GI","Full","Base"
"728","Wintmalt/DH130910","Overall",0.763904067307727,"TP1_GI","Full","Base"
"729","DH130910","2",NA,"TP1_GI","Full","Base"
"730","DH130910","Overall",NA,"TP1_GI","Full","Base"
"731","Flavia/DH130910","2",0.474513610172556,"TP1_GI","Full","Base"
"732","Flavia/DH130910","Overall",0.474513610172556,"TP1_GI","Full","Base"
"733","Overall","0",0.694867888875092,"TP1_GI","Full","Base"
"734","Overall","2",0.471190301480904,"TP1_GI","Full","Base"
"735","Overall","Overall",0.710301968995882,"TP1_GI","Full","Base"
"736","Scala/DH130910","0",0.792510455098232,"TP1_GI","Full","Base"
"737","Scala/DH130910","2",0.424858446352966,"TP1_GI","Full","Base"
"738","Scala/DH130910","Overall",0.756600555626062,"TP1_GI","Full","Base"
"739","SY_Tepee/DH130910","0",0.545862945617703,"TP1_GI","Full","Base"
"740","SY_Tepee/DH130910","2",0.284903990045202,"TP1_GI","Full","Base"
"741","SY_Tepee/DH130910","Overall",0.631033734101889,"TP1_GI","Full","Base"
"742","Wintmalt/DH130910","0",0.720504984628999,"TP1_GI","Full","Base"
"743","Wintmalt/DH130910","2",0.518615415902432,"TP1_GI","Full","Base"
"744","Wintmalt/DH130910","Overall",0.760558063584548,"TP1_GI","Full","Base"
"745","Flavia/DH130910","2",0.386079476107019,"TP1_GI","Full","Base"
"746","Flavia/DH130910","Overall",0.386079476107019,"TP1_GI","Full","Base"
"747","Overall","0",0.585889355100095,"TP1_GI","Full","Base"
"748","Overall","2",0.452482831904932,"TP1_GI","Full","Base"
"749","Overall","Overall",0.661280630336282,"TP1_GI","Full","Base"
"750","Scala/DH130910","0",0.620856661454818,"TP1_GI","Full","Base"
"751","Scala/DH130910","2",0.201199450471317,"TP1_GI","Full","Base"
"752","Scala/DH130910","Overall",0.74338508865691,"TP1_GI","Full","Base"
"753","SY_Tepee/DH130910","0",0.465070656670023,"TP1_GI","Full","Base"
"754","SY_Tepee/DH130910","2",0.122106020467207,"TP1_GI","Full","Base"
"755","SY_Tepee/DH130910","Overall",0.570868190762129,"TP1_GI","Full","Base"
"756","Wintmalt/DH130910","0",0.726378012984947,"TP1_GI","Full","Base"
"757","Wintmalt/DH130910","2",0.563452219618975,"TP1_GI","Full","Base"
"758","Wintmalt/DH130910","Overall",0.746160108702316,"TP1_GI","Full","Base"
"759","Flavia/DH130910","2",0.315602413344463,"TP1_GI","Full","Base"
"760","Flavia/DH130910","Overall",0.315602413344463,"TP1_GI","Full","Base"
"761","Overall","0",0.55336764232666,"TP1_GI","Full","Base"
"762","Overall","2",0.541347857078993,"TP1_GI","Full","Base"
"763","Overall","Overall",0.640659083283789,"TP1_GI","Full","Base"
"764","Scala/DH130910","0",-0.047291809922771,"TP1_GI","Full","Base"
"765","Scala/DH130910","2",0.578228875031086,"TP1_GI","Full","Base"
"766","Scala/DH130910","Overall",0.466815290560621,"TP1_GI","Full","Base"
"767","SY_Tepee/DH130910","0",0.464725923936628,"TP1_GI","Full","Base"
"768","SY_Tepee/DH130910","2",0.382990185881385,"TP1_GI","Full","Base"
"769","SY_Tepee/DH130910","Overall",0.711335137725065,"TP1_GI","Full","Base"
"770","Wintmalt/DH130910","0",0.880601285680031,"TP1_GI","Full","Base"
"771","Wintmalt/DH130910","2",0.54177139054792,"TP1_GI","Full","Base"
"772","Wintmalt/DH130910","Overall",0.798988730939695,"TP1_GI","Full","Base"
"773","DH130910","2",NA,"TP1_GI","Full","Base"
"774","DH130910","Overall",NA,"TP1_GI","Full","Base"
"775","Flavia/DH130910","2",0.540162648321933,"TP1_GI","Full","Base"
"776","Flavia/DH130910","Overall",0.540162648321933,"TP1_GI","Full","Base"
"777","Overall","0",0.490599037231031,"TP1_GI","Full","Base"
"778","Overall","2",0.563783764039754,"TP1_GI","Full","Base"
"779","Overall","Overall",0.627139680788939,"TP1_GI","Full","Base"
"780","Scala/DH130910","0",0.401533203664549,"TP1_GI","Full","Base"
"781","Scala/DH130910","2",-0.294334708921264,"TP1_GI","Full","Base"
"782","Scala/DH130910","Overall",0.54183096281914,"TP1_GI","Full","Base"
"783","SY_Tepee/DH130910","0",0.24811412554699,"TP1_GI","Full","Base"
"784","SY_Tepee/DH130910","2",0.353844500876753,"TP1_GI","Full","Base"
"785","SY_Tepee/DH130910","Overall",0.666808075106092,"TP1_GI","Full","Base"
"786","Wintmalt/DH130910","0",0.715911917349974,"TP1_GI","Full","Base"
"787","Wintmalt/DH130910","2",0.720200735854727,"TP1_GI","Full","Base"
"788","Wintmalt/DH130910","Overall",0.687846386236192,"TP1_GI","Full","Base"
"789","DH130910","2",NA,"TP1_GI","Full","Base"
"790","DH130910","Overall",NA,"TP1_GI","Full","Base"
"791","Flavia/DH130910","2",0.534886421045539,"TP1_GI","Full","Base"
"792","Flavia/DH130910","Overall",0.534886421045539,"TP1_GI","Full","Base"
"793","Overall","0",0.549568572458206,"TP1_GI","Full","Base"
"794","Overall","2",0.469651866599714,"TP1_GI","Full","Base"
"795","Overall","Overall",0.682951662165589,"TP1_GI","Full","Base"
"796","Scala/DH130910","0",0.465588754859619,"TP1_GI","Full","Base"
"797","Scala/DH130910","2",-0.0484828459006513,"TP1_GI","Full","Base"
"798","Scala/DH130910","Overall",0.657473971572567,"TP1_GI","Full","Base"
"799","SY_Tepee/DH130910","0",0.199560832548543,"TP1_GI","Full","Base"
"800","SY_Tepee/DH130910","2",-0.129054198178554,"TP1_GI","Full","Base"
"801","SY_Tepee/DH130910","Overall",0.556242974854637,"TP1_GI","Full","Base"
"802","Wintmalt/DH130910","0",0.735130177286772,"TP1_GI","Full","Base"
"803","Wintmalt/DH130910","2",0.591107804794128,"TP1_GI","Full","Base"
"804","Wintmalt/DH130910","Overall",0.73536893429811,"TP1_GI","Full","Base"
"805","Flavia/DH130910","2",0.339657677029951,"TP1_GI","Full","Base"
"806","Flavia/DH130910","Overall",0.339657677029951,"TP1_GI","Full","Base"
"807","Overall","0",0.608479734645568,"TP1_GI","Full","Base"
"808","Overall","2",0.481517532270318,"TP1_GI","Full","Base"
"809","Overall","Overall",0.692306916281989,"TP1_GI","Full","Base"
"810","Scala/DH130910","0",0.557971634835754,"TP1_GI","Full","Base"
"811","Scala/DH130910","2",0.539820813815034,"TP1_GI","Full","Base"
"812","Scala/DH130910","Overall",0.765114093528306,"TP1_GI","Full","Base"
"813","SY_Tepee/DH130910","0",0.20385747820868,"TP1_GI","Full","Base"
"814","SY_Tepee/DH130910","2",0.588080545021822,"TP1_GI","Full","Base"
"815","SY_Tepee/DH130910","Overall",0.654931524421162,"TP1_GI","Full","Base"
"816","Wintmalt/DH130910","0",0.922452918901034,"TP1_GI","Full","Base"
"817","Wintmalt/DH130910","2",0.568535194344868,"TP1_GI","Full","Base"
"818","Wintmalt/DH130910","Overall",0.746154110015662,"TP1_GI","Full","Base"
"819","Flavia/DH130910","2",0.618431266492082,"TP1_GI","Full","Base"
"820","Flavia/DH130910","Overall",0.618431266492082,"TP1_GI","Full","Base"
"821","Overall","0",0.68870258329097,"TP1_GI","Full","Base"
"822","Overall","2",0.58007476039621,"TP1_GI","Full","Base"
"823","Overall","Overall",0.716428952451304,"TP1_GI","Full","Base"
"824","Scala/DH130910","0",0.792306555352456,"TP1_GI","Full","Base"
"825","Scala/DH130910","2",0.362751304903902,"TP1_GI","Full","Base"
"826","Scala/DH130910","Overall",0.664308648500707,"TP1_GI","Full","Base"
"827","SY_Tepee/DH130910","0",0.633721549161794,"TP1_GI","Full","Base"
"828","SY_Tepee/DH130910","2",0.630473606310349,"TP1_GI","Full","Base"
"829","SY_Tepee/DH130910","Overall",0.738338989953093,"TP1_GI","Full","Base"
"830","Wintmalt/DH130910","0",0.603779394813707,"TP1_GI","Full","Base"
"831","Wintmalt/DH130910","2",0.54910656149819,"TP1_GI","Full","Base"
"832","Wintmalt/DH130910","Overall",0.73759728600993,"TP1_GI","Full","Base"
"833","Flavia/DH130910","2",0.282292396283689,"TP1_GI","Full","Base"
"834","Flavia/DH130910","Overall",0.282292396283689,"TP1_GI","Full","Base"
"835","Overall","0",0.681710564565601,"TP1_GI","Full","Base"
"836","Overall","2",0.336911720163723,"TP1_GI","Full","Base"
"837","Overall","Overall",0.719426631406811,"TP1_GI","Full","Base"
"838","Scala/DH130910","0",0.644462061273787,"TP1_GI","Full","Base"
"839","Scala/DH130910","2",0.496044072761089,"TP1_GI","Full","Base"
"840","Scala/DH130910","Overall",0.734767662009777,"TP1_GI","Full","Base"
"841","SY_Tepee/DH130910","0",0.80359415013295,"TP1_GI","Full","Base"
"842","SY_Tepee/DH130910","2",0.0704636126807908,"TP1_GI","Full","Base"
"843","SY_Tepee/DH130910","Overall",0.325750688875789,"TP1_GI","Full","Base"
"844","Wintmalt/DH130910","0",0.793368988666849,"TP1_GI","Full","Base"
"845","Wintmalt/DH130910","2",0.244630022598633,"TP1_GI","Full","Base"
"846","Wintmalt/DH130910","Overall",0.776569356548646,"TP1_GI","Full","Base"
"847","Flavia/DH130910","2",0.596139488608536,"TP1_GI","Full","Base"
"848","Flavia/DH130910","Overall",0.596139488608536,"TP1_GI","Full","Base"
"849","Overall","0",0.585090191177479,"TP1_GI","Full","Base"
"850","Overall","2",0.434382306382716,"TP1_GI","Full","Base"
"851","Overall","Overall",0.639132133454331,"TP1_GI","Full","Base"
"852","Scala/DH130910","0",0.630585282350709,"TP1_GI","Full","Base"
"853","Scala/DH130910","2",0.128722667694853,"TP1_GI","Full","Base"
"854","Scala/DH130910","Overall",0.549405934509375,"TP1_GI","Full","Base"
"855","SY_Tepee/DH130910","0",0.130080712187201,"TP1_GI","Full","Base"
"856","SY_Tepee/DH130910","2",0.416429042019919,"TP1_GI","Full","Base"
"857","SY_Tepee/DH130910","Overall",0.565640990375127,"TP1_GI","Full","Base"
"858","Wintmalt/DH130910","0",0.808723190831189,"TP1_GI","Full","Base"
"859","Wintmalt/DH130910","2",0.443553687242082,"TP1_GI","Full","Base"
"860","Wintmalt/DH130910","Overall",0.798809526174529,"TP1_GI","Full","Base"
"861","Flavia/DH130910","2",0.15454099227827,"TP1_GI","Full","Base"
"862","Flavia/DH130910","Overall",0.15454099227827,"TP1_GI","Full","Base"
"863","Overall","0",0.748001091944748,"TP1_GI","Full","Base"
"864","Overall","2",0.368596175254594,"TP1_GI","Full","Base"
"865","Overall","Overall",0.707705483849898,"TP1_GI","Full","Base"
"866","Scala/DH130910","0",0.741821375598911,"TP1_GI","Full","Base"
"867","Scala/DH130910","2",0.137742576215627,"TP1_GI","Full","Base"
"868","Scala/DH130910","Overall",0.624431936149982,"TP1_GI","Full","Base"
"869","SY_Tepee/DH130910","0",0.494433509728572,"TP1_GI","Full","Base"
"870","SY_Tepee/DH130910","2",0.282305696368819,"TP1_GI","Full","Base"
"871","SY_Tepee/DH130910","Overall",0.699126866163848,"TP1_GI","Full","Base"
"872","Wintmalt/DH130910","0",0.78118359047014,"TP1_GI","Full","Base"
"873","Wintmalt/DH130910","2",0.624026379147979,"TP1_GI","Full","Base"
"874","Wintmalt/DH130910","Overall",0.821890346743744,"TP1_GI","Full","Base"
"875","DH130910","2",NA,"TP1_GI","Full","Qsd1"
"876","DH130910","Overall",NA,"TP1_GI","Full","Qsd1"
"877","Flavia/DH130910","2",0.331522959383158,"TP1_GI","Full","Qsd1"
"878","Flavia/DH130910","Overall",0.331522959383158,"TP1_GI","Full","Qsd1"
"879","Overall","0",0.54406416341919,"TP1_GI","Full","Qsd1"
"880","Overall","2",0.430612006617363,"TP1_GI","Full","Qsd1"
"881","Overall","Overall",0.644561353987725,"TP1_GI","Full","Qsd1"
"882","Scala/DH130910","0",0.543550380316916,"TP1_GI","Full","Qsd1"
"883","Scala/DH130910","2",0.213673646243351,"TP1_GI","Full","Qsd1"
"884","Scala/DH130910","Overall",0.653659841830801,"TP1_GI","Full","Qsd1"
"885","SY_Tepee/DH130910","0",0.413990207034781,"TP1_GI","Full","Qsd1"
"886","SY_Tepee/DH130910","2",0.478597645743052,"TP1_GI","Full","Qsd1"
"887","SY_Tepee/DH130910","Overall",0.552716215460111,"TP1_GI","Full","Qsd1"
"888","Wintmalt/DH130910","0",0.544976188926083,"TP1_GI","Full","Qsd1"
"889","Wintmalt/DH130910","2",0.720259004251657,"TP1_GI","Full","Qsd1"
"890","Wintmalt/DH130910","Overall",0.703237816114719,"TP1_GI","Full","Qsd1"
"891","DH130910","2",NA,"TP1_GI","Full","Qsd1"
"892","DH130910","Overall",NA,"TP1_GI","Full","Qsd1"
"893","Flavia/DH130910","2",0.213384392416344,"TP1_GI","Full","Qsd1"
"894","Flavia/DH130910","Overall",0.213384392416344,"TP1_GI","Full","Qsd1"
"895","Overall","0",0.718824570460427,"TP1_GI","Full","Qsd1"
"896","Overall","2",0.48324004093775,"TP1_GI","Full","Qsd1"
"897","Overall","Overall",0.683010664989986,"TP1_GI","Full","Qsd1"
"898","Scala/DH130910","0",0.621752772345735,"TP1_GI","Full","Qsd1"
"899","Scala/DH130910","2",0.271952785235503,"TP1_GI","Full","Qsd1"
"900","Scala/DH130910","Overall",0.661670919104806,"TP1_GI","Full","Qsd1"
"901","SY_Tepee/DH130910","0",0.314931448834709,"TP1_GI","Full","Qsd1"
"902","SY_Tepee/DH130910","2",0.110121529141572,"TP1_GI","Full","Qsd1"
"903","SY_Tepee/DH130910","Overall",0.553471739448391,"TP1_GI","Full","Qsd1"
"904","Wintmalt/DH130910","0",0.889412217866346,"TP1_GI","Full","Qsd1"
"905","Wintmalt/DH130910","2",0.804555100214101,"TP1_GI","Full","Qsd1"
"906","Wintmalt/DH130910","Overall",0.857678439181228,"TP1_GI","Full","Qsd1"
"907","Flavia/DH130910","2",0.720334713807015,"TP1_GI","Full","Qsd1"
"908","Flavia/DH130910","Overall",0.720334713807015,"TP1_GI","Full","Qsd1"
"909","Overall","0",0.552374384404912,"TP1_GI","Full","Qsd1"
"910","Overall","2",0.638404155277717,"TP1_GI","Full","Qsd1"
"911","Overall","Overall",0.680628418389193,"TP1_GI","Full","Qsd1"
"912","Scala/DH130910","0",0.628952821402781,"TP1_GI","Full","Qsd1"
"913","Scala/DH130910","2",-0.219674789862421,"TP1_GI","Full","Qsd1"
"914","Scala/DH130910","Overall",0.687717749633913,"TP1_GI","Full","Qsd1"
"915","SY_Tepee/DH130910","0",0.230097109335716,"TP1_GI","Full","Qsd1"
"916","SY_Tepee/DH130910","2",0.696713983708344,"TP1_GI","Full","Qsd1"
"917","SY_Tepee/DH130910","Overall",0.584007140229958,"TP1_GI","Full","Qsd1"
"918","Wintmalt/DH130910","0",0.604217759556557,"TP1_GI","Full","Qsd1"
"919","Wintmalt/DH130910","2",0.778347001343194,"TP1_GI","Full","Qsd1"
"920","Wintmalt/DH130910","Overall",0.73621884913575,"TP1_GI","Full","Qsd1"
"921","DH130910","2",NA,"TP1_GI","Full","Qsd1"
"922","DH130910","Overall",NA,"TP1_GI","Full","Qsd1"
"923","Flavia/DH130910","2",0.0918391913586332,"TP1_GI","Full","Qsd1"
"924","Flavia/DH130910","Overall",0.0918391913586332,"TP1_GI","Full","Qsd1"
"925","Overall","0",0.641283252907719,"TP1_GI","Full","Qsd1"
"926","Overall","2",0.415192709936239,"TP1_GI","Full","Qsd1"
"927","Overall","Overall",0.691001233152766,"TP1_GI","Full","Qsd1"
"928","Scala/DH130910","0",0.559176737691957,"TP1_GI","Full","Qsd1"
"929","Scala/DH130910","2",0.444476772615138,"TP1_GI","Full","Qsd1"
"930","Scala/DH130910","Overall",0.671739759674569,"TP1_GI","Full","Qsd1"
"931","SY_Tepee/DH130910","0",0.509387821861217,"TP1_GI","Full","Qsd1"
"932","SY_Tepee/DH130910","2",0.0346928469009403,"TP1_GI","Full","Qsd1"
"933","SY_Tepee/DH130910","Overall",0.648436469886068,"TP1_GI","Full","Qsd1"
"934","Wintmalt/DH130910","0",0.815752808218822,"TP1_GI","Full","Qsd1"
"935","Wintmalt/DH130910","2",0.468717965974955,"TP1_GI","Full","Qsd1"
"936","Wintmalt/DH130910","Overall",0.811576839441963,"TP1_GI","Full","Qsd1"
"937","Flavia/DH130910","2",0.556987114118355,"TP1_GI","Full","Qsd1"
"938","Flavia/DH130910","Overall",0.556987114118355,"TP1_GI","Full","Qsd1"
"939","Overall","0",0.520855971127495,"TP1_GI","Full","Qsd1"
"940","Overall","2",0.387181631167137,"TP1_GI","Full","Qsd1"
"941","Overall","Overall",0.653560672946781,"TP1_GI","Full","Qsd1"
"942","Scala/DH130910","0",0.526164131179582,"TP1_GI","Full","Qsd1"
"943","Scala/DH130910","2",0.456958393804971,"TP1_GI","Full","Qsd1"
"944","Scala/DH130910","Overall",0.728897576043841,"TP1_GI","Full","Qsd1"
"945","SY_Tepee/DH130910","0",0.292505660207244,"TP1_GI","Full","Qsd1"
"946","SY_Tepee/DH130910","2",-0.372110929028937,"TP1_GI","Full","Qsd1"
"947","SY_Tepee/DH130910","Overall",0.510124654028593,"TP1_GI","Full","Qsd1"
"948","Wintmalt/DH130910","0",0.619251279502758,"TP1_GI","Full","Qsd1"
"949","Wintmalt/DH130910","2",0.397766855335661,"TP1_GI","Full","Qsd1"
"950","Wintmalt/DH130910","Overall",0.670919304907171,"TP1_GI","Full","Qsd1"
"951","DH130910","2",NA,"TP1_GI","Full","Qsd1"
"952","DH130910","Overall",NA,"TP1_GI","Full","Qsd1"
"953","Flavia/DH130910","2",0.203288641925332,"TP1_GI","Full","Qsd1"
"954","Flavia/DH130910","Overall",0.203288641925332,"TP1_GI","Full","Qsd1"
"955","Overall","0",0.52789251332628,"TP1_GI","Full","Qsd1"
"956","Overall","2",0.560938241351065,"TP1_GI","Full","Qsd1"
"957","Overall","Overall",0.609869111751399,"TP1_GI","Full","Qsd1"
"958","Scala/DH130910","0",0.387256993935586,"TP1_GI","Full","Qsd1"
"959","Scala/DH130910","2",0.832152109127585,"TP1_GI","Full","Qsd1"
"960","Scala/DH130910","Overall",0.51061195383401,"TP1_GI","Full","Qsd1"
"961","SY_Tepee/DH130910","0",0.340706550041165,"TP1_GI","Full","Qsd1"
"962","SY_Tepee/DH130910","2",-0.135931985783734,"TP1_GI","Full","Qsd1"
"963","SY_Tepee/DH130910","Overall",0.56139068527701,"TP1_GI","Full","Qsd1"
"964","Wintmalt/DH130910","0",0.679587142915145,"TP1_GI","Full","Qsd1"
"965","Wintmalt/DH130910","2",0.815701500301694,"TP1_GI","Full","Qsd1"
"966","Wintmalt/DH130910","Overall",0.740012628324378,"TP1_GI","Full","Qsd1"
"967","Flavia/DH130910","2",0.226879569958494,"TP1_GI","Full","Qsd1"
"968","Flavia/DH130910","Overall",0.226879569958494,"TP1_GI","Full","Qsd1"
"969","Overall","0",0.524204864204511,"TP1_GI","Full","Qsd1"
"970","Overall","2",0.574394699748013,"TP1_GI","Full","Qsd1"
"971","Overall","Overall",0.675628764724939,"TP1_GI","Full","Qsd1"
"972","Scala/DH130910","0",0.309459086168156,"TP1_GI","Full","Qsd1"
"973","Scala/DH130910","2",-0.152957786947073,"TP1_GI","Full","Qsd1"
"974","Scala/DH130910","Overall",0.575617692061155,"TP1_GI","Full","Qsd1"
"975","SY_Tepee/DH130910","0",0.453364661499697,"TP1_GI","Full","Qsd1"
"976","SY_Tepee/DH130910","2",0.348825459857606,"TP1_GI","Full","Qsd1"
"977","SY_Tepee/DH130910","Overall",0.64008843239895,"TP1_GI","Full","Qsd1"
"978","Wintmalt/DH130910","0",0.556856264214056,"TP1_GI","Full","Qsd1"
"979","Wintmalt/DH130910","2",0.79336698047385,"TP1_GI","Full","Qsd1"
"980","Wintmalt/DH130910","Overall",0.754788040217049,"TP1_GI","Full","Qsd1"
"981","Flavia/DH130910","2",0.717429231080972,"TP1_GI","Full","Qsd1"
"982","Flavia/DH130910","Overall",0.717429231080972,"TP1_GI","Full","Qsd1"
"983","Overall","0",0.558335600100704,"TP1_GI","Full","Qsd1"
"984","Overall","2",0.598087830106987,"TP1_GI","Full","Qsd1"
"985","Overall","Overall",0.656115020059823,"TP1_GI","Full","Qsd1"
"986","Scala/DH130910","0",0.496559434564214,"TP1_GI","Full","Qsd1"
"987","Scala/DH130910","2",0.187689429925113,"TP1_GI","Full","Qsd1"
"988","Scala/DH130910","Overall",0.60303119182653,"TP1_GI","Full","Qsd1"
"989","SY_Tepee/DH130910","0",0.649707497394661,"TP1_GI","Full","Qsd1"
"990","SY_Tepee/DH130910","2",0.161148836987181,"TP1_GI","Full","Qsd1"
"991","SY_Tepee/DH130910","Overall",0.691850433835952,"TP1_GI","Full","Qsd1"
"992","Wintmalt/DH130910","0",0.612868916061569,"TP1_GI","Full","Qsd1"
"993","Wintmalt/DH130910","2",0.502836488913251,"TP1_GI","Full","Qsd1"
"994","Wintmalt/DH130910","Overall",0.676456006831145,"TP1_GI","Full","Qsd1"
"995","Flavia/DH130910","2",0.475268454847016,"TP1_GI","Full","Qsd1"
"996","Flavia/DH130910","Overall",0.475268454847016,"TP1_GI","Full","Qsd1"
"997","Overall","0",0.492746562644111,"TP1_GI","Full","Qsd1"
"998","Overall","2",0.516533968110475,"TP1_GI","Full","Qsd1"
"999","Overall","Overall",0.65350617026769,"TP1_GI","Full","Qsd1"
"1000","Scala/DH130910","0",0.345924096512707,"TP1_GI","Full","Qsd1"
"1001","Scala/DH130910","2",-0.053103791870358,"TP1_GI","Full","Qsd1"
"1002","Scala/DH130910","Overall",0.532019789451022,"TP1_GI","Full","Qsd1"
"1003","SY_Tepee/DH130910","0",0.317360712250977,"TP1_GI","Full","Qsd1"
"1004","SY_Tepee/DH130910","2",0.0934506628994948,"TP1_GI","Full","Qsd1"
"1005","SY_Tepee/DH130910","Overall",0.692511365170626,"TP1_GI","Full","Qsd1"
"1006","Wintmalt/DH130910","0",0.613200893719808,"TP1_GI","Full","Qsd1"
"1007","Wintmalt/DH130910","2",0.568385706227864,"TP1_GI","Full","Qsd1"
"1008","Wintmalt/DH130910","Overall",0.728634126447321,"TP1_GI","Full","Qsd1"
"1009","Flavia/DH130910","2",0.443499078173024,"TP1_GI","Full","Qsd1"
"1010","Flavia/DH130910","Overall",0.443499078173024,"TP1_GI","Full","Qsd1"
"1011","Overall","0",0.532169625210511,"TP1_GI","Full","Qsd1"
"1012","Overall","2",0.379963671638448,"TP1_GI","Full","Qsd1"
"1013","Overall","Overall",0.596535718900708,"TP1_GI","Full","Qsd1"
"1014","Scala/DH130910","0",0.428153157044095,"TP1_GI","Full","Qsd1"
"1015","Scala/DH130910","2",0.375482324230286,"TP1_GI","Full","Qsd1"
"1016","Scala/DH130910","Overall",0.601951503543127,"TP1_GI","Full","Qsd1"
"1017","SY_Tepee/DH130910","0",0.75353417284038,"TP1_GI","Full","Qsd1"
"1018","SY_Tepee/DH130910","2",0.115326234337307,"TP1_GI","Full","Qsd1"
"1019","SY_Tepee/DH130910","Overall",0.593240928089179,"TP1_GI","Full","Qsd1"
"1020","Wintmalt/DH130910","0",0.521550548985887,"TP1_GI","Full","Qsd1"
