"","Family","Qsd1","correlation","trait","Population","Model"
"1481","SY_Tepee/DH130910","0",0.25769985405436,"TP1_GE","Full","Qsd1"
"1482","SY_Tepee/DH130910","2",0.452824935980735,"TP1_GE","Full","Qsd1"
"1483","SY_Tepee/DH130910","Overall",0.576500170897448,"TP1_GE","Full","Qsd1"
"1484","Wintmalt/DH130910","0",0.705932070843214,"TP1_GE","Full","Qsd1"
"1485","Wintmalt/DH130910","2",0.655906803121874,"TP1_GE","Full","Qsd1"
"1486","Wintmalt/DH130910","Overall",0.715443894829049,"TP1_GE","Full","Qsd1"
"1487","DH130910","2",NA,"TP1_GE","Full","Qsd1"
"1488","DH130910","Overall",NA,"TP1_GE","Full","Qsd1"
"1489","Flavia/DH130910","2",0.518456429801624,"TP1_GE","Full","Qsd1"
"1490","Flavia/DH130910","Overall",0.518456429801624,"TP1_GE","Full","Qsd1"
"1491","Overall","0",0.564418843886679,"TP1_GE","Full","Qsd1"
"1492","Overall","2",0.6573740888642,"TP1_GE","Full","Qsd1"
"1493","Overall","Overall",0.733542670562389,"TP1_GE","Full","Qsd1"
"1494","Scala/DH130910","0",0.676705815206237,"TP1_GE","Full","Qsd1"
"1495","Scala/DH130910","2",0.232988082381783,"TP1_GE","Full","Qsd1"
"1496","Scala/DH130910","Overall",0.764021811067548,"TP1_GE","Full","Qsd1"
"1497","SY_Tepee/DH130910","0",0.281675394446884,"TP1_GE","Full","Qsd1"
"1498","SY_Tepee/DH130910","2",0.352184778289152,"TP1_GE","Full","Qsd1"
"1499","SY_Tepee/DH130910","Overall",0.73634886275862,"TP1_GE","Full","Qsd1"
"1500","Wintmalt/DH130910","0",0.714617708429935,"TP1_GE","Full","Qsd1"
"1501","Wintmalt/DH130910","2",0.871271757185008,"TP1_GE","Full","Qsd1"
"1502","Wintmalt/DH130910","Overall",0.785330570797877,"TP1_GE","Full","Qsd1"
"1503","Flavia/DH130910","2",0.136878093991941,"TP1_GE","Full","Qsd1"
"1504","Flavia/DH130910","Overall",0.136878093991941,"TP1_GE","Full","Qsd1"
"1505","Overall","0",0.659667561396815,"TP1_GE","Full","Qsd1"
"1506","Overall","2",0.433951108041312,"TP1_GE","Full","Qsd1"
"1507","Overall","Overall",0.705561399876765,"TP1_GE","Full","Qsd1"
"1508","Scala/DH130910","0",0.420473250337804,"TP1_GE","Full","Qsd1"
"1509","Scala/DH130910","2",0.617366617374986,"TP1_GE","Full","Qsd1"
"1510","Scala/DH130910","Overall",0.668170591012315,"TP1_GE","Full","Qsd1"
"1511","SY_Tepee/DH130910","0",0.431624955052734,"TP1_GE","Full","Qsd1"
"1512","SY_Tepee/DH130910","2",-0.130597930558906,"TP1_GE","Full","Qsd1"
"1513","SY_Tepee/DH130910","Overall",0.566283575232853,"TP1_GE","Full","Qsd1"
"1514","Wintmalt/DH130910","0",0.852222884709401,"TP1_GE","Full","Qsd1"
"1515","Wintmalt/DH130910","2",0.70241631512558,"TP1_GE","Full","Qsd1"
"1516","Wintmalt/DH130910","Overall",0.835376595159555,"TP1_GE","Full","Qsd1"
"1517","Flavia/DH130910","2",0.605574949007146,"TP1_GE","Full","Qsd1"
"1518","Flavia/DH130910","Overall",0.605574949007146,"TP1_GE","Full","Qsd1"
"1519","Overall","0",0.684358190901126,"TP1_GE","Full","Qsd1"
"1520","Overall","2",0.566383998795366,"TP1_GE","Full","Qsd1"
"1521","Overall","Overall",0.671606397512576,"TP1_GE","Full","Qsd1"
"1522","Scala/DH130910","0",0.791961361314178,"TP1_GE","Full","Qsd1"
"1523","Scala/DH130910","2",0.634315051985078,"TP1_GE","Full","Qsd1"
"1524","Scala/DH130910","Overall",0.767772002005539,"TP1_GE","Full","Qsd1"
"1525","SY_Tepee/DH130910","0",0.623027411822324,"TP1_GE","Full","Qsd1"
"1526","SY_Tepee/DH130910","2",0.468816285616206,"TP1_GE","Full","Qsd1"
"1527","SY_Tepee/DH130910","Overall",0.665812096954302,"TP1_GE","Full","Qsd1"
"1528","Wintmalt/DH130910","0",0.706109716082982,"TP1_GE","Full","Qsd1"
"1529","Wintmalt/DH130910","2",0.617462500689577,"TP1_GE","Full","Qsd1"
"1530","Wintmalt/DH130910","Overall",0.715747425799349,"TP1_GE","Full","Qsd1"
"1531","Flavia/DH130910","2",0.718568623875923,"TP1_GE","Full","Qsd1"
"1532","Flavia/DH130910","Overall",0.718568623875923,"TP1_GE","Full","Qsd1"
"1533","Overall","0",0.562567223474694,"TP1_GE","Full","Qsd1"
"1534","Overall","2",0.642450661923395,"TP1_GE","Full","Qsd1"
"1535","Overall","Overall",0.723635006505416,"TP1_GE","Full","Qsd1"
"1536","Scala/DH130910","0",0.419206553466439,"TP1_GE","Full","Qsd1"
"1537","Scala/DH130910","2",0.42367327607314,"TP1_GE","Full","Qsd1"
"1538","Scala/DH130910","Overall",0.661423406927028,"TP1_GE","Full","Qsd1"
"1539","SY_Tepee/DH130910","0",-0.239258371394772,"TP1_GE","Full","Qsd1"
"1540","SY_Tepee/DH130910","2",0.188420468961823,"TP1_GE","Full","Qsd1"
"1541","SY_Tepee/DH130910","Overall",0.674919522111985,"TP1_GE","Full","Qsd1"
"1542","Wintmalt/DH130910","0",0.716493914009454,"TP1_GE","Full","Qsd1"
"1543","Wintmalt/DH130910","2",0.481707354506222,"TP1_GE","Full","Qsd1"
"1544","Wintmalt/DH130910","Overall",0.734320625222728,"TP1_GE","Full","Qsd1"
"1545","Flavia/DH130910","2",0.281548996276147,"TP1_GE","Full","Qsd1"
"1546","Flavia/DH130910","Overall",0.281548996276147,"TP1_GE","Full","Qsd1"
"1547","Overall","0",0.612978202858922,"TP1_GE","Full","Qsd1"
"1548","Overall","2",0.514828250328905,"TP1_GE","Full","Qsd1"
"1549","Overall","Overall",0.692564308902375,"TP1_GE","Full","Qsd1"
"1550","Scala/DH130910","0",0.191308606723183,"TP1_GE","Full","Qsd1"
"1551","Scala/DH130910","2",0.0693201004689498,"TP1_GE","Full","Qsd1"
"1552","Scala/DH130910","Overall",0.638625686206458,"TP1_GE","Full","Qsd1"
"1553","SY_Tepee/DH130910","0",0.389539417063411,"TP1_GE","Full","Qsd1"
"1554","SY_Tepee/DH130910","2",-0.18958494762203,"TP1_GE","Full","Qsd1"
"1555","SY_Tepee/DH130910","Overall",0.651697971464462,"TP1_GE","Full","Qsd1"
"1556","Wintmalt/DH130910","0",0.870263316392009,"TP1_GE","Full","Qsd1"
"1557","Wintmalt/DH130910","2",0.627834513361765,"TP1_GE","Full","Qsd1"
"1558","Wintmalt/DH130910","Overall",0.797526848948224,"TP1_GE","Full","Qsd1"
"1559","Flavia/DH130910","2",0.698527419181792,"TP1_GE","Full","Qsd1"
"1560","Flavia/DH130910","Overall",0.698527419181792,"TP1_GE","Full","Qsd1"
"1561","Overall","0",0.669171317354641,"TP1_GE","Full","Qsd1"
"1562","Overall","2",0.600510239063445,"TP1_GE","Full","Qsd1"
"1563","Overall","Overall",0.700840497662451,"TP1_GE","Full","Qsd1"
"1564","Scala/DH130910","0",0.518662175814506,"TP1_GE","Full","Qsd1"
"1565","Scala/DH130910","2",0.120873905433274,"TP1_GE","Full","Qsd1"
"1566","Scala/DH130910","Overall",0.640425533513152,"TP1_GE","Full","Qsd1"
"1567","SY_Tepee/DH130910","0",0.438775849015221,"TP1_GE","Full","Qsd1"
"1568","SY_Tepee/DH130910","2",-0.0747053695599084,"TP1_GE","Full","Qsd1"
"1569","SY_Tepee/DH130910","Overall",0.5544837022443,"TP1_GE","Full","Qsd1"
"1570","Wintmalt/DH130910","0",0.756172320651309,"TP1_GE","Full","Qsd1"
"1571","Wintmalt/DH130910","2",0.714417631452363,"TP1_GE","Full","Qsd1"
"1572","Wintmalt/DH130910","Overall",0.759578185000079,"TP1_GE","Full","Qsd1"
"1573","Flavia/DH130910","2",0.510441433711921,"TP1_GE","Full","Qsd1"
"1574","Flavia/DH130910","Overall",0.510441433711921,"TP1_GE","Full","Qsd1"
"1575","Overall","0",0.590788362936202,"TP1_GE","Full","Qsd1"
"1576","Overall","2",0.535748162428948,"TP1_GE","Full","Qsd1"
"1577","Overall","Overall",0.696857819661453,"TP1_GE","Full","Qsd1"
"1578","Scala/DH130910","0",0.553592925888164,"TP1_GE","Full","Qsd1"
"1579","Scala/DH130910","2",0.232561234879741,"TP1_GE","Full","Qsd1"
"1580","Scala/DH130910","Overall",0.631342928888946,"TP1_GE","Full","Qsd1"
"1581","SY_Tepee/DH130910","0",0.459355246464267,"TP1_GE","Full","Qsd1"
"1582","SY_Tepee/DH130910","2",0.256230197014335,"TP1_GE","Full","Qsd1"
"1583","SY_Tepee/DH130910","Overall",0.700081194975334,"TP1_GE","Full","Qsd1"
"1584","Wintmalt/DH130910","0",0.729569998402827,"TP1_GE","Full","Qsd1"
"1585","Wintmalt/DH130910","2",0.584901076883804,"TP1_GE","Full","Qsd1"
"1586","Wintmalt/DH130910","Overall",0.748960701936457,"TP1_GE","Full","Qsd1"
"1587","DH130910","2",NA,"TP1_GE","Full","Qsd1"
"1588","DH130910","Overall",NA,"TP1_GE","Full","Qsd1"
"1589","Flavia/DH130910","2",0.274573856944478,"TP1_GE","Full","Qsd1"
"1590","Flavia/DH130910","Overall",0.274573856944478,"TP1_GE","Full","Qsd1"
"1591","Overall","0",0.685541248359603,"TP1_GE","Full","Qsd1"
"1592","Overall","2",0.330352683569499,"TP1_GE","Full","Qsd1"
"1593","Overall","Overall",0.644441626337305,"TP1_GE","Full","Qsd1"
"1594","Scala/DH130910","0",0.706934727936588,"TP1_GE","Full","Qsd1"
"1595","Scala/DH130910","2",0.073649463076143,"TP1_GE","Full","Qsd1"
"1596","Scala/DH130910","Overall",0.698643705567269,"TP1_GE","Full","Qsd1"
"1597","SY_Tepee/DH130910","0",0.0932614250442627,"TP1_GE","Full","Qsd1"
"1598","SY_Tepee/DH130910","2",-0.154035563234753,"TP1_GE","Full","Qsd1"
"1599","SY_Tepee/DH130910","Overall",0.426415220115053,"TP1_GE","Full","Qsd1"
"1600","Wintmalt/DH130910","0",0.886296930710552,"TP1_GE","Full","Qsd1"
"1601","Wintmalt/DH130910","2",0.48634181392351,"TP1_GE","Full","Qsd1"
"1602","Wintmalt/DH130910","Overall",0.794024825561756,"TP1_GE","Full","Qsd1"
"1603","DH130910","2",NA,"TP1_GE","Full","Qsd1"
"1604","DH130910","Overall",NA,"TP1_GE","Full","Qsd1"
"1605","Flavia/DH130910","2",0.447131600751874,"TP1_GE","Full","Qsd1"
"1606","Flavia/DH130910","Overall",0.447131600751874,"TP1_GE","Full","Qsd1"
"1607","Overall","0",0.695238697939516,"TP1_GE","Full","Qsd1"
"1608","Overall","2",0.484222489575266,"TP1_GE","Full","Qsd1"
"1609","Overall","Overall",0.725410900794698,"TP1_GE","Full","Qsd1"
"1610","Scala/DH130910","0",0.786117494427095,"TP1_GE","Full","Qsd1"
"1611","Scala/DH130910","2",0.470222994853913,"TP1_GE","Full","Qsd1"
"1612","Scala/DH130910","Overall",0.778946053475127,"TP1_GE","Full","Qsd1"
"1613","SY_Tepee/DH130910","0",0.493716841831821,"TP1_GE","Full","Qsd1"
"1614","SY_Tepee/DH130910","2",0.359761528818809,"TP1_GE","Full","Qsd1"
"1615","SY_Tepee/DH130910","Overall",0.645583702388748,"TP1_GE","Full","Qsd1"
"1616","Wintmalt/DH130910","0",0.740887657637865,"TP1_GE","Full","Qsd1"
"1617","Wintmalt/DH130910","2",0.445075009179465,"TP1_GE","Full","Qsd1"
"1618","Wintmalt/DH130910","Overall",0.79568115467425,"TP1_GE","Full","Qsd1"
"1619","Flavia/DH130910","2",0.417659191513979,"TP1_GE","Full","Qsd1"
"1620","Flavia/DH130910","Overall",0.417659191513979,"TP1_GE","Full","Qsd1"
"1621","Overall","0",0.570303414441236,"TP1_GE","Full","Qsd1"
"1622","Overall","2",0.486042972011897,"TP1_GE","Full","Qsd1"
"1623","Overall","Overall",0.675887949474451,"TP1_GE","Full","Qsd1"
"1624","Scala/DH130910","0",0.603893958606428,"TP1_GE","Full","Qsd1"
"1625","Scala/DH130910","2",0.122736818884238,"TP1_GE","Full","Qsd1"
"1626","Scala/DH130910","Overall",0.754170511142099,"TP1_GE","Full","Qsd1"
"1627","SY_Tepee/DH130910","0",0.384072008270161,"TP1_GE","Full","Qsd1"
"1628","SY_Tepee/DH130910","2",0.0986284751367161,"TP1_GE","Full","Qsd1"
"1629","SY_Tepee/DH130910","Overall",0.542982860919281,"TP1_GE","Full","Qsd1"
"1630","Wintmalt/DH130910","0",0.763473567955662,"TP1_GE","Full","Qsd1"
"1631","Wintmalt/DH130910","2",0.614945205776952,"TP1_GE","Full","Qsd1"
"1632","Wintmalt/DH130910","Overall",0.765350576409693,"TP1_GE","Full","Qsd1"
"1633","Flavia/DH130910","2",0.327861077095207,"TP1_GE","Full","Qsd1"
"1634","Flavia/DH130910","Overall",0.327861077095207,"TP1_GE","Full","Qsd1"
"1635","Overall","0",0.48237079265401,"TP1_GE","Full","Qsd1"
"1636","Overall","2",0.560248176952073,"TP1_GE","Full","Qsd1"
"1637","Overall","Overall",0.630437858925193,"TP1_GE","Full","Qsd1"
"1638","Scala/DH130910","0",-0.201387975533052,"TP1_GE","Full","Qsd1"
"1639","Scala/DH130910","2",0.545620813359141,"TP1_GE","Full","Qsd1"
"1640","Scala/DH130910","Overall",0.393318476074102,"TP1_GE","Full","Qsd1"
"1641","SY_Tepee/DH130910","0",0.334763407384809,"TP1_GE","Full","Qsd1"
"1642","SY_Tepee/DH130910","2",0.477615870232311,"TP1_GE","Full","Qsd1"
"1643","SY_Tepee/DH130910","Overall",0.703411697164771,"TP1_GE","Full","Qsd1"
"1644","Wintmalt/DH130910","0",0.889645510330442,"TP1_GE","Full","Qsd1"
"1645","Wintmalt/DH130910","2",0.531378981102701,"TP1_GE","Full","Qsd1"
"1646","Wintmalt/DH130910","Overall",0.78909129098578,"TP1_GE","Full","Qsd1"
"1647","DH130910","2",NA,"TP1_GE","Full","Qsd1"
"1648","DH130910","Overall",NA,"TP1_GE","Full","Qsd1"
"1649","Flavia/DH130910","2",0.599751895362563,"TP1_GE","Full","Qsd1"
"1650","Flavia/DH130910","Overall",0.599751895362563,"TP1_GE","Full","Qsd1"
"1651","Overall","0",0.431476389742357,"TP1_GE","Full","Qsd1"
"1652","Overall","2",0.605896191308011,"TP1_GE","Full","Qsd1"
"1653","Overall","Overall",0.636587483326664,"TP1_GE","Full","Qsd1"
"1654","Scala/DH130910","0",0.385164759483076,"TP1_GE","Full","Qsd1"
"1655","Scala/DH130910","2",-0.243385077534561,"TP1_GE","Full","Qsd1"
"1656","Scala/DH130910","Overall",0.537112222809991,"TP1_GE","Full","Qsd1"
"1657","SY_Tepee/DH130910","0",0.0979591299228032,"TP1_GE","Full","Qsd1"
"1658","SY_Tepee/DH130910","2",0.48140049388854,"TP1_GE","Full","Qsd1"
"1659","SY_Tepee/DH130910","Overall",0.655434642808495,"TP1_GE","Full","Qsd1"
"1660","Wintmalt/DH130910","0",0.588969806045208,"TP1_GE","Full","Qsd1"
"1661","Wintmalt/DH130910","2",0.731848058590588,"TP1_GE","Full","Qsd1"
"1662","Wintmalt/DH130910","Overall",0.682318368062442,"TP1_GE","Full","Qsd1"
"1663","DH130910","2",NA,"TP1_GE","Full","Qsd1"
"1664","DH130910","Overall",NA,"TP1_GE","Full","Qsd1"
"1665","Flavia/DH130910","2",0.511686339945386,"TP1_GE","Full","Qsd1"
"1666","Flavia/DH130910","Overall",0.511686339945386,"TP1_GE","Full","Qsd1"
"1667","Overall","0",0.58330407866449,"TP1_GE","Full","Qsd1"
"1668","Overall","2",0.483151443618681,"TP1_GE","Full","Qsd1"
"1669","Overall","Overall",0.704676709804906,"TP1_GE","Full","Qsd1"
"1670","Scala/DH130910","0",0.605735984098689,"TP1_GE","Full","Qsd1"
"1671","Scala/DH130910","2",-0.0791064606730734,"TP1_GE","Full","Qsd1"
"1672","Scala/DH130910","Overall",0.702557622990286,"TP1_GE","Full","Qsd1"
"1673","SY_Tepee/DH130910","0",0.25298007995378,"TP1_GE","Full","Qsd1"
"1674","SY_Tepee/DH130910","2",-0.0381252906599069,"TP1_GE","Full","Qsd1"
"1675","SY_Tepee/DH130910","Overall",0.581077572750849,"TP1_GE","Full","Qsd1"
"1676","Wintmalt/DH130910","0",0.703498758510825,"TP1_GE","Full","Qsd1"
"1677","Wintmalt/DH130910","2",0.645603555330437,"TP1_GE","Full","Qsd1"
"1678","Wintmalt/DH130910","Overall",0.752173026298779,"TP1_GE","Full","Qsd1"
"1679","Flavia/DH130910","2",0.318468179533207,"TP1_GE","Full","Qsd1"
"1680","Flavia/DH130910","Overall",0.318468179533207,"TP1_GE","Full","Qsd1"
"1681","Overall","0",0.629125964495863,"TP1_GE","Full","Qsd1"
"1682","Overall","2",0.504059107431281,"TP1_GE","Full","Qsd1"
"1683","Overall","Overall",0.716162735019123,"TP1_GE","Full","Qsd1"
"1684","Scala/DH130910","0",0.615120235801478,"TP1_GE","Full","Qsd1"
"1685","Scala/DH130910","2",0.465488787619741,"TP1_GE","Full","Qsd1"
"1686","Scala/DH130910","Overall",0.783799050329835,"TP1_GE","Full","Qsd1"
"1687","SY_Tepee/DH130910","0",0.252304500323533,"TP1_GE","Full","Qsd1"
"1688","SY_Tepee/DH130910","2",0.599149974395927,"TP1_GE","Full","Qsd1"
"1689","SY_Tepee/DH130910","Overall",0.683497963852107,"TP1_GE","Full","Qsd1"
"1690","Wintmalt/DH130910","0",0.920645580998281,"TP1_GE","Full","Qsd1"
"1691","Wintmalt/DH130910","2",0.634587742429288,"TP1_GE","Full","Qsd1"
"1692","Wintmalt/DH130910","Overall",0.785781214562067,"TP1_GE","Full","Qsd1"
"1693","Flavia/DH130910","2",0.609305595067074,"TP1_GE","Full","Qsd1"
"1694","Flavia/DH130910","Overall",0.609305595067074,"TP1_GE","Full","Qsd1"
"1695","Overall","0",0.712016721174224,"TP1_GE","Full","Qsd1"
"1696","Overall","2",0.574389835758055,"TP1_GE","Full","Qsd1"
"1697","Overall","Overall",0.73360931704297,"TP1_GE","Full","Qsd1"
"1698","Scala/DH130910","0",0.775557818338105,"TP1_GE","Full","Qsd1"
"1699","Scala/DH130910","2",0.31021505565818,"TP1_GE","Full","Qsd1"
"1700","Scala/DH130910","Overall",0.659792970973295,"TP1_GE","Full","Qsd1"
"1701","SY_Tepee/DH130910","0",0.733776212208159,"TP1_GE","Full","Qsd1"
"1702","SY_Tepee/DH130910","2",0.649165127462282,"TP1_GE","Full","Qsd1"
"1703","SY_Tepee/DH130910","Overall",0.788310262976211,"TP1_GE","Full","Qsd1"
"1704","Wintmalt/DH130910","0",0.571518334611628,"TP1_GE","Full","Qsd1"
"1705","Wintmalt/DH130910","2",0.544295534547189,"TP1_GE","Full","Qsd1"
"1706","Wintmalt/DH130910","Overall",0.735723280970637,"TP1_GE","Full","Qsd1"
"1707","Flavia/DH130910","2",0.322206435921988,"TP1_GE","Full","Qsd1"
"1708","Flavia/DH130910","Overall",0.322206435921988,"TP1_GE","Full","Qsd1"
"1709","Overall","0",0.700760797592422,"TP1_GE","Full","Qsd1"
"1710","Overall","2",0.353615995657044,"TP1_GE","Full","Qsd1"
"1711","Overall","Overall",0.734023267221376,"TP1_GE","Full","Qsd1"
"1712","Scala/DH130910","0",0.653958346235267,"TP1_GE","Full","Qsd1"
"1713","Scala/DH130910","2",0.553033095094602,"TP1_GE","Full","Qsd1"
"1714","Scala/DH130910","Overall",0.756600611146609,"TP1_GE","Full","Qsd1"
"1715","SY_Tepee/DH130910","0",0.863376440219587,"TP1_GE","Full","Qsd1"
"1716","SY_Tepee/DH130910","2",0.11535033556481,"TP1_GE","Full","Qsd1"
"1717","SY_Tepee/DH130910","Overall",0.344991096701236,"TP1_GE","Full","Qsd1"
"1718","Wintmalt/DH130910","0",0.779932397369608,"TP1_GE","Full","Qsd1"
"1719","Wintmalt/DH130910","2",0.143014480824893,"TP1_GE","Full","Qsd1"
"1720","Wintmalt/DH130910","Overall",0.777585273819393,"TP1_GE","Full","Qsd1"
"1721","Flavia/DH130910","2",0.570110888018991,"TP1_GE","Full","Qsd1"
"1722","Flavia/DH130910","Overall",0.570110888018991,"TP1_GE","Full","Qsd1"
"1723","Overall","0",0.57482272289891,"TP1_GE","Full","Qsd1"
"1724","Overall","2",0.451309643490299,"TP1_GE","Full","Qsd1"
"1725","Overall","Overall",0.654621709160595,"TP1_GE","Full","Qsd1"
"1726","Scala/DH130910","0",0.656734151063913,"TP1_GE","Full","Qsd1"
"1727","Scala/DH130910","2",0.163778765718744,"TP1_GE","Full","Qsd1"
"1728","Scala/DH130910","Overall",0.575030942336684,"TP1_GE","Full","Qsd1"
"1729","SY_Tepee/DH130910","0",0.141742206088844,"TP1_GE","Full","Qsd1"
"1730","SY_Tepee/DH130910","2",0.400303947125026,"TP1_GE","Full","Qsd1"
"1731","SY_Tepee/DH130910","Overall",0.572244335407,"TP1_GE","Full","Qsd1"
"1732","Wintmalt/DH130910","0",0.783112595046621,"TP1_GE","Full","Qsd1"
"1733","Wintmalt/DH130910","2",0.530584964550257,"TP1_GE","Full","Qsd1"
"1734","Wintmalt/DH130910","Overall",0.794527806674979,"TP1_GE","Full","Qsd1"
"1735","Flavia/DH130910","2",0.163073472740852,"TP1_GE","Full","Qsd1"
"1736","Flavia/DH130910","Overall",0.163073472740852,"TP1_GE","Full","Qsd1"
"1737","Overall","0",0.768531601510499,"TP1_GE","Full","Qsd1"
"1738","Overall","2",0.359680051243882,"TP1_GE","Full","Qsd1"
"1739","Overall","Overall",0.72858152048963,"TP1_GE","Full","Qsd1"
"1740","Scala/DH130910","0",0.751800483700556,"TP1_GE","Full","Qsd1"
"1741","Scala/DH130910","2",0.0690964198112666,"TP1_GE","Full","Qsd1"
"1742","Scala/DH130910","Overall",0.642547440617469,"TP1_GE","Full","Qsd1"
"1743","SY_Tepee/DH130910","0",0.537075335126047,"TP1_GE","Full","Qsd1"
"1744","SY_Tepee/DH130910","2",0.206984967546274,"TP1_GE","Full","Qsd1"
"1745","SY_Tepee/DH130910","Overall",0.688707939493865,"TP1_GE","Full","Qsd1"
"1746","Wintmalt/DH130910","0",0.784386971748121,"TP1_GE","Full","Qsd1"
"1747","Wintmalt/DH130910","2",0.545498544399306,"TP1_GE","Full","Qsd1"
"1748","Wintmalt/DH130910","Overall",0.821261040076122,"TP1_GE","Full","Qsd1"
"1749","DH130910","2",NA,"TP1_GE","Full","Fam"
"1750","DH130910","Overall",NA,"TP1_GE","Full","Fam"
"1751","Flavia/DH130910","2",0.348623543222947,"TP1_GE","Full","Fam"
"1752","Flavia/DH130910","Overall",0.348623543222947,"TP1_GE","Full","Fam"
"1753","Overall","0",0.454090827544987,"TP1_GE","Full","Fam"
"1754","Overall","2",0.497554021529238,"TP1_GE","Full","Fam"
"1755","Overall","Overall",0.64148038198234,"TP1_GE","Full","Fam"
"1756","Scala/DH130910","0",0.42387696386374,"TP1_GE","Full","Fam"
"1757","Scala/DH130910","2",0.268683765812493,"TP1_GE","Full","Fam"
"1758","Scala/DH130910","Overall",0.611203975981727,"TP1_GE","Full","Fam"
"1759","SY_Tepee/DH130910","0",0.302498672803583,"TP1_GE","Full","Fam"
"1760","SY_Tepee/DH130910","2",0.472067986038718,"TP1_GE","Full","Fam"
"1761","SY_Tepee/DH130910","Overall",0.545566472645267,"TP1_GE","Full","Fam"
"1762","Wintmalt/DH130910","0",0.578181610390876,"TP1_GE","Full","Fam"
"1763","Wintmalt/DH130910","2",0.649739839761772,"TP1_GE","Full","Fam"
"1764","Wintmalt/DH130910","Overall",0.699301355050811,"TP1_GE","Full","Fam"
"1765","DH130910","2",NA,"TP1_GE","Full","Fam"
"1766","DH130910","Overall",NA,"TP1_GE","Full","Fam"
"1767","Flavia/DH130910","2",0.180425627243635,"TP1_GE","Full","Fam"
"1768","Flavia/DH130910","Overall",0.180425627243635,"TP1_GE","Full","Fam"
"1769","Overall","0",0.749958081836193,"TP1_GE","Full","Fam"
"1770","Overall","2",0.524509700489513,"TP1_GE","Full","Fam"
"1771","Overall","Overall",0.713224095387532,"TP1_GE","Full","Fam"
"1772","Scala/DH130910","0",0.544933196958464,"TP1_GE","Full","Fam"
"1773","Scala/DH130910","2",0.295567914961761,"TP1_GE","Full","Fam"
"1774","Scala/DH130910","Overall",0.633020616508763,"TP1_GE","Full","Fam"
"1775","SY_Tepee/DH130910","0",0.346364553593307,"TP1_GE","Full","Fam"
"1776","SY_Tepee/DH130910","2",0.0711465164166282,"TP1_GE","Full","Fam"
"1777","SY_Tepee/DH130910","Overall",0.549509351373604,"TP1_GE","Full","Fam"
"1778","Wintmalt/DH130910","0",0.902953446565115,"TP1_GE","Full","Fam"
"1779","Wintmalt/DH130910","2",0.73015614057944,"TP1_GE","Full","Fam"
"1780","Wintmalt/DH130910","Overall",0.834048622047444,"TP1_GE","Full","Fam"
"1781","Flavia/DH130910","2",0.704937585627036,"TP1_GE","Full","Fam"
"1782","Flavia/DH130910","Overall",0.704937585627036,"TP1_GE","Full","Fam"
"1783","Overall","0",0.438371713120056,"TP1_GE","Full","Fam"
"1784","Overall","2",0.629378749242662,"TP1_GE","Full","Fam"
"1785","Overall","Overall",0.634582006276149,"TP1_GE","Full","Fam"
"1786","Scala/DH130910","0",0.614892893336958,"TP1_GE","Full","Fam"
"1787","Scala/DH130910","2",-0.10455868468612,"TP1_GE","Full","Fam"
"1788","Scala/DH130910","Overall",0.665834220470569,"TP1_GE","Full","Fam"
"1789","SY_Tepee/DH130910","0",0.0530685623443802,"TP1_GE","Full","Fam"
"1790","SY_Tepee/DH130910","2",0.643984233245149,"TP1_GE","Full","Fam"
"1791","SY_Tepee/DH130910","Overall",0.556379873479116,"TP1_GE","Full","Fam"
"1792","Wintmalt/DH130910","0",0.422569609133393,"TP1_GE","Full","Fam"
"1793","Wintmalt/DH130910","2",0.694756408180442,"TP1_GE","Full","Fam"
"1794","Wintmalt/DH130910","Overall",0.656504987542045,"TP1_GE","Full","Fam"
"1795","DH130910","2",NA,"TP1_GE","Full","Fam"
"1796","DH130910","Overall",NA,"TP1_GE","Full","Fam"
"1797","Flavia/DH130910","2",0.164545520026972,"TP1_GE","Full","Fam"
"1798","Flavia/DH130910","Overall",0.164545520026972,"TP1_GE","Full","Fam"
"1799","Overall","0",0.704539748983593,"TP1_GE","Full","Fam"
"1800","Overall","2",0.407770569189247,"TP1_GE","Full","Fam"
"1801","Overall","Overall",0.720806143746773,"TP1_GE","Full","Fam"
"1802","Scala/DH130910","0",0.676105242857454,"TP1_GE","Full","Fam"
"1803","Scala/DH130910","2",0.331918876420688,"TP1_GE","Full","Fam"
"1804","Scala/DH130910","Overall",0.715667015637863,"TP1_GE","Full","Fam"
"1805","SY_Tepee/DH130910","0",0.45492422976877,"TP1_GE","Full","Fam"
"1806","SY_Tepee/DH130910","2",-0.0308551548644848,"TP1_GE","Full","Fam"
"1807","SY_Tepee/DH130910","Overall",0.616878722482175,"TP1_GE","Full","Fam"
"1808","Wintmalt/DH130910","0",0.776711465094314,"TP1_GE","Full","Fam"
"1809","Wintmalt/DH130910","2",0.436772326260125,"TP1_GE","Full","Fam"
"1810","Wintmalt/DH130910","Overall",0.784549732492963,"TP1_GE","Full","Fam"
"1811","Flavia/DH130910","2",0.559202820422965,"TP1_GE","Full","Fam"
"1812","Flavia/DH130910","Overall",0.559202820422965,"TP1_GE","Full","Fam"
"1813","Overall","0",0.566994239630873,"TP1_GE","Full","Fam"
"1814","Overall","2",0.464600411426858,"TP1_GE","Full","Fam"
"1815","Overall","Overall",0.703997883302279,"TP1_GE","Full","Fam"
"1816","Scala/DH130910","0",0.637803324600747,"TP1_GE","Full","Fam"
