"","Family","Qsd1","correlation","trait","Population","Model"
"2141","SY_Tepee/DH130910","Overall",0.875522962851633,"TP2_GI","Full","Fam"
"2142","Wintmalt/DH130910","0",0.76042926547733,"TP2_GI","Full","Fam"
"2143","Wintmalt/DH130910","2",0.445638905671533,"TP2_GI","Full","Fam"
"2144","Wintmalt/DH130910","Overall",0.858684000110628,"TP2_GI","Full","Fam"
"2145","Flavia/DH130910","2",0.658789819965446,"TP2_GI","Full","Fam"
"2146","Flavia/DH130910","Overall",0.658789819965446,"TP2_GI","Full","Fam"
"2147","Overall","0",0.280022748277396,"TP2_GI","Full","Fam"
"2148","Overall","2",0.814205081099351,"TP2_GI","Full","Fam"
"2149","Overall","Overall",0.917295130583053,"TP2_GI","Full","Fam"
"2150","Scala/DH130910","0",0.375381365274856,"TP2_GI","Full","Fam"
"2151","Scala/DH130910","2",0.258059345998678,"TP2_GI","Full","Fam"
"2152","Scala/DH130910","Overall",0.913252245426304,"TP2_GI","Full","Fam"
"2153","SY_Tepee/DH130910","0",0.227389608284189,"TP2_GI","Full","Fam"
"2154","SY_Tepee/DH130910","2",0.911167841101375,"TP2_GI","Full","Fam"
"2155","SY_Tepee/DH130910","Overall",0.935873799865124,"TP2_GI","Full","Fam"
"2156","Wintmalt/DH130910","0",0.25907722388421,"TP2_GI","Full","Fam"
"2157","Wintmalt/DH130910","2",0.838013891234339,"TP2_GI","Full","Fam"
"2158","Wintmalt/DH130910","Overall",0.919315370101879,"TP2_GI","Full","Fam"
"2159","Flavia/DH130910","2",0.716546573886792,"TP2_GI","Full","Fam"
"2160","Flavia/DH130910","Overall",0.716546573886792,"TP2_GI","Full","Fam"
"2161","Overall","0",0.166261413642032,"TP2_GI","Full","Fam"
"2162","Overall","2",0.579018103284182,"TP2_GI","Full","Fam"
"2163","Overall","Overall",0.861624370970711,"TP2_GI","Full","Fam"
"2164","Scala/DH130910","0",-0.0109863511523496,"TP2_GI","Full","Fam"
"2165","Scala/DH130910","2",0.0829888446449335,"TP2_GI","Full","Fam"
"2166","Scala/DH130910","Overall",0.779449977078625,"TP2_GI","Full","Fam"
"2167","SY_Tepee/DH130910","0",0.15910430679737,"TP2_GI","Full","Fam"
"2168","SY_Tepee/DH130910","2",0.730894917706978,"TP2_GI","Full","Fam"
"2169","SY_Tepee/DH130910","Overall",0.91438288728927,"TP2_GI","Full","Fam"
"2170","Wintmalt/DH130910","0",0.584508089266572,"TP2_GI","Full","Fam"
"2171","Wintmalt/DH130910","2",0.334528330820573,"TP2_GI","Full","Fam"
"2172","Wintmalt/DH130910","Overall",0.853454603960169,"TP2_GI","Full","Fam"
"2173","Flavia/DH130910","2",0.553907494413491,"TP2_GI","Full","Fam"
"2174","Flavia/DH130910","Overall",0.553907494413491,"TP2_GI","Full","Fam"
"2175","Overall","0",0.553968999966067,"TP2_GI","Full","Fam"
"2176","Overall","2",0.329520879435137,"TP2_GI","Full","Fam"
"2177","Overall","Overall",0.869082977142748,"TP2_GI","Full","Fam"
"2178","Scala/DH130910","0",0.713566061364858,"TP2_GI","Full","Fam"
"2179","Scala/DH130910","2",0.204464189483857,"TP2_GI","Full","Fam"
"2180","Scala/DH130910","Overall",0.823390401962054,"TP2_GI","Full","Fam"
"2181","SY_Tepee/DH130910","0",0.69658196306761,"TP2_GI","Full","Fam"
"2182","SY_Tepee/DH130910","2",0.31168232619857,"TP2_GI","Full","Fam"
"2183","SY_Tepee/DH130910","Overall",0.899101092059482,"TP2_GI","Full","Fam"
"2184","Wintmalt/DH130910","0",0.507557892081608,"TP2_GI","Full","Fam"
"2185","Wintmalt/DH130910","2",0.0442844887101446,"TP2_GI","Full","Fam"
"2186","Wintmalt/DH130910","Overall",0.848413752189963,"TP2_GI","Full","Fam"
"2187","Flavia/DH130910","2",0.454013471158493,"TP2_GI","Full","Fam"
"2188","Flavia/DH130910","Overall",0.454013471158493,"TP2_GI","Full","Fam"
"2189","Overall","0",0.262858725465427,"TP2_GI","Full","Fam"
"2190","Overall","2",0.553893440554246,"TP2_GI","Full","Fam"
"2191","Overall","Overall",0.849328164821172,"TP2_GI","Full","Fam"
"2192","Scala/DH130910","0",0.102031717631211,"TP2_GI","Full","Fam"
"2193","Scala/DH130910","2",0.409485134037084,"TP2_GI","Full","Fam"
"2194","Scala/DH130910","Overall",0.800902001002365,"TP2_GI","Full","Fam"
"2195","SY_Tepee/DH130910","0",0.381422907397474,"TP2_GI","Full","Fam"
"2196","SY_Tepee/DH130910","2",0.73942402386956,"TP2_GI","Full","Fam"
"2197","SY_Tepee/DH130910","Overall",0.875326229349153,"TP2_GI","Full","Fam"
"2198","Wintmalt/DH130910","0",0.513416583054063,"TP2_GI","Full","Fam"
"2199","Wintmalt/DH130910","2",0.07679321043451,"TP2_GI","Full","Fam"
"2200","Wintmalt/DH130910","Overall",0.867696166719139,"TP2_GI","Full","Fam"
"2201","DH130910","2",NA,"TP2_GI","Full","Fam"
"2202","DH130910","Overall",NA,"TP2_GI","Full","Fam"
"2203","Flavia/DH130910","2",0.408954411476128,"TP2_GI","Full","Fam"
"2204","Flavia/DH130910","Overall",0.408954411476128,"TP2_GI","Full","Fam"
"2205","Overall","0",0.303047390039985,"TP2_GI","Full","Fam"
"2206","Overall","2",0.562067974913786,"TP2_GI","Full","Fam"
"2207","Overall","Overall",0.872579110157397,"TP2_GI","Full","Fam"
"2208","Scala/DH130910","0",0.00584757804510962,"TP2_GI","Full","Fam"
"2209","Scala/DH130910","2",0.161513322067689,"TP2_GI","Full","Fam"
"2210","Scala/DH130910","Overall",0.83152825537723,"TP2_GI","Full","Fam"
"2211","SY_Tepee/DH130910","0",0.42640385462449,"TP2_GI","Full","Fam"
"2212","SY_Tepee/DH130910","2",0.732833576253761,"TP2_GI","Full","Fam"
"2213","SY_Tepee/DH130910","Overall",0.889024590586874,"TP2_GI","Full","Fam"
"2214","Wintmalt/DH130910","0",0.465464272675424,"TP2_GI","Full","Fam"
"2215","Wintmalt/DH130910","2",0.560684059648485,"TP2_GI","Full","Fam"
"2216","Wintmalt/DH130910","Overall",0.91082144215552,"TP2_GI","Full","Fam"
"2217","DH130910","2",NA,"TP2_GI","Full","Fam"
"2218","DH130910","Overall",NA,"TP2_GI","Full","Fam"
"2219","Flavia/DH130910","2",0.313464622394324,"TP2_GI","Full","Fam"
"2220","Flavia/DH130910","Overall",0.313464622394324,"TP2_GI","Full","Fam"
"2221","Overall","0",0.531130141678555,"TP2_GI","Full","Fam"
"2222","Overall","2",0.720382012983914,"TP2_GI","Full","Fam"
"2223","Overall","Overall",0.909351748106046,"TP2_GI","Full","Fam"
"2224","Scala/DH130910","0",0.451172431465108,"TP2_GI","Full","Fam"
"2225","Scala/DH130910","2",0.718924139007468,"TP2_GI","Full","Fam"
"2226","Scala/DH130910","Overall",0.916884972151055,"TP2_GI","Full","Fam"
"2227","SY_Tepee/DH130910","0",0.626209877990186,"TP2_GI","Full","Fam"
"2228","SY_Tepee/DH130910","2",0.0664251967530348,"TP2_GI","Full","Fam"
"2229","SY_Tepee/DH130910","Overall",0.940743338644279,"TP2_GI","Full","Fam"
"2230","Wintmalt/DH130910","0",0.761560193285433,"TP2_GI","Full","Fam"
"2231","Wintmalt/DH130910","2",0.882769150181063,"TP2_GI","Full","Fam"
"2232","Wintmalt/DH130910","Overall",0.940756785547164,"TP2_GI","Full","Fam"
"2233","Flavia/DH130910","2",0.0678290073952136,"TP2_GI","Full","Fam"
"2234","Flavia/DH130910","Overall",0.0678290073952136,"TP2_GI","Full","Fam"
"2235","Overall","0",0.405057848987194,"TP2_GI","Full","Fam"
"2236","Overall","2",0.565312134174638,"TP2_GI","Full","Fam"
"2237","Overall","Overall",0.865244282650991,"TP2_GI","Full","Fam"
"2238","Scala/DH130910","0",0.311243946601654,"TP2_GI","Full","Fam"
"2239","Scala/DH130910","2",0.391422855022398,"TP2_GI","Full","Fam"
"2240","Scala/DH130910","Overall",0.848096753014649,"TP2_GI","Full","Fam"
"2241","SY_Tepee/DH130910","0",0.59113594409969,"TP2_GI","Full","Fam"
"2242","SY_Tepee/DH130910","2",0.791561953543492,"TP2_GI","Full","Fam"
"2243","SY_Tepee/DH130910","Overall",0.922096032644252,"TP2_GI","Full","Fam"
"2244","Wintmalt/DH130910","0",0.736948038051845,"TP2_GI","Full","Fam"
"2245","Wintmalt/DH130910","2",0.114384922382451,"TP2_GI","Full","Fam"
"2246","Wintmalt/DH130910","Overall",0.796994777742502,"TP2_GI","Full","Fam"
"2247","Flavia/DH130910","2",0.550867169234407,"TP2_GI","Full","Fam"
"2248","Flavia/DH130910","Overall",0.550867169234407,"TP2_GI","Full","Fam"
"2249","Overall","0",0.436071655650265,"TP2_GI","Full","Fam"
"2250","Overall","2",0.403267870803747,"TP2_GI","Full","Fam"
"2251","Overall","Overall",0.888842770785461,"TP2_GI","Full","Fam"
"2252","Scala/DH130910","0",0.567450208932965,"TP2_GI","Full","Fam"
"2253","Scala/DH130910","2",0.312286837466742,"TP2_GI","Full","Fam"
"2254","Scala/DH130910","Overall",0.857069638611542,"TP2_GI","Full","Fam"
"2255","SY_Tepee/DH130910","0",-0.297794832388839,"TP2_GI","Full","Fam"
"2256","SY_Tepee/DH130910","2",-0.00733864909968454,"TP2_GI","Full","Fam"
"2257","SY_Tepee/DH130910","Overall",0.877203673547152,"TP2_GI","Full","Fam"
"2258","Wintmalt/DH130910","0",0.710951117713051,"TP2_GI","Full","Fam"
"2259","Wintmalt/DH130910","2",0.460534068347927,"TP2_GI","Full","Fam"
"2260","Wintmalt/DH130910","Overall",0.931041490149813,"TP2_GI","Full","Fam"
"2261","Flavia/DH130910","2",0.840913096833639,"TP2_GI","Full","Fam"
"2262","Flavia/DH130910","Overall",0.840913096833639,"TP2_GI","Full","Fam"
"2263","Overall","0",0.383739402597483,"TP2_GI","Full","Fam"
"2264","Overall","2",0.701037217140627,"TP2_GI","Full","Fam"
"2265","Overall","Overall",0.910945043026462,"TP2_GI","Full","Fam"
"2266","Scala/DH130910","0",0.212425075788556,"TP2_GI","Full","Fam"
"2267","Scala/DH130910","2",0.0843284598065832,"TP2_GI","Full","Fam"
"2268","Scala/DH130910","Overall",0.847365294757483,"TP2_GI","Full","Fam"
"2269","SY_Tepee/DH130910","0",0.729661205075686,"TP2_GI","Full","Fam"
"2270","SY_Tepee/DH130910","2",0.587912456455998,"TP2_GI","Full","Fam"
"2271","SY_Tepee/DH130910","Overall",0.948458357608882,"TP2_GI","Full","Fam"
"2272","Wintmalt/DH130910","0",0.559907083370264,"TP2_GI","Full","Fam"
"2273","Wintmalt/DH130910","2",0.751586323710339,"TP2_GI","Full","Fam"
"2274","Wintmalt/DH130910","Overall",0.935807043539442,"TP2_GI","Full","Fam"
"2275","Flavia/DH130910","2",0.372741953849698,"TP2_GI","Full","Fam"
"2276","Flavia/DH130910","Overall",0.372741953849698,"TP2_GI","Full","Fam"
"2277","Overall","0",0.315623994311077,"TP2_GI","Full","Fam"
"2278","Overall","2",0.332389819142968,"TP2_GI","Full","Fam"
"2279","Overall","Overall",0.862289478231278,"TP2_GI","Full","Fam"
"2280","Scala/DH130910","0",0.181134092727933,"TP2_GI","Full","Fam"
"2281","Scala/DH130910","2",0.143901521094965,"TP2_GI","Full","Fam"
"2282","Scala/DH130910","Overall",0.849183481031413,"TP2_GI","Full","Fam"
"2283","SY_Tepee/DH130910","0",0.19954509518053,"TP2_GI","Full","Fam"
"2284","SY_Tepee/DH130910","2",0.0152379352059171,"TP2_GI","Full","Fam"
"2285","SY_Tepee/DH130910","Overall",0.873628515072849,"TP2_GI","Full","Fam"
"2286","Wintmalt/DH130910","0",0.663099068376262,"TP2_GI","Full","Fam"
"2287","Wintmalt/DH130910","2",0.369587811053993,"TP2_GI","Full","Fam"
"2288","Wintmalt/DH130910","Overall",0.944579828217934,"TP2_GI","Full","Fam"
"2289","Flavia/DH130910","2",0.378284589723606,"TP2_GI","Full","Fam"
"2290","Flavia/DH130910","Overall",0.378284589723606,"TP2_GI","Full","Fam"
"2291","Overall","0",0.381111211787034,"TP2_GI","Full","Fam"
"2292","Overall","2",0.478925544473293,"TP2_GI","Full","Fam"
"2293","Overall","Overall",0.891495943238674,"TP2_GI","Full","Fam"
"2294","Scala/DH130910","0",0.406162544910124,"TP2_GI","Full","Fam"
"2295","Scala/DH130910","2",0.42487861208472,"TP2_GI","Full","Fam"
"2296","Scala/DH130910","Overall",0.887384885018095,"TP2_GI","Full","Fam"
"2297","SY_Tepee/DH130910","0",0.230063353821997,"TP2_GI","Full","Fam"
"2298","SY_Tepee/DH130910","2",0.284690817831577,"TP2_GI","Full","Fam"
"2299","SY_Tepee/DH130910","Overall",0.857585358425918,"TP2_GI","Full","Fam"
"2300","Wintmalt/DH130910","0",0.566711970098979,"TP2_GI","Full","Fam"
"2301","Wintmalt/DH130910","2",0.722699819221354,"TP2_GI","Full","Fam"
"2302","Wintmalt/DH130910","Overall",0.91467906679233,"TP2_GI","Full","Fam"
"2303","Flavia/DH130910","2",0.496596130631736,"TP2_GI","Full","Fam"
"2304","Flavia/DH130910","Overall",0.496596130631736,"TP2_GI","Full","Fam"
"2305","Overall","0",0.199931275373597,"TP2_GI","Full","Fam"
"2306","Overall","2",0.717883041350113,"TP2_GI","Full","Fam"
"2307","Overall","Overall",0.883195907372869,"TP2_GI","Full","Fam"
"2308","Scala/DH130910","0",0.132197339216833,"TP2_GI","Full","Fam"
"2309","Scala/DH130910","2",0.661849874050108,"TP2_GI","Full","Fam"
"2310","Scala/DH130910","Overall",0.842274703046789,"TP2_GI","Full","Fam"
"2311","SY_Tepee/DH130910","0",-0.440988980311679,"TP2_GI","Full","Fam"
"2312","SY_Tepee/DH130910","2",0.807376667083675,"TP2_GI","Full","Fam"
"2313","SY_Tepee/DH130910","Overall",0.882955438000232,"TP2_GI","Full","Fam"
"2314","Wintmalt/DH130910","0",0.649409338048967,"TP2_GI","Full","Fam"
"2315","Wintmalt/DH130910","2",0.697727640421904,"TP2_GI","Full","Fam"
"2316","Wintmalt/DH130910","Overall",0.922664159216404,"TP2_GI","Full","Fam"
"2317","DH130910","2",NA,"TP2_GI","Full","Fam"
"2318","DH130910","Overall",NA,"TP2_GI","Full","Fam"
"2319","Flavia/DH130910","2",0.686522802727274,"TP2_GI","Full","Fam"
"2320","Flavia/DH130910","Overall",0.686522802727274,"TP2_GI","Full","Fam"
"2321","Overall","0",0.268332039598206,"TP2_GI","Full","Fam"
"2322","Overall","2",0.625507725237202,"TP2_GI","Full","Fam"
"2323","Overall","Overall",0.879736541496972,"TP2_GI","Full","Fam"
"2324","Scala/DH130910","0",-0.0466243269970921,"TP2_GI","Full","Fam"
"2325","Scala/DH130910","2",0.32383232967094,"TP2_GI","Full","Fam"
"2326","Scala/DH130910","Overall",0.86309167603009,"TP2_GI","Full","Fam"
"2327","SY_Tepee/DH130910","0",-0.226806276630073,"TP2_GI","Full","Fam"
"2328","SY_Tepee/DH130910","2",0.748123224643808,"TP2_GI","Full","Fam"
"2329","SY_Tepee/DH130910","Overall",0.892481105791581,"TP2_GI","Full","Fam"
"2330","Wintmalt/DH130910","0",0.804197443177144,"TP2_GI","Full","Fam"
"2331","Wintmalt/DH130910","2",0.487531667403473,"TP2_GI","Full","Fam"
"2332","Wintmalt/DH130910","Overall",0.865875578460018,"TP2_GI","Full","Fam"
"2333","Flavia/DH130910","2",0.354622962014075,"TP2_GI","Full","Fam"
"2334","Flavia/DH130910","Overall",0.354622962014075,"TP2_GI","Full","Fam"
"2335","Overall","0",0.433230837406436,"TP2_GI","Full","Fam"
"2336","Overall","2",0.418294885823615,"TP2_GI","Full","Fam"
"2337","Overall","Overall",0.845841002197926,"TP2_GI","Full","Fam"
"2338","Scala/DH130910","0",0.349507138817207,"TP2_GI","Full","Fam"
"2339","Scala/DH130910","2",0.226444275599262,"TP2_GI","Full","Fam"
"2340","Scala/DH130910","Overall",0.875683855916015,"TP2_GI","Full","Fam"
"2341","SY_Tepee/DH130910","0",0.260265063988979,"TP2_GI","Full","Fam"
"2342","SY_Tepee/DH130910","2",0.0757049698465042,"TP2_GI","Full","Fam"
"2343","SY_Tepee/DH130910","Overall",0.806702127473118,"TP2_GI","Full","Fam"
"2344","Wintmalt/DH130910","0",0.620263049983258,"TP2_GI","Full","Fam"
"2345","Wintmalt/DH130910","2",0.495336346764269,"TP2_GI","Full","Fam"
"2346","Wintmalt/DH130910","Overall",0.835497177745858,"TP2_GI","Full","Fam"
"2347","Flavia/DH130910","2",0.315767853177662,"TP2_GI","Full","Fam"
"2348","Flavia/DH130910","Overall",0.315767853177662,"TP2_GI","Full","Fam"
"2349","Overall","0",0.412352654811863,"TP2_GI","Full","Fam"
"2350","Overall","2",0.663357619374153,"TP2_GI","Full","Fam"
"2351","Overall","Overall",0.884814885859389,"TP2_GI","Full","Fam"
"2352","Scala/DH130910","0",0.0872716194651103,"TP2_GI","Full","Fam"
"2353","Scala/DH130910","2",0.504415990819972,"TP2_GI","Full","Fam"
"2354","Scala/DH130910","Overall",0.829551194078732,"TP2_GI","Full","Fam"
"2355","SY_Tepee/DH130910","0",0.759153940662827,"TP2_GI","Full","Fam"
"2356","SY_Tepee/DH130910","2",0.760432169601557,"TP2_GI","Full","Fam"
"2357","SY_Tepee/DH130910","Overall",0.92733279590223,"TP2_GI","Full","Fam"
"2358","Wintmalt/DH130910","0",0.21808793958022,"TP2_GI","Full","Fam"
"2359","Wintmalt/DH130910","2",0.560468828956688,"TP2_GI","Full","Fam"
"2360","Wintmalt/DH130910","Overall",0.882956721951496,"TP2_GI","Full","Fam"
"2361","DH130910","2",NA,"TP2_GI","Full","Fam"
"2362","DH130910","Overall",NA,"TP2_GI","Full","Fam"
"2363","Flavia/DH130910","2",0.419852656764395,"TP2_GI","Full","Fam"
"2364","Flavia/DH130910","Overall",0.419852656764395,"TP2_GI","Full","Fam"
"2365","Overall","0",0.441695715155759,"TP2_GI","Full","Fam"
"2366","Overall","2",0.611295376876028,"TP2_GI","Full","Fam"
"2367","Overall","Overall",0.903271063353067,"TP2_GI","Full","Fam"
"2368","Scala/DH130910","0",0.269320712872197,"TP2_GI","Full","Fam"
"2369","Scala/DH130910","2",0.148710699702194,"TP2_GI","Full","Fam"
"2370","Scala/DH130910","Overall",0.873158604678179,"TP2_GI","Full","Fam"
"2371","SY_Tepee/DH130910","0",0.596165958445756,"TP2_GI","Full","Fam"
"2372","SY_Tepee/DH130910","2",0.398621315945781,"TP2_GI","Full","Fam"
"2373","SY_Tepee/DH130910","Overall",0.93717281848741,"TP2_GI","Full","Fam"
"2374","Wintmalt/DH130910","0",0.523624175013883,"TP2_GI","Full","Fam"
"2375","Wintmalt/DH130910","2",0.93463459941235,"TP2_GI","Full","Fam"
"2376","Wintmalt/DH130910","Overall",0.924327748595051,"TP2_GI","Full","Fam"
"2377","Flavia/DH130910","2",0.558820291781109,"TP2_GI","Full","Fam"
"2378","Flavia/DH130910","Overall",0.558820291781109,"TP2_GI","Full","Fam"
"2379","Overall","0",0.287429270972966,"TP2_GI","Full","Fam"
"2380","Overall","2",0.411948749338826,"TP2_GI","Full","Fam"
"2381","Overall","Overall",0.872701544874579,"TP2_GI","Full","Fam"
"2382","Scala/DH130910","0",0.218309519692283,"TP2_GI","Full","Fam"
"2383","Scala/DH130910","2",0.41387680258592,"TP2_GI","Full","Fam"
"2384","Scala/DH130910","Overall",0.850186182148356,"TP2_GI","Full","Fam"
"2385","SY_Tepee/DH130910","0",-0.293009524854925,"TP2_GI","Full","Fam"
"2386","SY_Tepee/DH130910","2",0.264681594271293,"TP2_GI","Full","Fam"
"2387","SY_Tepee/DH130910","Overall",0.883369599290628,"TP2_GI","Full","Fam"
"2388","Wintmalt/DH130910","0",0.72386381900534,"TP2_GI","Full","Fam"
"2389","Wintmalt/DH130910","2",0.216909413313745,"TP2_GI","Full","Fam"
"2390","Wintmalt/DH130910","Overall",0.881721531380992,"TP2_GI","Full","Fam"
"2391","Flavia/DH130910","2",0.703488134169781,"TP2_GI","Full","Fam"
"2392","Flavia/DH130910","Overall",0.703488134169781,"TP2_GI","Full","Fam"
"2393","Overall","0",0.673689744625716,"TP2_GI","Full","Fam"
"2394","Overall","2",0.715542898135846,"TP2_GI","Full","Fam"
"2395","Overall","Overall",0.916843721134774,"TP2_GI","Full","Fam"
"2396","Scala/DH130910","0",0.790136416770813,"TP2_GI","Full","Fam"
"2397","Scala/DH130910","2",-0.407739205337436,"TP2_GI","Full","Fam"
"2398","Scala/DH130910","Overall",0.881595325951378,"TP2_GI","Full","Fam"
"2399","SY_Tepee/DH130910","0",0.949073033905219,"TP2_GI","Full","Fam"
"2400","SY_Tepee/DH130910","2",0.901314822936132,"TP2_GI","Full","Fam"
"2401","SY_Tepee/DH130910","Overall",0.969405938680553,"TP2_GI","Full","Fam"
"2402","Wintmalt/DH130910","0",0.510231536714512,"TP2_GI","Full","Fam"
"2403","Wintmalt/DH130910","2",0.492256675566857,"TP2_GI","Full","Fam"
"2404","Wintmalt/DH130910","Overall",0.887580656524355,"TP2_GI","Full","Fam"
"2405","Flavia/DH130910","2",0.820251726978176,"TP2_GI","Full","Fam"
"2406","Flavia/DH130910","Overall",0.820251726978176,"TP2_GI","Full","Fam"
"2407","Overall","0",0.291521851967639,"TP2_GI","Full","Fam"
"2408","Overall","2",0.624493165540414,"TP2_GI","Full","Fam"
"2409","Overall","Overall",0.903251730892351,"TP2_GI","Full","Fam"
"2410","Scala/DH130910","0",0.136004021602728,"TP2_GI","Full","Fam"
"2411","Scala/DH130910","2",0.160534899706883,"TP2_GI","Full","Fam"
"2412","Scala/DH130910","Overall",0.837478131551568,"TP2_GI","Full","Fam"
"2413","SY_Tepee/DH130910","0",0.392902062451713,"TP2_GI","Full","Fam"
"2414","SY_Tepee/DH130910","2",0.217764287877115,"TP2_GI","Full","Fam"
"2415","SY_Tepee/DH130910","Overall",0.937159688740383,"TP2_GI","Full","Fam"
"2416","Wintmalt/DH130910","0",0.387969768098064,"TP2_GI","Full","Fam"
"2417","Wintmalt/DH130910","2",0.640543865667589,"TP2_GI","Full","Fam"
"2418","Wintmalt/DH130910","Overall",0.915922018637911,"TP2_GI","Full","Fam"
"2419","Flavia/DH130910","2",0.625941684136334,"TP2_GI","Full","Fam"
"2420","Flavia/DH130910","Overall",0.625941684136334,"TP2_GI","Full","Fam"
"2421","Overall","0",0.247982584469813,"TP2_GI","Full","Fam"
"2422","Overall","2",0.526419881974816,"TP2_GI","Full","Fam"
"2423","Overall","Overall",0.858513903119546,"TP2_GI","Full","Fam"
"2424","Scala/DH130910","0",-0.000705638647956434,"TP2_GI","Full","Fam"
"2425","Scala/DH130910","2",-0.0385214137852474,"TP2_GI","Full","Fam"
"2426","Scala/DH130910","Overall",0.788542766378941,"TP2_GI","Full","Fam"
"2427","SY_Tepee/DH130910","0",0.514263670694,"TP2_GI","Full","Fam"
"2428","SY_Tepee/DH130910","2",0.280953295927726,"TP2_GI","Full","Fam"
"2429","SY_Tepee/DH130910","Overall",0.92961414893831,"TP2_GI","Full","Fam"
"2430","Wintmalt/DH130910","0",0.522721764880676,"TP2_GI","Full","Fam"
"2431","Wintmalt/DH130910","2",0.552233649801908,"TP2_GI","Full","Fam"
"2432","Wintmalt/DH130910","Overall",0.841299676672425,"TP2_GI","Full","Fam"
"2433","Flavia/DH130910","2",0.818012191901102,"TP2_GI","Full","Fam"
"2434","Flavia/DH130910","Overall",0.818012191901102,"TP2_GI","Full","Fam"
"2435","Overall","0",0.0779299549957519,"TP2_GI","Full","Fam"
"2436","Overall","2",0.637908205029519,"TP2_GI","Full","Fam"
"2437","Overall","Overall",0.86851271522901,"TP2_GI","Full","Fam"
"2438","Scala/DH130910","0",-0.0998218683198616,"TP2_GI","Full","Fam"
"2439","Scala/DH130910","2",0.442442533403162,"TP2_GI","Full","Fam"
"2440","Scala/DH130910","Overall",0.828977068065984,"TP2_GI","Full","Fam"
"2441","SY_Tepee/DH130910","0",-0.027576318043883,"TP2_GI","Full","Fam"
"2442","SY_Tepee/DH130910","2",0.25184221504903,"TP2_GI","Full","Fam"
"2443","SY_Tepee/DH130910","Overall",0.883675906652211,"TP2_GI","Full","Fam"
"2444","Wintmalt/DH130910","0",0.616382864781481,"TP2_GI","Full","Fam"
"2445","Wintmalt/DH130910","2",0.668321797307619,"TP2_GI","Full","Fam"
"2446","Wintmalt/DH130910","Overall",0.861945160356645,"TP2_GI","Full","Fam"
"2447","Flavia/DH130910","2",0.613343346483866,"TP2_GI","Full","Fam"
"2448","Flavia/DH130910","Overall",0.613343346483866,"TP2_GI","Full","Fam"
"2449","Overall","0",0.392746486805959,"TP2_GI","Full","Fam"
"2450","Overall","2",0.555761105502929,"TP2_GI","Full","Fam"
"2451","Overall","Overall",0.892363554254181,"TP2_GI","Full","Fam"
"2452","Scala/DH130910","0",0.492192620068785,"TP2_GI","Full","Fam"
"2453","Scala/DH130910","2",0.381047688671723,"TP2_GI","Full","Fam"
"2454","Scala/DH130910","Overall",0.841311537939935,"TP2_GI","Full","Fam"
"2455","SY_Tepee/DH130910","0",0.141247282408937,"TP2_GI","Full","Fam"
"2456","SY_Tepee/DH130910","2",0.439079975689724,"TP2_GI","Full","Fam"
"2457","SY_Tepee/DH130910","Overall",0.925355714676136,"TP2_GI","Full","Fam"
"2458","Wintmalt/DH130910","0",0.417218528249333,"TP2_GI","Full","Fam"
"2459","Wintmalt/DH130910","2",0.624951992617638,"TP2_GI","Full","Fam"
"2460","Wintmalt/DH130910","Overall",0.891106976000321,"TP2_GI","Full","Fam"
"2461","DH130910","2",NA,"TP2_GI","Full","Fam"
"2462","DH130910","Overall",NA,"TP2_GI","Full","Fam"
"2463","Flavia/DH130910","2",0.455704239337584,"TP2_GI","Full","Fam"
"2464","Flavia/DH130910","Overall",0.455704239337584,"TP2_GI","Full","Fam"
"2465","Overall","0",0.314611019322938,"TP2_GI","Full","Fam"
"2466","Overall","2",0.392936656802126,"TP2_GI","Full","Fam"
"2467","Overall","Overall",0.853043636999658,"TP2_GI","Full","Fam"
"2468","Scala/DH130910","0",0.509419302455369,"TP2_GI","Full","Fam"
"2469","Scala/DH130910","2",0.291220130882859,"TP2_GI","Full","Fam"
"2470","Scala/DH130910","Overall",0.850653719691592,"TP2_GI","Full","Fam"
"2471","SY_Tepee/DH130910","0",-0.129578605759847,"TP2_GI","Full","Fam"
"2472","SY_Tepee/DH130910","2",0.042410322177492,"TP2_GI","Full","Fam"
"2473","SY_Tepee/DH130910","Overall",0.864748593898103,"TP2_GI","Full","Fam"
"2474","Wintmalt/DH130910","0",0.494715430609399,"TP2_GI","Full","Fam"
"2475","Wintmalt/DH130910","2",0.577164116139853,"TP2_GI","Full","Fam"
"2476","Wintmalt/DH130910","Overall",0.884399627962921,"TP2_GI","Full","Fam"
"2477","DH130910","2",NA,"TP2_GI","Full","Fam"
"2478","DH130910","Overall",NA,"TP2_GI","Full","Fam"
"2479","Flavia/DH130910","2",0.70264345834519,"TP2_GI","Full","Fam"
"2480","Flavia/DH130910","Overall",0.70264345834519,"TP2_GI","Full","Fam"
"2481","Overall","0",0.441169755750887,"TP2_GI","Full","Fam"
"2482","Overall","2",0.601959078135949,"TP2_GI","Full","Fam"
"2483","Overall","Overall",0.902856257664707,"TP2_GI","Full","Fam"
"2484","Scala/DH130910","0",0.630528780881825,"TP2_GI","Full","Fam"
"2485","Scala/DH130910","2",0.397074967298203,"TP2_GI","Full","Fam"
"2486","Scala/DH130910","Overall",0.918402746193707,"TP2_GI","Full","Fam"
"2487","SY_Tepee/DH130910","0",0.215830521881307,"TP2_GI","Full","Fam"
"2488","SY_Tepee/DH130910","2",0.414229351398032,"TP2_GI","Full","Fam"
