"","Family","Qsd1","correlation","trait","Population","Model"
"3271","Scala/DH130910","2",0.252292959297429,"TP3_GI","Full","FamPlusQsd1"
"3272","Scala/DH130910","Overall",0.871825750637188,"TP3_GI","Full","FamPlusQsd1"
"3273","SY_Tepee/DH130910","0",0.411126972095972,"TP3_GI","Full","FamPlusQsd1"
"3274","SY_Tepee/DH130910","2",0.834682685842696,"TP3_GI","Full","FamPlusQsd1"
"3275","SY_Tepee/DH130910","Overall",0.914542511463814,"TP3_GI","Full","FamPlusQsd1"
"3276","Wintmalt/DH130910","0",0.431172928308942,"TP3_GI","Full","FamPlusQsd1"
"3277","Wintmalt/DH130910","2",0.463618528993881,"TP3_GI","Full","FamPlusQsd1"
"3278","Wintmalt/DH130910","Overall",0.841290729350626,"TP3_GI","Full","FamPlusQsd1"
"3279","Flavia/DH130910","2",0.735231998198441,"TP3_GI","Full","FamPlusQsd1"
"3280","Flavia/DH130910","Overall",0.735231998198441,"TP3_GI","Full","FamPlusQsd1"
"3281","Overall","0",0.0426629193243487,"TP3_GI","Full","FamPlusQsd1"
"3282","Overall","2",0.47102251730668,"TP3_GI","Full","FamPlusQsd1"
"3283","Overall","Overall",0.848730872104569,"TP3_GI","Full","FamPlusQsd1"
"3284","Scala/DH130910","0",-0.0225884994550026,"TP3_GI","Full","FamPlusQsd1"
"3285","Scala/DH130910","2",0.0503220708251177,"TP3_GI","Full","FamPlusQsd1"
"3286","Scala/DH130910","Overall",0.76356936834816,"TP3_GI","Full","FamPlusQsd1"
"3287","SY_Tepee/DH130910","0",0.225657472706102,"TP3_GI","Full","FamPlusQsd1"
"3288","SY_Tepee/DH130910","2",0.212204757785766,"TP3_GI","Full","FamPlusQsd1"
"3289","SY_Tepee/DH130910","Overall",0.90231576896177,"TP3_GI","Full","FamPlusQsd1"
"3290","Wintmalt/DH130910","0",0.163826240192734,"TP3_GI","Full","FamPlusQsd1"
"3291","Wintmalt/DH130910","2",0.581234098989855,"TP3_GI","Full","FamPlusQsd1"
"3292","Wintmalt/DH130910","Overall",0.87271344142989,"TP3_GI","Full","FamPlusQsd1"
"3293","Flavia/DH130910","2",0.658757290369937,"TP3_GI","Full","FamPlusQsd1"
"3294","Flavia/DH130910","Overall",0.658757290369937,"TP3_GI","Full","FamPlusQsd1"
"3295","Overall","0",0.130532726098143,"TP3_GI","Full","FamPlusQsd1"
"3296","Overall","2",0.399667410154275,"TP3_GI","Full","FamPlusQsd1"
"3297","Overall","Overall",0.814787820445575,"TP3_GI","Full","FamPlusQsd1"
"3298","Scala/DH130910","0",0.223021611657915,"TP3_GI","Full","FamPlusQsd1"
"3299","Scala/DH130910","2",0.0210476430014597,"TP3_GI","Full","FamPlusQsd1"
"3300","Scala/DH130910","Overall",0.762641590783884,"TP3_GI","Full","FamPlusQsd1"
"3301","SY_Tepee/DH130910","0",0.256150569535948,"TP3_GI","Full","FamPlusQsd1"
"3302","SY_Tepee/DH130910","2",0.257339468857597,"TP3_GI","Full","FamPlusQsd1"
"3303","SY_Tepee/DH130910","Overall",0.875405326894901,"TP3_GI","Full","FamPlusQsd1"
"3304","Wintmalt/DH130910","0",0.116064137133733,"TP3_GI","Full","FamPlusQsd1"
"3305","Wintmalt/DH130910","2",0.462436845563578,"TP3_GI","Full","FamPlusQsd1"
"3306","Wintmalt/DH130910","Overall",0.801762391400385,"TP3_GI","Full","FamPlusQsd1"
"3307","Flavia/DH130910","2",0.712685954546866,"TP3_GI","Full","FamPlusQsd1"
"3308","Flavia/DH130910","Overall",0.712685954546866,"TP3_GI","Full","FamPlusQsd1"
"3309","Overall","0",0.0644980093185925,"TP3_GI","Full","FamPlusQsd1"
"3310","Overall","2",0.545165556716756,"TP3_GI","Full","FamPlusQsd1"
"3311","Overall","Overall",0.842407050903943,"TP3_GI","Full","FamPlusQsd1"
"3312","Scala/DH130910","0",0.102589080288917,"TP3_GI","Full","FamPlusQsd1"
"3313","Scala/DH130910","2",0.5437747137763,"TP3_GI","Full","FamPlusQsd1"
"3314","Scala/DH130910","Overall",0.862618307553069,"TP3_GI","Full","FamPlusQsd1"
"3315","SY_Tepee/DH130910","0",-0.29957215641797,"TP3_GI","Full","FamPlusQsd1"
"3316","SY_Tepee/DH130910","2",0.186053804084192,"TP3_GI","Full","FamPlusQsd1"
"3317","SY_Tepee/DH130910","Overall",0.792779453378812,"TP3_GI","Full","FamPlusQsd1"
"3318","Wintmalt/DH130910","0",0.730212968146745,"TP3_GI","Full","FamPlusQsd1"
"3319","Wintmalt/DH130910","2",0.644828345019584,"TP3_GI","Full","FamPlusQsd1"
"3320","Wintmalt/DH130910","Overall",0.874720175533931,"TP3_GI","Full","FamPlusQsd1"
"3321","Flavia/DH130910","2",0.555908182291186,"TP3_GI","Full","FamPlusQsd1"
"3322","Flavia/DH130910","Overall",0.555908182291186,"TP3_GI","Full","FamPlusQsd1"
"3323","Overall","0",0.196247691946316,"TP3_GI","Full","FamPlusQsd1"
"3324","Overall","2",0.520447999753104,"TP3_GI","Full","FamPlusQsd1"
"3325","Overall","Overall",0.838675906356963,"TP3_GI","Full","FamPlusQsd1"
"3326","Scala/DH130910","0",0.327056455098946,"TP3_GI","Full","FamPlusQsd1"
"3327","Scala/DH130910","2",0.421582576375174,"TP3_GI","Full","FamPlusQsd1"
"3328","Scala/DH130910","Overall",0.784992231201297,"TP3_GI","Full","FamPlusQsd1"
"3329","SY_Tepee/DH130910","0",0.0395918956973431,"TP3_GI","Full","FamPlusQsd1"
"3330","SY_Tepee/DH130910","2",0.463954451685149,"TP3_GI","Full","FamPlusQsd1"
"3331","SY_Tepee/DH130910","Overall",0.886836794339366,"TP3_GI","Full","FamPlusQsd1"
"3332","Wintmalt/DH130910","0",0.274154375179402,"TP3_GI","Full","FamPlusQsd1"
"3333","Wintmalt/DH130910","2",0.592071001589283,"TP3_GI","Full","FamPlusQsd1"
"3334","Wintmalt/DH130910","Overall",0.83730721959072,"TP3_GI","Full","FamPlusQsd1"
"3335","DH130910","2",NA,"TP3_GI","Full","FamPlusQsd1"
"3336","DH130910","Overall",NA,"TP3_GI","Full","FamPlusQsd1"
"3337","Flavia/DH130910","2",0.459440390561711,"TP3_GI","Full","FamPlusQsd1"
"3338","Flavia/DH130910","Overall",0.459440390561711,"TP3_GI","Full","FamPlusQsd1"
"3339","Overall","0",0.144157667477151,"TP3_GI","Full","FamPlusQsd1"
"3340","Overall","2",0.415134072538641,"TP3_GI","Full","FamPlusQsd1"
"3341","Overall","Overall",0.801179832710067,"TP3_GI","Full","FamPlusQsd1"
"3342","Scala/DH130910","0",0.132628427973216,"TP3_GI","Full","FamPlusQsd1"
"3343","Scala/DH130910","2",0.57906615217541,"TP3_GI","Full","FamPlusQsd1"
"3344","Scala/DH130910","Overall",0.814618586838825,"TP3_GI","Full","FamPlusQsd1"
"3345","SY_Tepee/DH130910","0",-0.282495504398177,"TP3_GI","Full","FamPlusQsd1"
"3346","SY_Tepee/DH130910","2",0.237890820313099,"TP3_GI","Full","FamPlusQsd1"
"3347","SY_Tepee/DH130910","Overall",0.767676346971189,"TP3_GI","Full","FamPlusQsd1"
"3348","Wintmalt/DH130910","0",0.535546277433196,"TP3_GI","Full","FamPlusQsd1"
"3349","Wintmalt/DH130910","2",0.572848535012287,"TP3_GI","Full","FamPlusQsd1"
"3350","Wintmalt/DH130910","Overall",0.860890941950042,"TP3_GI","Full","FamPlusQsd1"
"3351","DH130910","2",NA,"TP3_GI","Full","FamPlusQsd1"
"3352","DH130910","Overall",NA,"TP3_GI","Full","FamPlusQsd1"
"3353","Flavia/DH130910","2",0.546472979109541,"TP3_GI","Full","FamPlusQsd1"
"3354","Flavia/DH130910","Overall",0.546472979109541,"TP3_GI","Full","FamPlusQsd1"
"3355","Overall","0",0.100831191716313,"TP3_GI","Full","FamPlusQsd1"
"3356","Overall","2",0.596035816224722,"TP3_GI","Full","FamPlusQsd1"
"3357","Overall","Overall",0.86161281600103,"TP3_GI","Full","FamPlusQsd1"
"3358","Scala/DH130910","0",-0.0268575862002973,"TP3_GI","Full","FamPlusQsd1"
"3359","Scala/DH130910","2",0.711029980134983,"TP3_GI","Full","FamPlusQsd1"
"3360","Scala/DH130910","Overall",0.891294976552681,"TP3_GI","Full","FamPlusQsd1"
"3361","SY_Tepee/DH130910","0",-0.112110846190855,"TP3_GI","Full","FamPlusQsd1"
"3362","SY_Tepee/DH130910","2",0.554756622681761,"TP3_GI","Full","FamPlusQsd1"
"3363","SY_Tepee/DH130910","Overall",0.799503742165376,"TP3_GI","Full","FamPlusQsd1"
"3364","Wintmalt/DH130910","0",0.396391389173218,"TP3_GI","Full","FamPlusQsd1"
"3365","Wintmalt/DH130910","2",0.746547648691985,"TP3_GI","Full","FamPlusQsd1"
"3366","Wintmalt/DH130910","Overall",0.915250548965723,"TP3_GI","Full","FamPlusQsd1"
"3367","Flavia/DH130910","2",0.549886373161218,"TP3_GI","Full","FamPlusQsd1"
"3368","Flavia/DH130910","Overall",0.549886373161218,"TP3_GI","Full","FamPlusQsd1"
"3369","Overall","0",0.0169855651354356,"TP3_GI","Full","FamPlusQsd1"
"3370","Overall","2",0.41028693876137,"TP3_GI","Full","FamPlusQsd1"
"3371","Overall","Overall",0.851350160987997,"TP3_GI","Full","FamPlusQsd1"
"3372","Scala/DH130910","0",0.0188112938960308,"TP3_GI","Full","FamPlusQsd1"
"3373","Scala/DH130910","2",0.482947573288058,"TP3_GI","Full","FamPlusQsd1"
"3374","Scala/DH130910","Overall",0.846077194872044,"TP3_GI","Full","FamPlusQsd1"
"3375","SY_Tepee/DH130910","0",0.0464777382488042,"TP3_GI","Full","FamPlusQsd1"
"3376","SY_Tepee/DH130910","2",0.5452883310128,"TP3_GI","Full","FamPlusQsd1"
"3377","SY_Tepee/DH130910","Overall",0.856963455212322,"TP3_GI","Full","FamPlusQsd1"
"3378","Wintmalt/DH130910","0",0.222486316785009,"TP3_GI","Full","FamPlusQsd1"
"3379","Wintmalt/DH130910","2",0.193763503274217,"TP3_GI","Full","FamPlusQsd1"
"3380","Wintmalt/DH130910","Overall",0.861621840715893,"TP3_GI","Full","FamPlusQsd1"
"3381","Flavia/DH130910","2",0.399152401615356,"TP3_GI","Full","FamPlusQsd1"
"3382","Flavia/DH130910","Overall",0.399152401615356,"TP3_GI","Full","FamPlusQsd1"
"3383","Overall","0",0.264997175590315,"TP3_GI","Full","FamPlusQsd1"
"3384","Overall","2",0.291591441884613,"TP3_GI","Full","FamPlusQsd1"
"3385","Overall","Overall",0.829071227715972,"TP3_GI","Full","FamPlusQsd1"
"3386","Scala/DH130910","0",0.0749530189029697,"TP3_GI","Full","FamPlusQsd1"
"3387","Scala/DH130910","2",0.365477355657953,"TP3_GI","Full","FamPlusQsd1"
"3388","Scala/DH130910","Overall",0.761805860377659,"TP3_GI","Full","FamPlusQsd1"
"3389","SY_Tepee/DH130910","0",0.342654820474933,"TP3_GI","Full","FamPlusQsd1"
"3390","SY_Tepee/DH130910","2",0.438994897541304,"TP3_GI","Full","FamPlusQsd1"
"3391","SY_Tepee/DH130910","Overall",0.908306679722665,"TP3_GI","Full","FamPlusQsd1"
"3392","Wintmalt/DH130910","0",0.626604082680826,"TP3_GI","Full","FamPlusQsd1"
"3393","Wintmalt/DH130910","2",0.0752068771861972,"TP3_GI","Full","FamPlusQsd1"
"3394","Wintmalt/DH130910","Overall",0.768202705472234,"TP3_GI","Full","FamPlusQsd1"
"3395","DH130910","2",NA,"TP3_GI","Full","FamPlusQsd1"
"3396","DH130910","Overall",NA,"TP3_GI","Full","FamPlusQsd1"
"3397","Flavia/DH130910","2",0.561126497829779,"TP3_GI","Full","FamPlusQsd1"
"3398","Flavia/DH130910","Overall",0.561126497829779,"TP3_GI","Full","FamPlusQsd1"
"3399","Overall","0",0.279565161121935,"TP3_GI","Full","FamPlusQsd1"
"3400","Overall","2",0.632197616487238,"TP3_GI","Full","FamPlusQsd1"
"3401","Overall","Overall",0.877345359130946,"TP3_GI","Full","FamPlusQsd1"
"3402","Scala/DH130910","0",0.165256529077352,"TP3_GI","Full","FamPlusQsd1"
"3403","Scala/DH130910","2",0.530038512783928,"TP3_GI","Full","FamPlusQsd1"
"3404","Scala/DH130910","Overall",0.83689518828261,"TP3_GI","Full","FamPlusQsd1"
"3405","SY_Tepee/DH130910","0",0.37040584741267,"TP3_GI","Full","FamPlusQsd1"
"3406","SY_Tepee/DH130910","2",0.486833437777137,"TP3_GI","Full","FamPlusQsd1"
"3407","SY_Tepee/DH130910","Overall",0.92038163792316,"TP3_GI","Full","FamPlusQsd1"
"3408","Wintmalt/DH130910","0",0.4888515420308,"TP3_GI","Full","FamPlusQsd1"
"3409","Wintmalt/DH130910","2",0.782513992126295,"TP3_GI","Full","FamPlusQsd1"
"3410","Wintmalt/DH130910","Overall",0.919700667273307,"TP3_GI","Full","FamPlusQsd1"
"3411","DH130910","2",NA,"TP3_GI","Full","FamPlusQsd1"
"3412","DH130910","Overall",NA,"TP3_GI","Full","FamPlusQsd1"
"3413","Flavia/DH130910","2",0.433660853328184,"TP3_GI","Full","FamPlusQsd1"
"3414","Flavia/DH130910","Overall",0.433660853328184,"TP3_GI","Full","FamPlusQsd1"
"3415","Overall","0",0.164718624105698,"TP3_GI","Full","FamPlusQsd1"
"3416","Overall","2",0.31507248145055,"TP3_GI","Full","FamPlusQsd1"
"3417","Overall","Overall",0.824400840994212,"TP3_GI","Full","FamPlusQsd1"
"3418","Scala/DH130910","0",-0.323376444943511,"TP3_GI","Full","FamPlusQsd1"
"3419","Scala/DH130910","2",0.212221354536585,"TP3_GI","Full","FamPlusQsd1"
"3420","Scala/DH130910","Overall",0.813820990442597,"TP3_GI","Full","FamPlusQsd1"
"3421","SY_Tepee/DH130910","0",0.0730430230465667,"TP3_GI","Full","FamPlusQsd1"
"3422","SY_Tepee/DH130910","2",-0.0647228417658155,"TP3_GI","Full","FamPlusQsd1"
"3423","SY_Tepee/DH130910","Overall",0.804201750982773,"TP3_GI","Full","FamPlusQsd1"
"3424","Wintmalt/DH130910","0",0.609144137647271,"TP3_GI","Full","FamPlusQsd1"
"3425","Wintmalt/DH130910","2",0.527018425294289,"TP3_GI","Full","FamPlusQsd1"
"3426","Wintmalt/DH130910","Overall",0.842366339577376,"TP3_GI","Full","FamPlusQsd1"
"3427","Flavia/DH130910","2",0.230418150662613,"TP3_GI","Full","FamPlusQsd1"
"3428","Flavia/DH130910","Overall",0.230418150662613,"TP3_GI","Full","FamPlusQsd1"
"3429","Overall","0",0.0982276531516196,"TP3_GI","Full","FamPlusQsd1"
"3430","Overall","2",0.450804639190571,"TP3_GI","Full","FamPlusQsd1"
"3431","Overall","Overall",0.818878836298586,"TP3_GI","Full","FamPlusQsd1"
"3432","Scala/DH130910","0",0.301516226713507,"TP3_GI","Full","FamPlusQsd1"
"3433","Scala/DH130910","2",0.473030161285399,"TP3_GI","Full","FamPlusQsd1"
"3434","Scala/DH130910","Overall",0.875324452211053,"TP3_GI","Full","FamPlusQsd1"
"3435","SY_Tepee/DH130910","0",0.0899281164012958,"TP3_GI","Full","FamPlusQsd1"
"3436","SY_Tepee/DH130910","2",0.69566176557265,"TP3_GI","Full","FamPlusQsd1"
"3437","SY_Tepee/DH130910","Overall",0.87302262381,"TP3_GI","Full","FamPlusQsd1"
"3438","Wintmalt/DH130910","0",-0.302860608783118,"TP3_GI","Full","FamPlusQsd1"
"3439","Wintmalt/DH130910","2",0.445372685791324,"TP3_GI","Full","FamPlusQsd1"
"3440","Wintmalt/DH130910","Overall",0.806592387050089,"TP3_GI","Full","FamPlusQsd1"
"3441","Flavia/DH130910","2",0.538707791336418,"TP3_GI","Full","FamPlusQsd1"
"3442","Flavia/DH130910","Overall",0.538707791336418,"TP3_GI","Full","FamPlusQsd1"
"3443","Overall","0",0.382770564698753,"TP3_GI","Full","FamPlusQsd1"
"3444","Overall","2",0.606664429437085,"TP3_GI","Full","FamPlusQsd1"
"3445","Overall","Overall",0.857751315218252,"TP3_GI","Full","FamPlusQsd1"
"3446","Scala/DH130910","0",0.341104489190787,"TP3_GI","Full","FamPlusQsd1"
"3447","Scala/DH130910","2",0.509236172255818,"TP3_GI","Full","FamPlusQsd1"
"3448","Scala/DH130910","Overall",0.834704863534564,"TP3_GI","Full","FamPlusQsd1"
"3449","SY_Tepee/DH130910","0",0.448131412729585,"TP3_GI","Full","FamPlusQsd1"
"3450","SY_Tepee/DH130910","2",0.716876149194288,"TP3_GI","Full","FamPlusQsd1"
"3451","SY_Tepee/DH130910","Overall",0.844023946997115,"TP3_GI","Full","FamPlusQsd1"
"3452","Wintmalt/DH130910","0",0.386513642585223,"TP3_GI","Full","FamPlusQsd1"
"3453","Wintmalt/DH130910","2",0.573606168959899,"TP3_GI","Full","FamPlusQsd1"
"3454","Wintmalt/DH130910","Overall",0.899143063580113,"TP3_GI","Full","FamPlusQsd1"
"3455","Flavia/DH130910","2",0.460054687785379,"TP3_GI","Full","FamPlusQsd1"
"3456","Flavia/DH130910","Overall",0.460054687785379,"TP3_GI","Full","FamPlusQsd1"
"3457","Overall","0",0.493187871291193,"TP3_GI","Full","FamPlusQsd1"
"3458","Overall","2",0.343914275333832,"TP3_GI","Full","FamPlusQsd1"
"3459","Overall","Overall",0.862546300391856,"TP3_GI","Full","FamPlusQsd1"
"3460","Scala/DH130910","0",0.440209844435184,"TP3_GI","Full","FamPlusQsd1"
"3461","Scala/DH130910","2",0.513399108084595,"TP3_GI","Full","FamPlusQsd1"
"3462","Scala/DH130910","Overall",0.852151271265633,"TP3_GI","Full","FamPlusQsd1"
"3463","SY_Tepee/DH130910","0",0.873173606521299,"TP3_GI","Full","FamPlusQsd1"
"3464","SY_Tepee/DH130910","2",0.388680410922955,"TP3_GI","Full","FamPlusQsd1"
"3465","SY_Tepee/DH130910","Overall",0.825384283210533,"TP3_GI","Full","FamPlusQsd1"
"3466","Wintmalt/DH130910","0",0.355380169990414,"TP3_GI","Full","FamPlusQsd1"
"3467","Wintmalt/DH130910","2",0.101108084974827,"TP3_GI","Full","FamPlusQsd1"
"3468","Wintmalt/DH130910","Overall",0.873370684128981,"TP3_GI","Full","FamPlusQsd1"
"3469","Flavia/DH130910","2",0.59642605376365,"TP3_GI","Full","FamPlusQsd1"
"3470","Flavia/DH130910","Overall",0.59642605376365,"TP3_GI","Full","FamPlusQsd1"
"3471","Overall","0",0.0862594301152088,"TP3_GI","Full","FamPlusQsd1"
"3472","Overall","2",0.492265279214382,"TP3_GI","Full","FamPlusQsd1"
"3473","Overall","Overall",0.833045251927263,"TP3_GI","Full","FamPlusQsd1"
"3474","Scala/DH130910","0",0.639001383257603,"TP3_GI","Full","FamPlusQsd1"
"3475","Scala/DH130910","2",0.473377198936948,"TP3_GI","Full","FamPlusQsd1"
"3476","Scala/DH130910","Overall",0.862928137019885,"TP3_GI","Full","FamPlusQsd1"
"3477","SY_Tepee/DH130910","0",-0.377319174760961,"TP3_GI","Full","FamPlusQsd1"
"3478","SY_Tepee/DH130910","2",0.719199712511571,"TP3_GI","Full","FamPlusQsd1"
"3479","SY_Tepee/DH130910","Overall",0.828237593858813,"TP3_GI","Full","FamPlusQsd1"
"3480","Wintmalt/DH130910","0",0.563264411437358,"TP3_GI","Full","FamPlusQsd1"
"3481","Wintmalt/DH130910","2",-0.396967800284396,"TP3_GI","Full","FamPlusQsd1"
"3482","Wintmalt/DH130910","Overall",0.769775411370059,"TP3_GI","Full","FamPlusQsd1"
"3483","Flavia/DH130910","2",0.34698330967162,"TP3_GI","Full","FamPlusQsd1"
"3484","Flavia/DH130910","Overall",0.34698330967162,"TP3_GI","Full","FamPlusQsd1"
"3485","Overall","0",0.197490877520328,"TP3_GI","Full","FamPlusQsd1"
"3486","Overall","2",0.261468505806968,"TP3_GI","Full","FamPlusQsd1"
"3487","Overall","Overall",0.851395308904302,"TP3_GI","Full","FamPlusQsd1"
"3488","Scala/DH130910","0",0.368690230082356,"TP3_GI","Full","FamPlusQsd1"
"3489","Scala/DH130910","2",0.192581087092382,"TP3_GI","Full","FamPlusQsd1"
"3490","Scala/DH130910","Overall",0.792738562198662,"TP3_GI","Full","FamPlusQsd1"
"3491","SY_Tepee/DH130910","0",0.326013363216022,"TP3_GI","Full","FamPlusQsd1"
"3492","SY_Tepee/DH130910","2",0.146962996893693,"TP3_GI","Full","FamPlusQsd1"
"3493","SY_Tepee/DH130910","Overall",0.897785396078417,"TP3_GI","Full","FamPlusQsd1"
"3494","Wintmalt/DH130910","0",0.0846382971952759,"TP3_GI","Full","FamPlusQsd1"
"3495","Wintmalt/DH130910","2",0.348391292337796,"TP3_GI","Full","FamPlusQsd1"
"3496","Wintmalt/DH130910","Overall",0.841495864621801,"TP3_GI","Full","FamPlusQsd1"
"3497","DH130910","2",NA,"TP3_GI","Full","FamQsd1"
"3498","DH130910","Overall",NA,"TP3_GI","Full","FamQsd1"
"3499","Flavia/DH130910","2",0.465822004555513,"TP3_GI","Full","FamQsd1"
"3500","Flavia/DH130910","Overall",0.465822004555513,"TP3_GI","Full","FamQsd1"
"3501","Overall","0",0.170647345520878,"TP3_GI","Full","FamQsd1"
"3502","Overall","2",0.595832352289843,"TP3_GI","Full","FamQsd1"
"3503","Overall","Overall",0.840564713416713,"TP3_GI","Full","FamQsd1"
"3504","Scala/DH130910","0",-0.0319304877118523,"TP3_GI","Full","FamQsd1"
"3505","Scala/DH130910","2",0.377730372520895,"TP3_GI","Full","FamQsd1"
"3506","Scala/DH130910","Overall",0.699956355866035,"TP3_GI","Full","FamQsd1"
"3507","SY_Tepee/DH130910","0",-0.0106265783468109,"TP3_GI","Full","FamQsd1"
"3508","SY_Tepee/DH130910","2",0.688738627794839,"TP3_GI","Full","FamQsd1"
"3509","SY_Tepee/DH130910","Overall",0.85458749840675,"TP3_GI","Full","FamQsd1"
"3510","Wintmalt/DH130910","0",0.642849377275503,"TP3_GI","Full","FamQsd1"
"3511","Wintmalt/DH130910","2",0.72132900500172,"TP3_GI","Full","FamQsd1"
"3512","Wintmalt/DH130910","Overall",0.946180162381539,"TP3_GI","Full","FamQsd1"
"3513","DH130910","2",NA,"TP3_GI","Full","FamQsd1"
"3514","DH130910","Overall",NA,"TP3_GI","Full","FamQsd1"
"3515","Flavia/DH130910","2",0.244990347794911,"TP3_GI","Full","FamQsd1"
"3516","Flavia/DH130910","Overall",0.244990347794911,"TP3_GI","Full","FamQsd1"
"3517","Overall","0",0.285974769026268,"TP3_GI","Full","FamQsd1"
"3518","Overall","2",0.515682718610971,"TP3_GI","Full","FamQsd1"
"3519","Overall","Overall",0.842342440918387,"TP3_GI","Full","FamQsd1"
"3520","Scala/DH130910","0",0.156849097873938,"TP3_GI","Full","FamQsd1"
"3521","Scala/DH130910","2",0.471835116483818,"TP3_GI","Full","FamQsd1"
"3522","Scala/DH130910","Overall",0.749644555468439,"TP3_GI","Full","FamQsd1"
"3523","SY_Tepee/DH130910","0",-0.321354968266715,"TP3_GI","Full","FamQsd1"
"3524","SY_Tepee/DH130910","2",0.147882576444097,"TP3_GI","Full","FamQsd1"
"3525","SY_Tepee/DH130910","Overall",0.836737443295916,"TP3_GI","Full","FamQsd1"
"3526","Wintmalt/DH130910","0",0.484861522590615,"TP3_GI","Full","FamQsd1"
"3527","Wintmalt/DH130910","2",0.826534530665738,"TP3_GI","Full","FamQsd1"
"3528","Wintmalt/DH130910","Overall",0.935497502035273,"TP3_GI","Full","FamQsd1"
"3529","Flavia/DH130910","2",0.690524348253251,"TP3_GI","Full","FamQsd1"
"3530","Flavia/DH130910","Overall",0.690524348253251,"TP3_GI","Full","FamQsd1"
"3531","Overall","0",0.120169768122301,"TP3_GI","Full","FamQsd1"
"3532","Overall","2",0.640618681058815,"TP3_GI","Full","FamQsd1"
"3533","Overall","Overall",0.833517342989826,"TP3_GI","Full","FamQsd1"
"3534","Scala/DH130910","0",0.324118448237414,"TP3_GI","Full","FamQsd1"
"3535","Scala/DH130910","2",0.401318779139514,"TP3_GI","Full","FamQsd1"
"3536","Scala/DH130910","Overall",0.796809591606284,"TP3_GI","Full","FamQsd1"
"3537","SY_Tepee/DH130910","0",-0.17889936465254,"TP3_GI","Full","FamQsd1"
"3538","SY_Tepee/DH130910","2",0.765972430480168,"TP3_GI","Full","FamQsd1"
"3539","SY_Tepee/DH130910","Overall",0.859650474290468,"TP3_GI","Full","FamQsd1"
"3540","Wintmalt/DH130910","0",0.259115809158463,"TP3_GI","Full","FamQsd1"
"3541","Wintmalt/DH130910","2",0.670262569464261,"TP3_GI","Full","FamQsd1"
"3542","Wintmalt/DH130910","Overall",0.840854302972588,"TP3_GI","Full","FamQsd1"
"3543","DH130910","2",NA,"TP3_GI","Full","FamQsd1"
"3544","DH130910","Overall",NA,"TP3_GI","Full","FamQsd1"
"3545","Flavia/DH130910","2",0.0596267132965804,"TP3_GI","Full","FamQsd1"
"3546","Flavia/DH130910","Overall",0.0596267132965804,"TP3_GI","Full","FamQsd1"
"3547","Overall","0",0.284636079317148,"TP3_GI","Full","FamQsd1"
"3548","Overall","2",0.292209280959391,"TP3_GI","Full","FamQsd1"
"3549","Overall","Overall",0.839514263283547,"TP3_GI","Full","FamQsd1"
"3550","Scala/DH130910","0",0.154218562864658,"TP3_GI","Full","FamQsd1"
"3551","Scala/DH130910","2",0.501927900975756,"TP3_GI","Full","FamQsd1"
"3552","Scala/DH130910","Overall",0.808110441896483,"TP3_GI","Full","FamQsd1"
"3553","SY_Tepee/DH130910","0",0.157314439925457,"TP3_GI","Full","FamQsd1"
"3554","SY_Tepee/DH130910","2",0.33215181066251,"TP3_GI","Full","FamQsd1"
"3555","SY_Tepee/DH130910","Overall",0.867367039330888,"TP3_GI","Full","FamQsd1"
"3556","Wintmalt/DH130910","0",0.649577989549911,"TP3_GI","Full","FamQsd1"
"3557","Wintmalt/DH130910","2",0.076519569357842,"TP3_GI","Full","FamQsd1"
"3558","Wintmalt/DH130910","Overall",0.835403822083997,"TP3_GI","Full","FamQsd1"
"3559","Flavia/DH130910","2",0.347822538852762,"TP3_GI","Full","FamQsd1"
"3560","Flavia/DH130910","Overall",0.347822538852762,"TP3_GI","Full","FamQsd1"
"3561","Overall","0",0.330996277886939,"TP3_GI","Full","FamQsd1"
"3562","Overall","2",0.277122706242033,"TP3_GI","Full","FamQsd1"
"3563","Overall","Overall",0.829976494837452,"TP3_GI","Full","FamQsd1"
"3564","Scala/DH130910","0",0.202537929160786,"TP3_GI","Full","FamQsd1"
"3565","Scala/DH130910","2",0.392698287310628,"TP3_GI","Full","FamQsd1"
"3566","Scala/DH130910","Overall",0.748851792322654,"TP3_GI","Full","FamQsd1"
"3567","SY_Tepee/DH130910","0",0.235352655624702,"TP3_GI","Full","FamQsd1"
"3568","SY_Tepee/DH130910","2",0.140702778376764,"TP3_GI","Full","FamQsd1"
"3569","SY_Tepee/DH130910","Overall",0.832948993041186,"TP3_GI","Full","FamQsd1"
"3570","Wintmalt/DH130910","0",0.579644130677671,"TP3_GI","Full","FamQsd1"
"3571","Wintmalt/DH130910","2",0.353076803073215,"TP3_GI","Full","FamQsd1"
"3572","Wintmalt/DH130910","Overall",0.894758712869672,"TP3_GI","Full","FamQsd1"
"3573","DH130910","2",NA,"TP3_GI","Full","FamQsd1"
"3574","DH130910","Overall",NA,"TP3_GI","Full","FamQsd1"
"3575","Flavia/DH130910","2",0.424390184065376,"TP3_GI","Full","FamQsd1"
"3576","Flavia/DH130910","Overall",0.424390184065376,"TP3_GI","Full","FamQsd1"
"3577","Overall","0",0.319789921420688,"TP3_GI","Full","FamQsd1"
"3578","Overall","2",0.476867337789187,"TP3_GI","Full","FamQsd1"
"3579","Overall","Overall",0.858305633461382,"TP3_GI","Full","FamQsd1"
